Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
252,5,25-11-2024 18:00,Little Caesars Arena,Detroit Pistons,Toronto Raptors,102,100,Detroit Pistons
253,5,25-11-2024 18:00,Gainbridge Fieldhouse,Indiana Pacers,New Orleans Pelicans,114,110,Indiana Pacers
254,5,25-11-2024 18:30,State Farm Arena,Atlanta Hawks,Dallas Mavericks,119,129,Dallas Mavericks
255,5,25-11-2024 18:30,TD Garden,Boston Celtics,LA Clippers,126,94,Boston Celtics
256,5,25-11-2024 19:00,FedExForum,Memphis Grizzlies,Portland Trail Blazers,123,98,Memphis Grizzlies
257,5,25-11-2024 20:00,Ball Arena,Denver Nuggets,New York Knicks,118,145,New York Knicks
258,5,25-11-2024 21:00,Chase Center,Golden State Warriors,Brooklyn Nets,120,128,Brooklyn Nets
259,5,25-11-2024 21:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,109,130,Oklahoma City Thunder
260,5,26-11-2024 18:00,Capital One Arena,Washington Wizards,Chicago Bulls,108,127,Chicago Bulls
261,5,26-11-2024 18:30,Kaseya Center,Miami Heat,Milwaukee Bucks,103,106,Milwaukee Bucks
262,5,26-11-2024 19:00,Target Center,Minnesota Timberwolves,Houston Rockets,111,117,Houston Rockets
263,5,26-11-2024 20:00,Delta Center,Utah Jazz,San Antonio Spurs,115,128,San Antonio Spurs
264,5,26-11-2024 21:00,PHX Arena,Phoenix Suns,Los Angeles Lakers,127,100,Phoenix Suns
265,6,27-11-2024 18:00,Spectrum Center,Charlotte Hornets,Miami Heat,94,98,Miami Heat
266,6,27-11-2024 18:00,Rocket Arena,Cleveland Cavaliers,Atlanta Hawks,124,135,Atlanta Hawks
267,6,27-11-2024 18:00,Gainbridge Fieldhouse,Indiana Pacers,Portland Trail Blazers,121,114,Indiana Pacers
268,6,27-11-2024 18:00,Kia Center,Orlando Magic,Chicago Bulls,133,119,Orlando Magic
269,6,27-11-2024 18:00,Wells Fargo Center,Philadelphia 76ers,Houston Rockets,115,122,Houston Rockets
270,6,27-11-2024 18:00,Capital One Arena,Washington Wizards,LA Clippers,96,121,LA Clippers
271,6,27-11-2024 18:30,American Airlines Center,Dallas Mavericks,New York Knicks,129,114,Dallas Mavericks
272,6,27-11-2024 19:00,FedExForum,Memphis Grizzlies,Detroit Pistons,131,111,Memphis Grizzlies
273,6,27-11-2024 19:00,Target Center,Minnesota Timberwolves,Sacramento Kings,104,115,Sacramento Kings
274,6,27-11-2024 19:00,Smoothie King Center,New Orleans Pelicans,Toronto Raptors,93,119,Toronto Raptors
275,6,27-11-2024 19:30,Frost Bank Center,San Antonio Spurs,Los Angeles Lakers,101,119,Los Angeles Lakers
276,6,27-11-2024 20:00,PHX Arena,Phoenix Suns,Brooklyn Nets,117,127,Brooklyn Nets
277,6,27-11-2024 20:00,Delta Center,Utah Jazz,Denver Nuggets,103,122,Denver Nuggets
278,6,27-11-2024 21:00,Chase Center,Golden State Warriors,Oklahoma City Thunder,101,105,Oklahoma City Thunder
279,6,29-11-2024 11:00,Spectrum Center,Charlotte Hornets,New York Knicks,98,99,New York Knicks
280,6,29-11-2024 13:30,State Farm Arena,Atlanta Hawks,Cleveland Cavaliers,117,101,Atlanta Hawks
281,6,29-11-2024 16:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,120,109,Memphis Grizzlies
282,6,29-11-2024 18:30,Barclays Center,Brooklyn Nets,Orlando Magic,100,123,Orlando Magic
283,6,29-11-2024 18:30,Target Center,Minnesota Timberwolves,LA Clippers,93,92,Minnesota Timberwolves
284,6,29-11-2024 19:00,Gainbridge Fieldhouse,Indiana Pacers,Detroit Pistons,106,130,Detroit Pistons
285,6,29-11-2024 19:00,Kaseya Center,Miami Heat,Toronto Raptors,121,111,Miami Heat
286,6,29-11-2024 19:00,United Center,Chicago Bulls,Boston Celtics,129,138,Boston Celtics
287,6,29-11-2024 21:00,Crypto.com Arena,Los Angeles Lakers,Oklahoma City Thunder,93,101,Oklahoma City Thunder
288,6,29-11-2024 21:00,Moda Center,Portland Trail Blazers,Sacramento Kings,115,106,Portland Trail Blazers
289,6,30-11-2024 17:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,104,107,Atlanta Hawks
290,6,30-11-2024 18:00,Little Caesars Arena,Detroit Pistons,Philadelphia 76ers,96,111,Philadelphia 76ers
291,6,30-11-2024 19:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,124,114,Milwaukee Bucks
292,6,30-11-2024 20:00,PHX Arena,Phoenix Suns,Golden State Warriors,113,105,Phoenix Suns
293,6,30-11-2024 20:30,Delta Center,Utah Jazz,Dallas Mavericks,94,106,Dallas Mavericks
294,6,01-12-2024 14:30,Barclays Center,Brooklyn Nets,Orlando Magic,92,100,Orlando Magic
295,6,01-12-2024 14:30,FedExForum,Memphis Grizzlies,Indiana Pacers,136,121,Memphis Grizzlies
296,6,01-12-2024 17:00,Rocket Arena,Cleveland Cavaliers,Boston Celtics,115,111,Cleveland Cavaliers
297,6,01-12-2024 17:00,Madison Square Garden,New York Knicks,New Orleans Pelicans,118,85,New York Knicks
298,6,01-12-2024 17:00,Scotiabank Arena,Toronto Raptors,Miami Heat,119,116,Toronto Raptors
299,6,01-12-2024 18:00,Toyota Center,Houston Rockets,Oklahoma City Thunder,119,116,Houston Rockets
300,6,01-12-2024 19:00,Delta Center,Utah Jazz,Los Angeles Lakers,104,105,Los Angeles Lakers
301,6,01-12-2024 20:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,131,137,Dallas Mavericks
302,6,01-12-2024 20:00,Golden 1 Center,Sacramento Kings,San Antonio Spurs,125,127,San Antonio Spurs
303,6,01-12-2024 21:00,Intuit Dome,LA Clippers,Denver Nuggets,126,122,LA Clippers
304,6,02-12-2024 18:30,State Farm Arena,Atlanta Hawks,New Orleans Pelicans,124,112,Atlanta Hawks
305,6,02-12-2024 18:30,TD Garden,Boston Celtics,Miami Heat,108,89,Boston Celtics
306,6,02-12-2024 19:00,United Center,Chicago Bulls,Brooklyn Nets,128,102,Chicago Bulls
307,6,02-12-2024 19:00,Target Center,Minnesota Timberwolves,Los Angeles Lakers,109,80,Minnesota Timberwolves
308,6,03-12-2024 18:00,Spectrum Center,Charlotte Hornets,Philadelphia 76ers,104,110,Philadelphia 76ers
309,6,03-12-2024 18:00,Rocket Arena,Cleveland Cavaliers,Washington Wizards,118,87,Cleveland Cavaliers
310,6,03-12-2024 18:00,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,107,128,Milwaukee Bucks
311,6,03-12-2024 18:30,Madison Square Garden,New York Knicks,Orlando Magic,121,106,New York Knicks
312,6,03-12-2024 18:30,Scotiabank Arena,Toronto Raptors,Indiana Pacers,122,111,Toronto Raptors
313,6,03-12-2024 19:00,Paycom Center,Oklahoma City Thunder,Utah Jazz,133,106,Oklahoma City Thunder
314,6,03-12-2024 19:30,American Airlines Center,Dallas Mavericks,Memphis Grizzlies,121,116,Dallas Mavericks
315,6,03-12-2024 20:00,PHX Arena,Phoenix Suns,San Antonio Spurs,104,93,Phoenix Suns
316,6,03-12-2024 21:00,Ball Arena,Denver Nuggets,Golden State Warriors,119,115,Denver Nuggets
317,6,03-12-2024 21:00,Golden 1 Center,Sacramento Kings,Houston Rockets,120,111,Sacramento Kings
318,6,03-12-2024 21:30,Intuit Dome,LA Clippers,Portland Trail Blazers,127,105,LA Clippers
319,7,04-12-2024 18:30,TD Garden,Boston Celtics,Detroit Pistons,130,120,Boston Celtics
320,7,04-12-2024 18:30,Barclays Center,Brooklyn Nets,Indiana Pacers,99,90,Brooklyn Nets
321,7,04-12-2024 18:30,Kaseya Center,Miami Heat,Los Angeles Lakers,134,93,Miami Heat
322,7,04-12-2024 18:30,Wells Fargo Center,Philadelphia 76ers,Orlando Magic,102,106,Orlando Magic
323,7,04-12-2024 19:00,Fiserv Forum,Milwaukee Bucks,Atlanta Hawks,104,119,Atlanta Hawks
324,7,04-12-2024 21:30,Intuit Dome,LA Clippers,Minnesota Timberwolves,80,108,Minnesota Timberwolves
325,7,05-12-2024 18:00,Rocket Arena,Cleveland Cavaliers,Denver Nuggets,126,114,Cleveland Cavaliers
326,7,05-12-2024 18:00,Capital One Arena,Washington Wizards,Dallas Mavericks,101,137,Dallas Mavericks
327,7,05-12-2024 18:30,Madison Square Garden,New York Knicks,Charlotte Hornets,125,101,New York Knicks
328,7,05-12-2024 18:30,Scotiabank Arena,Toronto Raptors,Oklahoma City Thunder,92,129,Oklahoma City Thunder
329,7,05-12-2024 19:00,FedExForum,Memphis Grizzlies,Sacramento Kings,115,110,Memphis Grizzlies
330,7,05-12-2024 19:00,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,126,124,New Orleans Pelicans
331,7,05-12-2024 19:00,Frost Bank Center,San Antonio Spurs,Chicago Bulls,124,139,Chicago Bulls
332,7,05-12-2024 21:00,Chase Center,Golden State Warriors,Houston Rockets,99,93,Golden State Warriors
333,7,06-12-2024 18:00,Wells Fargo Center,Philadelphia 76ers,Orlando Magic,102,94,Philadelphia 76ers
334,7,06-12-2024 18:30,State Farm Arena,Atlanta Hawks,Los Angeles Lakers,134,132,Atlanta Hawks
335,7,06-12-2024 18:30,TD Garden,Boston Celtics,Milwaukee Bucks,111,105,Boston Celtics
336,7,06-12-2024 19:00,United Center,Chicago Bulls,Indiana Pacers,123,132,Indiana Pacers
337,7,06-12-2024 19:00,Frost Bank Center,San Antonio Spurs,Sacramento Kings,113,140,Sacramento Kings
338,7,06-12-2024 21:00,Chase Center,Golden State Warriors,Minnesota Timberwolves,90,107,Minnesota Timberwolves
339,7,06-12-2024 21:00,Moda Center,Portland Trail Blazers,Utah Jazz,99,141,Utah Jazz
340,7,07-12-2024 12:00,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,102,116,Cleveland Cavaliers
341,7,07-12-2024 18:00,Capital One Arena,Washington Wizards,Denver Nuggets,122,113,Washington Wizards
342,7,07-12-2024 18:00,Smoothie King Center,New Orleans Pelicans,Oklahoma City Thunder,109,119,Oklahoma City Thunder
343,7,07-12-2024 18:30,Madison Square Garden,New York Knicks,Detroit Pistons,111,120,Detroit Pistons
344,7,07-12-2024 18:30,Scotiabank Arena,Toronto Raptors,Dallas Mavericks,118,125,Dallas Mavericks
345,7,07-12-2024 19:00,TD Garden,Boston Celtics,Memphis Grizzlies,121,127,Memphis Grizzlies
346,7,07-12-2024 19:00,Kaseya Center,Miami Heat,Phoenix Suns,121,111,Miami Heat
347,7,08-12-2024 12:00,United Center,Chicago Bulls,Philadelphia 76ers,100,108,Philadelphia 76ers
348,7,08-12-2024 14:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,113,118,Milwaukee Bucks
349,7,08-12-2024 16:00,Gainbridge Fieldhouse,Indiana Pacers,Charlotte Hornets,109,113,Charlotte Hornets
350,7,08-12-2024 17:00,State Farm Arena,Atlanta Hawks,Denver Nuggets,111,141,Denver Nuggets
351,7,08-12-2024 17:00,Kaseya Center,Miami Heat,Cleveland Cavaliers,122,113,Miami Heat
352,7,08-12-2024 17:30,Kia Center,Orlando Magic,Phoenix Suns,115,110,Orlando Magic
353,7,08-12-2024 18:00,Capital One Arena,Washington Wizards,Memphis Grizzlies,112,140,Memphis Grizzlies
354,7,08-12-2024 18:00,Frost Bank Center,San Antonio Spurs,New Orleans Pelicans,121,116,San Antonio Spurs
355,7,08-12-2024 19:30,Chase Center,Golden State Warriors,Minnesota Timberwolves,114,106,Golden State Warriors
356,7,08-12-2024 20:00,Intuit Dome,LA Clippers,Houston Rockets,106,117,Houston Rockets
357,7,08-12-2024 20:00,Golden 1 Center,Sacramento Kings,Utah Jazz,141,97,Sacramento Kings
358,7,08-12-2024 20:30,Crypto.com Arena,Los Angeles Lakers,Portland Trail Blazers,107,98,Los Angeles Lakers
359,7,09-12-2024 18:30,Scotiabank Arena,Toronto Raptors,New York Knicks,108,113,New York Knicks
1201,8,10-12-2024 18:00,Fiserv Forum,Milwaukee Bucks,Orlando Magic,114,109,Milwaukee Bucks
1202,8,10-12-2024 20:30,Paycom Center,Oklahoma City Thunder,Dallas Mavericks,118,104,Oklahoma City Thunder
1203,8,11-12-2024 18:00,Madison Square Garden,New York Knicks,Atlanta Hawks,100,108,Atlanta Hawks
1204,8,11-12-2024 20:30,Toyota Center,Houston Rockets,Golden State Warriors,91,90,Houston Rockets
1205,8,12-12-2024 18:30,TD Garden,Boston Celtics,Detroit Pistons,123,99,Boston Celtics
1206,8,12-12-2024 18:30,Kaseya Center,Miami Heat,Toronto Raptors,114,104,Miami Heat
1207,8,12-12-2024 19:00,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,109,111,Sacramento Kings
1208,8,13-12-2024 18:00,Rocket Arena,Cleveland Cavaliers,Washington Wizards,115,105,Cleveland Cavaliers
1209,8,13-12-2024 18:00,Wells Fargo Center,Philadelphia 76ers,Indiana Pacers,107,121,Indiana Pacers
1210,8,13-12-2024 19:00,Target Center,Minnesota Timberwolves,Los Angeles Lakers,97,87,Minnesota Timberwolves
1211,8,13-12-2024 19:00,FedExForum,Memphis Grizzlies,Brooklyn Nets,135,119,Memphis Grizzlies
1212,8,13-12-2024 19:00,United Center,Chicago Bulls,Charlotte Hornets,109,95,Chicago Bulls
1213,8,13-12-2024 20:00,Ball Arena,Denver Nuggets,LA Clippers,120,98,Denver Nuggets
1214,8,13-12-2024 20:30,Delta Center,Utah Jazz,Phoenix Suns,126,134,Phoenix Suns
1215,8,13-12-2024 21:00,Moda Center,Portland Trail Blazers,San Antonio Spurs,116,118,San Antonio Spurs
1227,8,14-12-2024 15:30,T-Mobile Arena,Milwaukee Bucks,Atlanta Hawks,110,102,Milwaukee Bucks
1228,8,14-12-2024 19:30,T-Mobile Arena,Oklahoma City Thunder,Houston Rockets,111,96,Oklahoma City Thunder
1216,8,15-12-2024 16:00,Gainbridge Fieldhouse,Indiana Pacers,New Orleans Pelicans,119,104,Indiana Pacers
1217,8,15-12-2024 17:00,Capital One Arena,Washington Wizards,Boston Celtics,98,112,Boston Celtics
1229,8,15-12-2024 17:00,Kia Center,Orlando Magic,New York Knicks,91,100,New York Knicks
1218,8,15-12-2024 18:00,Frost Bank Center,San Antonio Spurs,Minnesota Timberwolves,92,106,Minnesota Timberwolves
1219,8,15-12-2024 19:00,PHX Arena,Phoenix Suns,Portland Trail Blazers,116,109,Phoenix Suns
1230,8,15-12-2024 19:30,Chase Center,Golden State Warriors,Dallas Mavericks,133,143,Dallas Mavericks
1220,8,15-12-2024 20:30,Crypto.com Arena,Los Angeles Lakers,Memphis Grizzlies,116,110,Los Angeles Lakers
1221,8,16-12-2024 18:00,Little Caesars Arena,Detroit Pistons,Miami Heat,125,124,Detroit Pistons
1222,8,16-12-2024 18:00,Spectrum Center,Charlotte Hornets,Philadelphia 76ers,108,121,Philadelphia 76ers
1223,8,16-12-2024 18:30,Scotiabank Arena,Toronto Raptors,Chicago Bulls,121,122,Chicago Bulls
1224,8,16-12-2024 18:30,Barclays Center,Brooklyn Nets,Cleveland Cavaliers,101,130,Cleveland Cavaliers
1225,8,16-12-2024 21:00,Golden 1 Center,Sacramento Kings,Denver Nuggets,129,130,Denver Nuggets
1226,8,16-12-2024 21:30,Intuit Dome,LA Clippers,Utah Jazz,144,107,LA Clippers
1231,8,17-12-2024 19:30,T-Mobile Arena,Oklahoma City Thunder,Milwaukee Bucks,81,97,Milwaukee Bucks
360,8,19-12-2024 18:00,Little Caesars Arena,Detroit Pistons,Utah Jazz,119,126,Utah Jazz
361,8,19-12-2024 18:00,Kia Center,Orlando Magic,Oklahoma City Thunder,99,105,Oklahoma City Thunder
362,8,19-12-2024 18:00,Capital One Arena,Washington Wizards,Charlotte Hornets,123,114,Washington Wizards
363,8,19-12-2024 18:30,TD Garden,Boston Celtics,Chicago Bulls,108,117,Chicago Bulls
364,8,19-12-2024 18:30,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,94,101,Brooklyn Nets
365,8,19-12-2024 19:00,Toyota Center,Houston Rockets,New Orleans Pelicans,133,113,Houston Rockets
366,8,19-12-2024 19:00,FedExForum,Memphis Grizzlies,Golden State Warriors,144,93,Memphis Grizzlies
370,8,19-12-2024 19:00,Frost Bank Center,San Antonio Spurs,Atlanta Hawks,133,126,San Antonio Spurs
368,8,19-12-2024 19:30,American Airlines Center,Dallas Mavericks,LA Clippers,95,118,LA Clippers
369,8,19-12-2024 20:00,PHX Arena,Phoenix Suns,Indiana Pacers,111,120,Indiana Pacers
367,8,19-12-2024 20:30,Target Center,Minnesota Timberwolves,New York Knicks,107,133,New York Knicks
371,8,19-12-2024 21:00,Moda Center,Portland Trail Blazers,Denver Nuggets,126,124,Portland Trail Blazers
372,8,19-12-2024 21:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,100,113,Los Angeles Lakers
373,8,20-12-2024 18:00,Wells Fargo Center,Philadelphia 76ers,Charlotte Hornets,108,98,Philadelphia 76ers
374,8,20-12-2024 18:30,Rocket Arena,Cleveland Cavaliers,Milwaukee Bucks,124,101,Cleveland Cavaliers
375,8,20-12-2024 19:00,Kaseya Center,Miami Heat,Oklahoma City Thunder,97,104,Oklahoma City Thunder
376,8,21-12-2024 17:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,99,103,Los Angeles Lakers
377,8,21-12-2024 18:00,Kia Center,Orlando Magic,Miami Heat,121,114,Orlando Magic
378,8,21-12-2024 18:30,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,112,128,Memphis Grizzlies
379,8,21-12-2024 18:30,Barclays Center,Brooklyn Nets,Utah Jazz,94,105,Utah Jazz
380,8,21-12-2024 19:00,Rocket Arena,Cleveland Cavaliers,Philadelphia 76ers,126,99,Cleveland Cavaliers
381,8,21-12-2024 19:00,United Center,Chicago Bulls,Boston Celtics,98,123,Boston Celtics
382,8,21-12-2024 19:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,112,101,Milwaukee Bucks
383,8,21-12-2024 19:00,Target Center,Minnesota Timberwolves,Golden State Warriors,103,113,Golden State Warriors
384,8,21-12-2024 19:00,Smoothie King Center,New Orleans Pelicans,New York Knicks,93,104,New York Knicks
385,8,21-12-2024 19:30,American Airlines Center,Dallas Mavericks,LA Clippers,113,97,Dallas Mavericks
386,8,21-12-2024 19:30,Frost Bank Center,San Antonio Spurs,Portland Trail Blazers,114,94,San Antonio Spurs
387,8,21-12-2024 20:00,PHX Arena,Phoenix Suns,Detroit Pistons,125,133,Detroit Pistons
388,8,22-12-2024 17:00,Scotiabank Arena,Toronto Raptors,Houston Rockets,110,114,Houston Rockets
389,8,22-12-2024 17:00,Golden 1 Center,Sacramento Kings,Indiana Pacers,95,122,Indiana Pacers
390,8,22-12-2024 18:00,Smoothie King Center,New Orleans Pelicans,Denver Nuggets,129,132,Denver Nuggets
391,8,23-12-2024 18:00,Spectrum Center,Charlotte Hornets,Houston Rockets,101,114,Houston Rockets
392,8,23-12-2024 18:00,Rocket Arena,Cleveland Cavaliers,Utah Jazz,124,113,Cleveland Cavaliers
393,8,23-12-2024 18:00,Kia Center,Orlando Magic,Boston Celtics,108,104,Orlando Magic
394,8,23-12-2024 18:00,Wells Fargo Center,Philadelphia 76ers,San Antonio Spurs,111,106,Philadelphia 76ers
395,8,23-12-2024 18:30,State Farm Arena,Atlanta Hawks,Minnesota Timberwolves,117,104,Atlanta Hawks
396,8,23-12-2024 18:30,Kaseya Center,Miami Heat,Brooklyn Nets,110,95,Miami Heat
397,8,23-12-2024 18:30,Madison Square Garden,New York Knicks,Toronto Raptors,139,125,New York Knicks
398,8,23-12-2024 19:00,United Center,Chicago Bulls,Milwaukee Bucks,91,112,Milwaukee Bucks
399,8,23-12-2024 19:00,FedExForum,Memphis Grizzlies,LA Clippers,110,114,LA Clippers
400,8,23-12-2024 19:00,Paycom Center,Oklahoma City Thunder,Washington Wizards,123,105,Oklahoma City Thunder
401,8,23-12-2024 19:30,American Airlines Center,Dallas Mavericks,Portland Trail Blazers,132,108,Dallas Mavericks
402,8,23-12-2024 21:00,Ball Arena,Denver Nuggets,Phoenix Suns,117,90,Denver Nuggets
403,8,23-12-2024 21:00,Chase Center,Golden State Warriors,Indiana Pacers,105,111,Indiana Pacers
404,8,23-12-2024 21:30,Crypto.com Arena,Los Angeles Lakers,Detroit Pistons,114,117,Detroit Pistons
405,9,25-12-2024 11:00,Madison Square Garden,New York Knicks,San Antonio Spurs,117,114,New York Knicks
406,9,25-12-2024 13:30,American Airlines Center,Dallas Mavericks,Minnesota Timberwolves,99,105,Minnesota Timberwolves
407,9,25-12-2024 16:00,TD Garden,Boston Celtics,Philadelphia 76ers,114,118,Philadelphia 76ers
408,9,25-12-2024 19:00,Chase Center,Golden State Warriors,Los Angeles Lakers,113,115,Los Angeles Lakers
409,9,25-12-2024 21:30,PHX Arena,Phoenix Suns,Denver Nuggets,110,100,Phoenix Suns
410,9,26-12-2024 18:00,Gainbridge Fieldhouse,Indiana Pacers,Oklahoma City Thunder,114,120,Oklahoma City Thunder
411,9,26-12-2024 18:00,Kia Center,Orlando Magic,Miami Heat,88,89,Miami Heat
412,9,26-12-2024 18:00,Capital One Arena,Washington Wizards,Charlotte Hornets,113,110,Washington Wizards
413,9,26-12-2024 18:30,State Farm Arena,Atlanta Hawks,Chicago Bulls,141,133,Atlanta Hawks
414,9,26-12-2024 19:00,FedExForum,Memphis Grizzlies,Toronto Raptors,155,126,Memphis Grizzlies
415,9,26-12-2024 19:00,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,105,111,Brooklyn Nets
416,9,26-12-2024 19:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,111,128,Houston Rockets
417,9,26-12-2024 21:00,Moda Center,Portland Trail Blazers,Utah Jazz,122,120,Portland Trail Blazers
418,9,26-12-2024 21:00,Golden 1 Center,Sacramento Kings,Detroit Pistons,113,114,Detroit Pistons
419,9,27-12-2024 18:00,Kia Center,Orlando Magic,New York Knicks,85,108,New York Knicks
420,9,27-12-2024 18:30,TD Garden,Boston Celtics,Indiana Pacers,142,105,Boston Celtics
421,9,27-12-2024 18:30,Barclays Center,Brooklyn Nets,San Antonio Spurs,87,95,San Antonio Spurs
422,9,27-12-2024 19:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,112,113,Minnesota Timberwolves
423,9,27-12-2024 19:00,Smoothie King Center,New Orleans Pelicans,Memphis Grizzlies,124,132,Memphis Grizzlies
424,9,27-12-2024 20:00,Ball Arena,Denver Nuggets,Cleveland Cavaliers,135,149,Cleveland Cavaliers
425,9,27-12-2024 20:00,PHX Arena,Phoenix Suns,Dallas Mavericks,89,98,Dallas Mavericks
426,9,27-12-2024 21:00,Intuit Dome,LA Clippers,Golden State Warriors,102,92,LA Clippers
427,9,28-12-2024 14:00,State Farm Arena,Atlanta Hawks,Miami Heat,120,110,Atlanta Hawks
428,9,28-12-2024 17:00,Spectrum Center,Charlotte Hornets,Oklahoma City Thunder,94,106,Oklahoma City Thunder
429,9,28-12-2024 18:00,Capital One Arena,Washington Wizards,New York Knicks,132,136,New York Knicks
430,9,28-12-2024 19:00,United Center,Chicago Bulls,Milwaukee Bucks,116,111,Chicago Bulls
431,9,28-12-2024 19:30,Chase Center,Golden State Warriors,Phoenix Suns,109,105,Golden State Warriors
432,9,28-12-2024 20:00,Ball Arena,Denver Nuggets,Detroit Pistons,134,121,Denver Nuggets
433,9,28-12-2024 20:30,Delta Center,Utah Jazz,Philadelphia 76ers,111,114,Philadelphia 76ers
434,9,28-12-2024 21:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,126,122,Portland Trail Blazers
435,9,28-12-2024 21:30,Crypto.com Arena,Los Angeles Lakers,Sacramento Kings,132,122,Los Angeles Lakers
436,9,29-12-2024 14:30,Kia Center,Orlando Magic,Brooklyn Nets,102,101,Orlando Magic
437,9,29-12-2024 17:00,TD Garden,Boston Celtics,Indiana Pacers,114,123,Indiana Pacers
438,9,29-12-2024 17:00,Scotiabank Arena,Toronto Raptors,Atlanta Hawks,107,136,Atlanta Hawks
439,9,29-12-2024 18:00,Toyota Center,Houston Rockets,Miami Heat,100,104,Miami Heat
440,9,29-12-2024 18:00,Paycom Center,Oklahoma City Thunder,Memphis Grizzlies,130,106,Oklahoma City Thunder
441,9,29-12-2024 20:00,Target Center,Minnesota Timberwolves,San Antonio Spurs,112,110,Minnesota Timberwolves
442,9,30-12-2024 18:00,Spectrum Center,Charlotte Hornets,Chicago Bulls,108,115,Chicago Bulls
443,9,30-12-2024 18:00,Capital One Arena,Washington Wizards,New York Knicks,106,126,New York Knicks
444,9,30-12-2024 19:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,113,116,LA Clippers
445,9,30-12-2024 20:00,Delta Center,Utah Jazz,Denver Nuggets,121,132,Denver Nuggets
446,9,30-12-2024 21:00,Chase Center,Golden State Warriors,Cleveland Cavaliers,95,113,Cleveland Cavaliers
447,9,30-12-2024 21:00,Moda Center,Portland Trail Blazers,Philadelphia 76ers,103,125,Philadelphia 76ers
448,9,30-12-2024 21:00,Golden 1 Center,Sacramento Kings,Dallas Mavericks,110,100,Sacramento Kings
449,9,31-12-2024 14:00,TD Garden,Boston Celtics,Toronto Raptors,125,71,Boston Celtics
450,9,31-12-2024 14:00,Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,112,120,Milwaukee Bucks
451,9,31-12-2024 18:00,Frost Bank Center,San Antonio Spurs,LA Clippers,122,86,San Antonio Spurs
452,9,31-12-2024 19:00,Paycom Center,Oklahoma City Thunder,Minnesota Timberwolves,113,105,Oklahoma City Thunder
453,9,31-12-2024 20:00,PHX Arena,Phoenix Suns,Memphis Grizzlies,112,117,Memphis Grizzlies
454,9,31-12-2024 20:00,Crypto.com Arena,Los Angeles Lakers,Cleveland Cavaliers,110,122,Cleveland Cavaliers
455,10,01-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Orlando Magic,105,96,Detroit Pistons
456,10,01-01-2025 18:00,Capital One Arena,Washington Wizards,Chicago Bulls,125,107,Washington Wizards
457,10,01-01-2025 18:30,Kaseya Center,Miami Heat,New Orleans Pelicans,119,108,Miami Heat
458,10,01-01-2025 18:30,Madison Square Garden,New York Knicks,Utah Jazz,119,103,New York Knicks
459,10,01-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Brooklyn Nets,130,113,Toronto Raptors
460,10,01-01-2025 19:00,Toyota Center,Houston Rockets,Dallas Mavericks,110,99,Houston Rockets
461,10,01-01-2025 20:00,Ball Arena,Denver Nuggets,Atlanta Hawks,139,120,Denver Nuggets
462,10,01-01-2025 21:00,Golden 1 Center,Sacramento Kings,Philadelphia 76ers,113,107,Sacramento Kings
463,10,02-01-2025 18:30,Kaseya Center,Miami Heat,Indiana Pacers,115,128,Indiana Pacers
464,10,02-01-2025 18:30,Target Center,Minnesota Timberwolves,Boston Celtics,115,118,Boston Celtics
465,10,02-01-2025 19:00,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,110,113,Brooklyn Nets
466,10,02-01-2025 19:00,Paycom Center,Oklahoma City Thunder,LA Clippers,116,98,Oklahoma City Thunder
467,10,02-01-2025 21:00,Chase Center,Golden State Warriors,Philadelphia 76ers,139,105,Golden State Warriors
468,10,02-01-2025 21:30,Crypto.com Arena,Los Angeles Lakers,Portland Trail Blazers,114,106,Los Angeles Lakers
469,10,03-01-2025 18:00,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,98,94,Detroit Pistons
470,10,03-01-2025 18:30,Scotiabank Arena,Toronto Raptors,Orlando Magic,97,106,Orlando Magic
471,10,03-01-2025 19:00,Toyota Center,Houston Rockets,Boston Celtics,86,109,Boston Celtics
