Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
780,15,06-04-2021 18:30,Amalie Arena,Toronto Raptors,Los Angeles Lakers,101,110,Los Angeles Lakers
781,15,06-04-2021 19:00,AmericanAirlines Arena,Miami Heat,Memphis Grizzlies,112,124,Memphis Grizzlies
321,15,06-04-2021 20:00,Ball Arena,Denver Nuggets,Detroit Pistons,134,119,Denver Nuggets
783,15,06-04-2021 21:00,Chase Center,Golden State Warriors,Milwaukee Bucks,122,121,Golden State Warriors
784,15,06-04-2021 21:00,STAPLES Center,LA Clippers,Portland Trail Blazers,133,116,LA Clippers
785,16,07-04-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Minnesota Timberwolves,141,137,Indiana Pacers
786,16,07-04-2021 18:00,Amway Center,Orlando Magic,Washington Wizards,116,131,Washington Wizards
787,16,07-04-2021 18:30,TD Garden,Boston Celtics,New York Knicks,101,99,Boston Celtics
788,16,07-04-2021 18:30,Barclays Center,Brooklyn Nets,New Orleans Pelicans,139,111,Brooklyn Nets
456,16,07-04-2021 19:00,Toyota Center,Houston Rockets,Dallas Mavericks,102,93,Houston Rockets
790,16,07-04-2021 19:00,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,113,131,Memphis Grizzlies
791,16,07-04-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Charlotte Hornets,102,113,Charlotte Hornets
792,16,07-04-2021 20:00,Ball Arena,Denver Nuggets,San Antonio Spurs,106,96,Denver Nuggets
793,16,07-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Utah Jazz,117,113,Phoenix Suns
523,16,08-04-2021 18:30,Amalie Arena,Toronto Raptors,Chicago Bulls,113,122,Chicago Bulls
794,16,08-04-2021 18:30,AmericanAirlines Arena,Miami Heat,Los Angeles Lakers,110,104,Miami Heat
795,16,08-04-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Cleveland Cavaliers,102,129,Cleveland Cavaliers
796,16,08-04-2021 20:00,American Airlines Center,Dallas Mavericks,Milwaukee Bucks,116,101,Dallas Mavericks
797,16,08-04-2021 21:00,Vivint Arena,Utah Jazz,Portland Trail Blazers,122,103,Utah Jazz
798,16,08-04-2021 21:00,STAPLES Center,LA Clippers,Phoenix Suns,113,103,LA Clippers
799,16,08-04-2021 21:00,Golden 1 Center,Sacramento Kings,Detroit Pistons,101,113,Detroit Pistons
800,16,09-04-2021 18:00,Amway Center,Orlando Magic,Indiana Pacers,106,111,Indiana Pacers
802,16,09-04-2021 18:30,TD Garden,Boston Celtics,Minnesota Timberwolves,145,136,Boston Celtics
803,16,09-04-2021 18:30,Madison Square Garden,New York Knicks,Memphis Grizzlies,133,129,New York Knicks
801,16,09-04-2021 19:00,State Farm Arena,Atlanta Hawks,Chicago Bulls,120,108,Atlanta Hawks
805,16,09-04-2021 19:00,Smoothie King Center,New Orleans Pelicans,Philadelphia 76ers,101,94,New Orleans Pelicans
806,16,09-04-2021 20:00,Fiserv Forum,Milwaukee Bucks,Charlotte Hornets,119,127,Charlotte Hornets
807,16,09-04-2021 20:00,Ball Arena,Denver Nuggets,San Antonio Spurs,121,119,Denver Nuggets
808,16,09-04-2021 21:00,Chase Center,Golden State Warriors,Washington Wizards,107,110,Washington Wizards
809,16,09-04-2021 21:00,STAPLES Center,LA Clippers,Houston Rockets,126,109,LA Clippers
804,16,10-04-2021 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Toronto Raptors,115,135,Toronto Raptors
810,16,10-04-2021 19:30,Barclays Center,Brooklyn Nets,Los Angeles Lakers,101,126,Los Angeles Lakers
199,16,10-04-2021 20:00,Chesapeake Energy Arena,Oklahoma City Thunder,Philadelphia 76ers,93,117,Philadelphia 76ers
812,16,10-04-2021 20:00,Vivint Arena,Utah Jazz,Sacramento Kings,128,112,Utah Jazz
813,16,10-04-2021 21:00,Chase Center,Golden State Warriors,Houston Rockets,125,109,Golden State Warriors
814,16,10-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Washington Wizards,134,106,Phoenix Suns
815,16,10-04-2021 21:00,Moda Center,Portland Trail Blazers,Detroit Pistons,118,103,Portland Trail Blazers
816,16,11-04-2021 12:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,101,105,Atlanta Hawks
817,16,11-04-2021 14:00,Ball Arena,Denver Nuggets,Boston Celtics,87,105,Boston Celtics
818,16,11-04-2021 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New Orleans Pelicans,109,116,New Orleans Pelicans
819,16,11-04-2021 18:00,Amway Center,Orlando Magic,Milwaukee Bucks,87,124,Milwaukee Bucks
820,16,11-04-2021 19:00,Madison Square Garden,New York Knicks,Toronto Raptors,102,96,New York Knicks
821,16,11-04-2021 19:00,American Airlines Center,Dallas Mavericks,San Antonio Spurs,117,119,San Antonio Spurs
822,16,11-04-2021 19:00,FedExForum,Memphis Grizzlies,Indiana Pacers,125,132,Indiana Pacers
823,16,11-04-2021 19:00,Target Center,Minnesota Timberwolves,Chicago Bulls,121,117,Minnesota Timberwolves
824,16,11-04-2021 21:00,STAPLES Center,LA Clippers,Detroit Pistons,131,124,LA Clippers
825,16,11-04-2021 21:00,Moda Center,Portland Trail Blazers,Miami Heat,98,107,Miami Heat
826,16,12-04-2021 18:30,Madison Square Garden,New York Knicks,Los Angeles Lakers,111,96,New York Knicks
829,16,12-04-2021 18:30,American Airlines Center,Dallas Mavericks,Philadelphia 76ers,95,113,Philadelphia 76ers
827,16,12-04-2021 19:00,Amway Center,Orlando Magic,San Antonio Spurs,97,120,San Antonio Spurs
278,16,12-04-2021 20:00,FedExForum,Memphis Grizzlies,Chicago Bulls,101,90,Memphis Grizzlies
831,16,12-04-2021 20:00,Smoothie King Center,New Orleans Pelicans,Sacramento Kings,117,110,New Orleans Pelicans
832,16,12-04-2021 20:00,Vivint Arena,Utah Jazz,Washington Wizards,121,125,Washington Wizards
833,16,12-04-2021 21:00,Chase Center,Golden State Warriors,Denver Nuggets,116,107,Golden State Warriors
834,16,12-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Houston Rockets,126,120,Phoenix Suns
828,16,13-04-2021 15:00,Target Center,Minnesota Timberwolves,Brooklyn Nets,97,127,Brooklyn Nets
835,16,13-04-2021 18:30,Bankers Life Fieldhouse,Indiana Pacers,LA Clippers,115,126,LA Clippers
836,16,13-04-2021 18:30,Amalie Arena,Toronto Raptors,Atlanta Hawks,103,108,Atlanta Hawks
837,16,13-04-2021 19:00,Spectrum Center,Charlotte Hornets,Los Angeles Lakers,93,101,Los Angeles Lakers
838,16,13-04-2021 20:00,Vivint Arena,Utah Jazz,Oklahoma City Thunder,106,96,Utah Jazz
839,16,13-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Miami Heat,106,86,Phoenix Suns
840,16,13-04-2021 21:00,Moda Center,Portland Trail Blazers,Boston Celtics,115,116,Boston Celtics
846,17,14-04-2021 15:30,Target Center,Minnesota Timberwolves,Milwaukee Bucks,105,130,Milwaukee Bucks
841,17,14-04-2021 18:00,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,90,103,Cleveland Cavaliers
842,17,14-04-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,123,117,Philadelphia 76ers
843,17,14-04-2021 18:30,Amalie Arena,Toronto Raptors,San Antonio Spurs,117,112,Toronto Raptors
844,17,14-04-2021 19:00,Little Caesars Arena,Detroit Pistons,LA Clippers,98,100,LA Clippers
845,17,14-04-2021 19:00,United Center,Chicago Bulls,Orlando Magic,106,115,Orlando Magic
847,17,14-04-2021 19:00,Smoothie King Center,New Orleans Pelicans,New York Knicks,106,116,New York Knicks
461,17,14-04-2021 20:00,Toyota Center,Houston Rockets,Indiana Pacers,124,132,Indiana Pacers
849,17,14-04-2021 20:00,Chesapeake Energy Arena,Oklahoma City Thunder,Golden State Warriors,109,147,Golden State Warriors
850,17,14-04-2021 20:30,FedExForum,Memphis Grizzlies,Dallas Mavericks,113,114,Dallas Mavericks
851,17,14-04-2021 21:00,Ball Arena,Denver Nuggets,Miami Heat,123,106,Denver Nuggets
852,17,14-04-2021 21:00,Golden 1 Center,Sacramento Kings,Washington Wizards,111,123,Washington Wizards
853,17,15-04-2021 18:30,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,109,120,Milwaukee Bucks
854,17,15-04-2021 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Golden State Warriors,101,119,Golden State Warriors
855,17,15-04-2021 21:00,STAPLES Center,Los Angeles Lakers,Boston Celtics,113,121,Boston Celtics
856,17,15-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Sacramento Kings,122,114,Phoenix Suns
857,17,16-04-2021 14:00,Vivint Arena,Utah Jazz,Indiana Pacers,119,111,Utah Jazz
858,17,16-04-2021 18:00,Little Caesars Arena,Detroit Pistons,Oklahoma City Thunder,110,104,Detroit Pistons
859,17,16-04-2021 18:00,Wells Fargo Center,Philadelphia 76ers,LA Clippers,106,103,Philadelphia 76ers
860,17,16-04-2021 18:00,Capital One Arena,Washington Wizards,New Orleans Pelicans,117,115,Washington Wizards
861,17,16-04-2021 18:30,Barclays Center,Brooklyn Nets,Charlotte Hornets,130,115,Brooklyn Nets
862,17,16-04-2021 18:30,Amalie Arena,Toronto Raptors,Orlando Magic,113,102,Toronto Raptors
863,17,16-04-2021 19:00,United Center,Chicago Bulls,Memphis Grizzlies,115,126,Memphis Grizzlies
864,17,16-04-2021 19:00,Toyota Center,Houston Rockets,Denver Nuggets,99,128,Denver Nuggets
865,17,16-04-2021 19:00,Target Center,Minnesota Timberwolves,Miami Heat,119,111,Minnesota Timberwolves
866,17,16-04-2021 19:30,AT&T Center,San Antonio Spurs,Portland Trail Blazers,106,107,Portland Trail Blazers
867,17,16-04-2021 20:30,American Airlines Center,Dallas Mavericks,New York Knicks,109,117,New York Knicks
868,17,17-04-2021 15:30,STAPLES Center,Los Angeles Lakers,Utah Jazz,127,115,Los Angeles Lakers
869,17,17-04-2021 19:00,Capital One Arena,Washington Wizards,Detroit Pistons,121,100,Washington Wizards
870,17,17-04-2021 19:00,United Center,Chicago Bulls,Cleveland Cavaliers,106,96,Chicago Bulls
871,17,17-04-2021 19:30,TD Garden,Boston Celtics,Golden State Warriors,119,114,Boston Celtics
872,17,17-04-2021 20:00,Fiserv Forum,Milwaukee Bucks,Memphis Grizzlies,115,128,Memphis Grizzlies
873,17,17-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,San Antonio Spurs,85,111,San Antonio Spurs
874,17,18-04-2021 12:00,State Farm Arena,Atlanta Hawks,Indiana Pacers,129,117,Atlanta Hawks
875,17,18-04-2021 12:00,Madison Square Garden,New York Knicks,New Orleans Pelicans,122,112,New York Knicks
876,17,18-04-2021 14:30,AmericanAirlines Arena,Miami Heat,Brooklyn Nets,109,107,Miami Heat
362,17,18-04-2021 18:00,Spectrum Center,Charlotte Hornets,Portland Trail Blazers,109,101,Charlotte Hornets
878,17,18-04-2021 18:00,Amway Center,Orlando Magic,Houston Rockets,110,114,Houston Rockets
879,17,18-04-2021 18:00,Amalie Arena,Toronto Raptors,Oklahoma City Thunder,112,106,Toronto Raptors
880,17,18-04-2021 18:30,American Airlines Center,Dallas Mavericks,Sacramento Kings,107,121,Sacramento Kings
881,17,18-04-2021 21:00,STAPLES Center,LA Clippers,Minnesota Timberwolves,124,105,LA Clippers
882,17,19-04-2021 18:00,Little Caesars Arena,Detroit Pistons,Cleveland Cavaliers,109,105,Detroit Pistons
883,17,19-04-2021 18:30,TD Garden,Boston Celtics,Chicago Bulls,96,102,Chicago Bulls
884,17,19-04-2021 18:30,Wells Fargo Center,Philadelphia 76ers,Golden State Warriors,96,107,Golden State Warriors
473,17,19-04-2021 19:00,Bankers Life Fieldhouse,Indiana Pacers,San Antonio Spurs,94,109,San Antonio Spurs
886,17,19-04-2021 19:00,AmericanAirlines Arena,Miami Heat,Houston Rockets,113,91,Miami Heat
887,17,19-04-2021 19:00,Capital One Arena,Washington Wizards,Oklahoma City Thunder,119,107,Washington Wizards
888,17,19-04-2021 19:00,Fiserv Forum,Milwaukee Bucks,Phoenix Suns,127,128,Phoenix Suns
889,17,19-04-2021 20:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,139,137,Denver Nuggets
890,17,19-04-2021 21:00,STAPLES Center,Los Angeles Lakers,Utah Jazz,97,111,Utah Jazz
891,17,20-04-2021 18:30,State Farm Arena,Atlanta Hawks,Orlando Magic,112,96,Atlanta Hawks
892,17,20-04-2021 18:30,Madison Square Garden,New York Knicks,Charlotte Hornets,109,97,New York Knicks
893,17,20-04-2021 18:30,Smoothie King Center,New Orleans Pelicans,Brooklyn Nets,129,134,Brooklyn Nets
894,17,20-04-2021 21:00,Moda Center,Portland Trail Blazers,LA Clippers,112,113,LA Clippers
895,17,20-04-2021 21:00,Golden 1 Center,Sacramento Kings,Minnesota Timberwolves,120,134,Minnesota Timberwolves
896,18,21-04-2021 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Chicago Bulls,121,105,Cleveland Cavaliers
897,18,21-04-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Oklahoma City Thunder,122,116,Indiana Pacers
898,18,21-04-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Phoenix Suns,113,116,Phoenix Suns
899,18,21-04-2021 18:00,Amalie Arena,Toronto Raptors,Brooklyn Nets,114,103,Toronto Raptors
900,18,21-04-2021 18:00,Capital One Arena,Washington Wizards,Golden State Warriors,118,114,Washington Wizards
901,18,21-04-2021 19:00,Madison Square Garden,New York Knicks,Atlanta Hawks,137,127,New York Knicks
902,18,21-04-2021 19:00,Toyota Center,Houston Rockets,Utah Jazz,89,112,Utah Jazz
442,18,21-04-2021 19:30,American Airlines Center,Dallas Mavericks,Detroit Pistons,127,117,Dallas Mavericks
904,18,21-04-2021 19:30,AT&T Center,San Antonio Spurs,Miami Heat,87,107,Miami Heat
905,18,21-04-2021 21:00,STAPLES Center,LA Clippers,Memphis Grizzlies,117,105,LA Clippers
906,18,21-04-2021 21:00,Moda Center,Portland Trail Blazers,Denver Nuggets,105,106,Denver Nuggets
907,18,21-04-2021 21:00,Golden 1 Center,Sacramento Kings,Minnesota Timberwolves,128,125,Sacramento Kings
908,18,22-04-2021 18:00,TD Garden,Boston Celtics,Phoenix Suns,99,86,Boston Celtics
909,18,22-04-2021 18:00,Amway Center,Orlando Magic,New Orleans Pelicans,100,135,New Orleans Pelicans
910,18,22-04-2021 18:00,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,124,117,Milwaukee Bucks
911,18,22-04-2021 19:30,AT&T Center,San Antonio Spurs,Detroit Pistons,106,91,San Antonio Spurs
912,18,22-04-2021 20:00,United Center,Chicago Bulls,Charlotte Hornets,108,91,Chicago Bulls
913,18,22-04-2021 20:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,115,110,Dallas Mavericks
914,18,23-04-2021 18:30,State Farm Arena,Atlanta Hawks,Miami Heat,118,103,Atlanta Hawks
915,18,23-04-2021 18:30,Barclays Center,Brooklyn Nets,Boston Celtics,109,104,Brooklyn Nets
916,18,23-04-2021 19:00,Spectrum Center,Charlotte Hornets,Cleveland Cavaliers,108,102,Charlotte Hornets
917,18,23-04-2021 19:00,Toyota Center,Houston Rockets,LA Clippers,104,109,LA Clippers
918,18,23-04-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Washington Wizards,109,129,Washington Wizards
225,18,23-04-2021 21:00,Moda Center,Portland Trail Blazers,Memphis Grizzlies,128,130,Memphis Grizzlies
920,18,23-04-2021 21:00,Chase Center,Golden State Warriors,Denver Nuggets,118,97,Golden State Warriors
921,18,24-04-2021 12:00,Madison Square Garden,New York Knicks,Toronto Raptors,120,103,New York Knicks
922,18,24-04-2021 14:30,Fiserv Forum,Milwaukee Bucks,Philadelphia 76ers,132,94,Milwaukee Bucks
923,18,24-04-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Detroit Pistons,115,109,Indiana Pacers
264,18,24-04-2021 19:00,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,108,110,San Antonio Spurs
925,18,24-04-2021 19:00,AmericanAirlines Arena,Miami Heat,Chicago Bulls,106,101,Miami Heat
926,18,24-04-2021 19:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,108,93,Dallas Mavericks
927,18,24-04-2021 20:00,Vivint Arena,Utah Jazz,Minnesota Timberwolves,96,101,Minnesota Timberwolves
928,18,24-04-2021 21:00,Ball Arena,Denver Nuggets,Houston Rockets,129,116,Denver Nuggets
929,18,25-04-2021 12:00,Spectrum Center,Charlotte Hornets,Boston Celtics,125,104,Charlotte Hornets
930,18,25-04-2021 14:30,Barclays Center,Brooklyn Nets,Phoenix Suns,128,119,Brooklyn Nets
240,18,25-04-2021 15:00,Moda Center,Portland Trail Blazers,Memphis Grizzlies,113,120,Memphis Grizzlies
197,18,25-04-2021 18:00,Capital One Arena,Washington Wizards,Cleveland Cavaliers,119,110,Washington Wizards
933,18,25-04-2021 18:30,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,111,104,Atlanta Hawks
934,18,25-04-2021 19:00,Amway Center,Orlando Magic,Indiana Pacers,112,131,Indiana Pacers
935,18,25-04-2021 21:00,Chase Center,Golden State Warriors,Sacramento Kings,117,113,Golden State Warriors
936,18,26-04-2021 18:00,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,100,86,Detroit Pistons
937,18,26-04-2021 18:00,Amway Center,Orlando Magic,Los Angeles Lakers,103,114,Los Angeles Lakers
938,18,26-04-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Oklahoma City Thunder,121,90,Philadelphia 76ers
939,18,26-04-2021 18:00,Capital One Arena,Washington Wizards,San Antonio Spurs,143,146,San Antonio Spurs
940,18,26-04-2021 18:30,Madison Square Garden,New York Knicks,Phoenix Suns,110,118,Phoenix Suns
941,18,26-04-2021 18:30,Amalie Arena,Toronto Raptors,Cleveland Cavaliers,112,96,Toronto Raptors
942,18,26-04-2021 19:00,AmericanAirlines Arena,Miami Heat,Chicago Bulls,102,110,Chicago Bulls
943,18,26-04-2021 19:00,Target Center,Minnesota Timberwolves,Utah Jazz,105,104,Minnesota Timberwolves
944,18,26-04-2021 19:00,Smoothie King Center,New Orleans Pelicans,LA Clippers,120,103,New Orleans Pelicans
945,18,26-04-2021 20:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,120,96,Denver Nuggets
946,18,26-04-2021 21:00,Golden 1 Center,Sacramento Kings,Dallas Mavericks,113,106,Sacramento Kings
947,18,27-04-2021 18:00,TD Garden,Boston Celtics,Oklahoma City Thunder,115,119,Oklahoma City Thunder
948,18,27-04-2021 18:00,Spectrum Center,Charlotte Hornets,Milwaukee Bucks,104,114,Milwaukee Bucks
949,18,27-04-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Portland Trail Blazers,112,133,Portland Trail Blazers
950,18,27-04-2021 18:30,Amalie Arena,Toronto Raptors,Brooklyn Nets,103,116,Brooklyn Nets
951,18,27-04-2021 20:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,107,114,Minnesota Timberwolves
952,18,27-04-2021 20:30,Chase Center,Golden State Warriors,Dallas Mavericks,103,133,Dallas Mavericks
953,19,28-04-2021 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Orlando Magic,104,109,Orlando Magic
954,19,28-04-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,127,83,Philadelphia 76ers
955,19,28-04-2021 18:30,Capital One Arena,Washington Wizards,Los Angeles Lakers,116,107,Washington Wizards
956,19,28-04-2021 18:30,TD Garden,Boston Celtics,Charlotte Hornets,120,111,Boston Celtics
957,19,28-04-2021 18:30,Madison Square Garden,New York Knicks,Chicago Bulls,113,94,New York Knicks
958,19,28-04-2021 19:00,AmericanAirlines Arena,Miami Heat,San Antonio Spurs,116,111,Miami Heat
959,19,28-04-2021 20:00,FedExForum,Memphis Grizzlies,Portland Trail Blazers,109,130,Portland Trail Blazers
960,19,28-04-2021 20:00,Ball Arena,Denver Nuggets,New Orleans Pelicans,114,112,Denver Nuggets
961,19,28-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,LA Clippers,109,101,Phoenix Suns
962,19,28-04-2021 21:00,Golden 1 Center,Sacramento Kings,Utah Jazz,105,154,Utah Jazz
963,19,29-04-2021 18:00,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,105,115,Dallas Mavericks
964,19,29-04-2021 18:00,Bankers Life Fieldhouse,Indiana Pacers,Brooklyn Nets,113,130,Brooklyn Nets
965,19,29-04-2021 19:00,Toyota Center,Houston Rockets,Milwaukee Bucks,143,136,Houston Rockets
966,19,29-04-2021 19:00,Target Center,Minnesota Timberwolves,Golden State Warriors,126,114,Minnesota Timberwolves
967,19,29-04-2021 20:00,Chesapeake Energy Arena,Oklahoma City Thunder,New Orleans Pelicans,95,109,New Orleans Pelicans
968,19,29-04-2021 20:00,Ball Arena,Denver Nuggets,Toronto Raptors,121,111,Denver Nuggets
969,19,30-04-2021 18:00,Wells Fargo Center,Philadelphia 76ers,Atlanta Hawks,126,104,Philadelphia 76ers
970,19,30-04-2021 18:30,TD Garden,Boston Celtics,San Antonio Spurs,143,140,Boston Celtics
971,19,30-04-2021 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Washington Wizards,93,122,Washington Wizards
972,19,30-04-2021 19:00,Barclays Center,Brooklyn Nets,Portland Trail Blazers,109,128,Portland Trail Blazers
973,19,30-04-2021 19:00,FedExForum,Memphis Grizzlies,Orlando Magic,92,75,Memphis Grizzlies
974,19,30-04-2021 20:00,United Center,Chicago Bulls,Milwaukee Bucks,98,108,Milwaukee Bucks
975,19,30-04-2021 21:00,Phoenix Suns Arena,Phoenix Suns,Utah Jazz,121,100,Phoenix Suns
976,19,30-04-2021 21:30,STAPLES Center,Los Angeles Lakers,Sacramento Kings,106,110,Sacramento Kings
977,19,01-05-2021 18:00,Spectrum Center,Charlotte Hornets,Detroit Pistons,107,94,Charlotte Hornets
978,19,01-05-2021 18:30,Toyota Center,Houston Rockets,Golden State Warriors,87,113,Golden State Warriors
979,19,01-05-2021 19:00,State Farm Arena,Atlanta Hawks,Chicago Bulls,108,97,Atlanta Hawks
980,19,01-05-2021 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Miami Heat,107,124,Miami Heat
981,19,01-05-2021 19:00,Amway Center,Orlando Magic,Memphis Grizzlies,112,111,Orlando Magic
982,19,01-05-2021 19:00,Target Center,Minnesota Timberwolves,New Orleans Pelicans,136,140,New Orleans Pelicans
983,19,01-05-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Indiana Pacers,95,152,Indiana Pacers
984,19,01-05-2021 20:00,American Airlines Center,Dallas Mavericks,Washington Wizards,125,124,Dallas Mavericks
985,19,01-05-2021 21:00,Vivint Arena,Utah Jazz,Toronto Raptors,106,102,Utah Jazz
986,19,01-05-2021 21:00,STAPLES Center,LA Clippers,Denver Nuggets,104,110,Denver Nuggets
987,19,02-05-2021 14:30,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,117,114,Milwaukee Bucks
988,19,02-05-2021 18:30,TD Garden,Boston Celtics,Portland Trail Blazers,119,129,Portland Trail Blazers
989,19,02-05-2021 19:00,Spectrum Center,Charlotte Hornets,Miami Heat,111,121,Miami Heat
990,19,02-05-2021 19:00,American Airlines Center,Dallas Mavericks,Sacramento Kings,99,111,Sacramento Kings
991,19,02-05-2021 19:00,Toyota Center,Houston Rockets,New York Knicks,97,122,New York Knicks
992,19,02-05-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Phoenix Suns,120,123,Phoenix Suns
993,19,02-05-2021 19:00,AT&T Center,San Antonio Spurs,Philadelphia 76ers,111,113,Philadelphia 76ers
994,19,02-05-2021 21:00,STAPLES Center,Los Angeles Lakers,Toronto Raptors,114,121,Toronto Raptors
995,19,03-05-2021 18:00,Little Caesars Arena,Detroit Pistons,Orlando Magic,112,119,Orlando Magic
996,19,03-05-2021 18:00,Capital One Arena,Washington Wizards,Indiana Pacers,154,141,Washington Wizards
997,19,03-05-2021 18:30,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,108,123,Golden State Warriors
998,19,03-05-2021 19:00,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,123,114,Atlanta Hawks
999,19,03-05-2021 20:00,United Center,Chicago Bulls,Philadelphia 76ers,94,106,Philadelphia 76ers
1000,19,03-05-2021 20:00,FedExForum,Memphis Grizzlies,New York Knicks,104,118,New York Knicks
1001,19,03-05-2021 21:00,Vivint Arena,Utah Jazz,San Antonio Spurs,110,99,Utah Jazz
1002,19,03-05-2021 21:00,STAPLES Center,Los Angeles Lakers,Denver Nuggets,93,89,Los Angeles Lakers
1003,19,04-05-2021 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Phoenix Suns,118,134,Phoenix Suns
1004,19,04-05-2021 18:00,Little Caesars Arena,Detroit Pistons,Charlotte Hornets,99,102,Charlotte Hornets
1005,19,04-05-2021 18:30,Fiserv Forum,Milwaukee Bucks,Brooklyn Nets,124,118,Milwaukee Bucks
1006,19,04-05-2021 19:00,AmericanAirlines Arena,Miami Heat,Dallas Mavericks,113,127,Dallas Mavericks
1007,19,04-05-2021 19:00,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,108,103,New Orleans Pelicans
1008,19,04-05-2021 19:00,Chesapeake Energy Arena,Oklahoma City Thunder,Sacramento Kings,99,103,Sacramento Kings
1009,19,04-05-2021 21:00,STAPLES Center,LA Clippers,Toronto Raptors,105,100,LA Clippers
1010,20,05-05-2021 18:00,Amway Center,Orlando Magic,Boston Celtics,96,132,Boston Celtics
1011,20,05-05-2021 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Portland Trail Blazers,105,141,Portland Trail Blazers
183,20,05-05-2021 19:00,Target Center,Minnesota Timberwolves,Memphis Grizzlies,135,139,Memphis Grizzlies
235,20,05-05-2021 19:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,135,134,Milwaukee Bucks
1014,20,05-05-2021 19:00,State Farm Arena,Atlanta Hawks,Phoenix Suns,135,103,Atlanta Hawks
1015,20,05-05-2021 19:00,Bankers Life Fieldhouse,Indiana Pacers,Sacramento Kings,93,104,Sacramento Kings
1016,20,05-05-2021 19:00,Toyota Center,Houston Rockets,Philadelphia 76ers,115,135,Philadelphia 76ers
1017,20,05-05-2021 20:00,Ball Arena,Denver Nuggets,New York Knicks,113,97,Denver Nuggets
1018,20,05-05-2021 20:00,Vivint Arena,Utah Jazz,San Antonio Spurs,126,94,Utah Jazz
434,20,06-05-2021 18:00,Spectrum Center,Charlotte Hornets,Chicago Bulls,99,120,Chicago Bulls
1020,20,06-05-2021 18:30,Amalie Arena,Toronto Raptors,Washington Wizards,129,131,Washington Wizards
1021,20,06-05-2021 18:30,American Airlines Center,Dallas Mavericks,Brooklyn Nets,113,109,Dallas Mavericks
1022,20,06-05-2021 19:00,Little Caesars Arena,Detroit Pistons,Memphis Grizzlies,111,97,Detroit Pistons
1023,20,06-05-2021 19:00,Bankers Life Fieldhouse,Indiana Pacers,Atlanta Hawks,133,126,Indiana Pacers
1024,20,06-05-2021 21:00,Chase Center,Golden State Warriors,Oklahoma City Thunder,118,97,Golden State Warriors
1025,20,06-05-2021 21:00,STAPLES Center,LA Clippers,Los Angeles Lakers,118,94,LA Clippers
1026,20,07-05-2021 18:00,Wells Fargo Center,Philadelphia 76ers,New Orleans Pelicans,109,107,Philadelphia 76ers
160,20,07-05-2021 18:30,United Center,Chicago Bulls,Boston Celtics,121,99,Chicago Bulls
