Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
500,10,26-12-2022 18:30,Miami-Dade Arena,Miami Heat,Minnesota Timberwolves,113,110,Miami Heat
501,10,26-12-2022 19:00,United Center,Chicago Bulls,Houston Rockets,118,133,Houston Rockets
502,10,26-12-2022 19:00,Smoothie King Center,New Orleans Pelicans,Indiana Pacers,113,93,New Orleans Pelicans
503,10,26-12-2022 19:00,AT&T Center,San Antonio Spurs,Utah Jazz,126,122,San Antonio Spurs
504,10,26-12-2022 21:00,Moda Center,Portland Trail Blazers,Charlotte Hornets,124,113,Portland Trail Blazers
505,10,27-12-2022 18:00,Amway Center,Orlando Magic,Los Angeles Lakers,110,129,Los Angeles Lakers
506,10,27-12-2022 18:00,Capital One Arena,Washington Wizards,Philadelphia 76ers,116,111,Washington Wizards
507,10,27-12-2022 18:30,TD Garden,Boston Celtics,Houston Rockets,126,102,Boston Celtics
508,10,27-12-2022 18:30,Gainbridge Fieldhouse,Indiana Pacers,Atlanta Hawks,129,114,Indiana Pacers
509,10,27-12-2022 18:30,Scotiabank Arena,Toronto Raptors,LA Clippers,113,124,LA Clippers
510,10,27-12-2022 19:00,FedExForum,Memphis Grizzlies,Phoenix Suns,108,125,Phoenix Suns
511,10,27-12-2022 19:00,Paycom Center,Oklahoma City Thunder,San Antonio Spurs,130,114,Oklahoma City Thunder
512,10,27-12-2022 19:30,American Airlines Center,Dallas Mavericks,New York Knicks,126,121,Dallas Mavericks
513,10,27-12-2022 21:00,Chase Center,Golden State Warriors,Charlotte Hornets,110,105,Golden State Warriors
514,10,27-12-2022 21:00,Golden 1 Center,Sacramento Kings,Denver Nuggets,106,113,Denver Nuggets
515,10,28-12-2022 18:00,Little Caesars Arena,Detroit Pistons,Orlando Magic,121,101,Detroit Pistons
516,10,28-12-2022 18:00,Capital One Arena,Washington Wizards,Phoenix Suns,127,102,Washington Wizards
517,10,28-12-2022 18:30,State Farm Arena,Atlanta Hawks,Brooklyn Nets,107,108,Brooklyn Nets
518,10,28-12-2022 18:30,Miami-Dade Arena,Miami Heat,Los Angeles Lakers,112,98,Miami Heat
519,10,28-12-2022 19:00,United Center,Chicago Bulls,Milwaukee Bucks,119,113,Chicago Bulls
520,10,28-12-2022 19:00,Smoothie King Center,New Orleans Pelicans,Minnesota Timberwolves,119,118,New Orleans Pelicans
521,10,28-12-2022 21:00,Chase Center,Golden State Warriors,Utah Jazz,112,107,Golden State Warriors
522,10,28-12-2022 21:00,Golden 1 Center,Sacramento Kings,Denver Nuggets,127,126,Sacramento Kings
523,11,29-12-2022 18:00,Spectrum Center,Charlotte Hornets,Oklahoma City Thunder,121,113,Charlotte Hornets
524,11,29-12-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Cleveland Cavaliers,135,126,Indiana Pacers
525,11,29-12-2022 18:30,TD Garden,Boston Celtics,LA Clippers,116,110,Boston Celtics
526,11,29-12-2022 18:30,Scotiabank Arena,Toronto Raptors,Memphis Grizzlies,106,119,Memphis Grizzlies
527,11,29-12-2022 19:00,AT&T Center,San Antonio Spurs,New York Knicks,122,115,San Antonio Spurs
528,11,29-12-2022 19:30,American Airlines Center,Dallas Mavericks,Houston Rockets,129,114,Dallas Mavericks
529,11,30-12-2022 18:00,Amway Center,Orlando Magic,Washington Wizards,100,119,Washington Wizards
530,11,30-12-2022 18:30,State Farm Arena,Atlanta Hawks,Los Angeles Lakers,121,130,Los Angeles Lakers
531,11,30-12-2022 18:30,Scotiabank Arena,Toronto Raptors,Phoenix Suns,113,104,Toronto Raptors
532,11,30-12-2022 19:00,United Center,Chicago Bulls,Detroit Pistons,132,118,Chicago Bulls
533,11,30-12-2022 19:00,Fiserv Forum,Milwaukee Bucks,Minnesota Timberwolves,123,114,Milwaukee Bucks
534,11,30-12-2022 19:30,Smoothie King Center,New Orleans Pelicans,Philadelphia 76ers,127,116,New Orleans Pelicans
535,11,30-12-2022 20:00,Ball Arena,Denver Nuggets,Miami Heat,124,119,Denver Nuggets
536,11,30-12-2022 21:00,Chase Center,Golden State Warriors,Portland Trail Blazers,118,112,Golden State Warriors
537,11,30-12-2022 21:00,Golden 1 Center,Sacramento Kings,Utah Jazz,126,125,Sacramento Kings
538,11,31-12-2022 14:00,Gainbridge Fieldhouse,Indiana Pacers,LA Clippers,131,130,Indiana Pacers
539,11,31-12-2022 18:00,Spectrum Center,Charlotte Hornets,Brooklyn Nets,106,123,Brooklyn Nets
540,11,31-12-2022 18:00,United Center,Chicago Bulls,Cleveland Cavaliers,102,103,Cleveland Cavaliers
541,11,31-12-2022 18:00,Toyota Center,Houston Rockets,New York Knicks,88,108,New York Knicks
542,11,31-12-2022 18:00,AT&T Center,San Antonio Spurs,Dallas Mavericks,125,126,Dallas Mavericks
543,11,31-12-2022 19:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,116,101,Memphis Grizzlies
544,11,31-12-2022 19:00,Target Center,Minnesota Timberwolves,Detroit Pistons,104,116,Detroit Pistons
545,11,31-12-2022 19:00,Paycom Center,Oklahoma City Thunder,Philadelphia 76ers,96,115,Philadelphia 76ers
546,11,31-12-2022 20:00,Vivint Arena,Utah Jazz,Miami Heat,123,126,Miami Heat
547,11,01-01-2023 19:00,FedExForum,Memphis Grizzlies,Sacramento Kings,118,108,Memphis Grizzlies
548,11,01-01-2023 19:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,95,118,Washington Wizards
549,11,01-01-2023 19:00,Ball Arena,Denver Nuggets,Boston Celtics,123,111,Denver Nuggets
550,11,02-01-2023 14:00,Madison Square Garden,New York Knicks,Phoenix Suns,102,83,New York Knicks
551,11,02-01-2023 18:00,Spectrum Center,Charlotte Hornets,Los Angeles Lakers,115,121,Los Angeles Lakers
552,11,02-01-2023 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Chicago Bulls,145,134,Cleveland Cavaliers
553,11,02-01-2023 18:00,Gainbridge Fieldhouse,Indiana Pacers,Toronto Raptors,122,114,Indiana Pacers
554,11,02-01-2023 18:00,Wells Fargo Center,Philadelphia 76ers,New Orleans Pelicans,120,111,Philadelphia 76ers
555,11,02-01-2023 18:30,Barclays Center,Brooklyn Nets,San Antonio Spurs,139,103,Brooklyn Nets
556,11,02-01-2023 19:00,Toyota Center,Houston Rockets,Dallas Mavericks,106,111,Dallas Mavericks
557,11,02-01-2023 19:00,Target Center,Minnesota Timberwolves,Denver Nuggets,124,111,Minnesota Timberwolves
558,11,02-01-2023 21:00,Chase Center,Golden State Warriors,Atlanta Hawks,143,141,Golden State Warriors
559,11,02-01-2023 21:00,Moda Center,Portland Trail Blazers,Detroit Pistons,135,106,Portland Trail Blazers
560,11,02-01-2023 21:30,Crypto.com Arena,LA Clippers,Miami Heat,100,110,Miami Heat
561,11,03-01-2023 19:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,123,113,Milwaukee Bucks
562,11,03-01-2023 19:00,Paycom Center,Oklahoma City Thunder,Boston Celtics,150,117,Oklahoma City Thunder
563,11,03-01-2023 20:00,Vivint Arena,Utah Jazz,Sacramento Kings,115,117,Sacramento Kings
564,11,04-01-2023 18:00,Spectrum Center,Charlotte Hornets,Memphis Grizzlies,107,131,Memphis Grizzlies
565,11,04-01-2023 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Phoenix Suns,90,88,Cleveland Cavaliers
566,11,04-01-2023 18:00,Amway Center,Orlando Magic,Oklahoma City Thunder,126,115,Orlando Magic
567,11,04-01-2023 18:00,Wells Fargo Center,Philadelphia 76ers,Indiana Pacers,129,126,Philadelphia 76ers
568,11,04-01-2023 18:30,Madison Square Garden,New York Knicks,San Antonio Spurs,117,114,New York Knicks
569,11,04-01-2023 18:30,Scotiabank Arena,Toronto Raptors,Milwaukee Bucks,101,104,Milwaukee Bucks
570,11,04-01-2023 19:00,United Center,Chicago Bulls,Brooklyn Nets,121,112,Chicago Bulls
571,11,04-01-2023 19:00,Target Center,Minnesota Timberwolves,Portland Trail Blazers,113,106,Minnesota Timberwolves
572,11,04-01-2023 19:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,119,108,New Orleans Pelicans
573,11,04-01-2023 21:00,Chase Center,Golden State Warriors,Detroit Pistons,119,122,Detroit Pistons
574,11,04-01-2023 21:00,Crypto.com Arena,Los Angeles Lakers,Miami Heat,112,109,Los Angeles Lakers
575,11,04-01-2023 21:00,Golden 1 Center,Sacramento Kings,Atlanta Hawks,117,120,Atlanta Hawks
576,12,05-01-2023 18:00,Amway Center,Orlando Magic,Memphis Grizzlies,115,123,Memphis Grizzlies
577,12,05-01-2023 18:30,American Airlines Center,Dallas Mavericks,Boston Celtics,95,124,Boston Celtics
578,12,05-01-2023 19:00,Toyota Center,Houston Rockets,Utah Jazz,114,131,Utah Jazz
579,12,05-01-2023 21:00,Ball Arena,Denver Nuggets,LA Clippers,122,91,Denver Nuggets
580,12,06-01-2023 18:00,Gainbridge Fieldhouse,Indiana Pacers,Portland Trail Blazers,108,99,Indiana Pacers
581,12,06-01-2023 18:00,Wells Fargo Center,Philadelphia 76ers,Chicago Bulls,112,126,Chicago Bulls
582,12,06-01-2023 18:30,Scotiabank Arena,Toronto Raptors,New York Knicks,108,112,New York Knicks
586,12,06-01-2023 18:30,Smoothie King Center,New Orleans Pelicans,Brooklyn Nets,102,108,Brooklyn Nets
583,12,06-01-2023 19:00,Fiserv Forum,Milwaukee Bucks,Charlotte Hornets,109,138,Charlotte Hornets
584,12,06-01-2023 19:00,Paycom Center,Oklahoma City Thunder,Washington Wizards,127,110,Oklahoma City Thunder
585,12,06-01-2023 19:00,AT&T Center,San Antonio Spurs,Detroit Pistons,121,109,San Antonio Spurs
587,12,06-01-2023 20:00,Target Center,Minnesota Timberwolves,LA Clippers,128,115,Minnesota Timberwolves
588,12,06-01-2023 20:00,Ball Arena,Denver Nuggets,Cleveland Cavaliers,121,108,Denver Nuggets
589,12,06-01-2023 21:00,Footprint Center,Phoenix Suns,Miami Heat,96,104,Miami Heat
590,12,06-01-2023 21:30,Crypto.com Arena,Los Angeles Lakers,Atlanta Hawks,130,114,Los Angeles Lakers
591,12,07-01-2023 17:00,AT&T Center,San Antonio Spurs,Boston Celtics,116,121,Boston Celtics
592,12,07-01-2023 19:00,United Center,Chicago Bulls,Utah Jazz,126,118,Chicago Bulls
593,12,07-01-2023 19:00,American Airlines Center,Dallas Mavericks,New Orleans Pelicans,127,117,Dallas Mavericks
594,12,07-01-2023 19:30,Chase Center,Golden State Warriors,Orlando Magic,101,115,Orlando Magic
595,12,07-01-2023 21:00,Golden 1 Center,Sacramento Kings,Los Angeles Lakers,134,136,Los Angeles Lakers
596,12,08-01-2023 14:00,Little Caesars Arena,Detroit Pistons,Philadelphia 76ers,111,123,Philadelphia 76ers
597,12,08-01-2023 14:30,Scotiabank Arena,Toronto Raptors,Portland Trail Blazers,117,105,Toronto Raptors
598,12,08-01-2023 16:00,Gainbridge Fieldhouse,Indiana Pacers,Charlotte Hornets,116,111,Indiana Pacers
599,12,08-01-2023 17:00,Miami-Dade Arena,Miami Heat,Brooklyn Nets,101,102,Brooklyn Nets
600,12,08-01-2023 17:00,FedExForum,Memphis Grizzlies,Utah Jazz,123,118,Memphis Grizzlies
601,12,08-01-2023 18:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,96,104,Minnesota Timberwolves
602,12,08-01-2023 18:00,Paycom Center,Oklahoma City Thunder,Dallas Mavericks,120,109,Oklahoma City Thunder
603,12,08-01-2023 19:00,Footprint Center,Phoenix Suns,Cleveland Cavaliers,98,112,Cleveland Cavaliers
604,12,08-01-2023 20:00,Crypto.com Arena,LA Clippers,Atlanta Hawks,108,112,Atlanta Hawks
605,12,09-01-2023 18:00,Capital One Arena,Washington Wizards,New Orleans Pelicans,112,132,New Orleans Pelicans
606,12,09-01-2023 18:30,TD Garden,Boston Celtics,Chicago Bulls,107,99,Boston Celtics
607,12,09-01-2023 18:30,Madison Square Garden,New York Knicks,Milwaukee Bucks,107,111,Milwaukee Bucks
608,12,09-01-2023 19:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,121,113,Memphis Grizzlies
609,12,09-01-2023 20:00,Ball Arena,Denver Nuggets,Los Angeles Lakers,122,109,Denver Nuggets
610,12,09-01-2023 21:00,Golden 1 Center,Sacramento Kings,Orlando Magic,136,111,Sacramento Kings
612,12,10-01-2023 18:00,Wells Fargo Center,Philadelphia 76ers,Detroit Pistons,147,116,Philadelphia 76ers
611,12,10-01-2023 18:30,Miami-Dade Arena,Miami Heat,Oklahoma City Thunder,112,111,Miami Heat
613,12,10-01-2023 18:30,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,132,120,Toronto Raptors
614,12,10-01-2023 20:00,Vivint Arena,Utah Jazz,Cleveland Cavaliers,116,114,Utah Jazz
615,12,10-01-2023 21:00,Chase Center,Golden State Warriors,Phoenix Suns,113,125,Phoenix Suns
616,12,10-01-2023 21:00,Moda Center,Portland Trail Blazers,Orlando Magic,106,109,Orlando Magic
617,12,10-01-2023 21:30,Crypto.com Arena,LA Clippers,Dallas Mavericks,113,101,LA Clippers
618,12,11-01-2023 18:00,Little Caesars Arena,Detroit Pistons,Minnesota Timberwolves,135,118,Detroit Pistons
619,12,11-01-2023 18:00,Capital One Arena,Washington Wizards,Chicago Bulls,100,97,Washington Wizards
620,12,11-01-2023 18:30,State Farm Arena,Atlanta Hawks,Milwaukee Bucks,105,114,Milwaukee Bucks
621,12,11-01-2023 18:30,TD Garden,Boston Celtics,New Orleans Pelicans,125,114,Boston Celtics
622,12,11-01-2023 18:30,Madison Square Garden,New York Knicks,Indiana Pacers,119,113,New York Knicks
623,12,11-01-2023 19:00,FedExForum,Memphis Grizzlies,San Antonio Spurs,135,129,Memphis Grizzlies
624,12,11-01-2023 21:00,Ball Arena,Denver Nuggets,Phoenix Suns,126,97,Denver Nuggets
625,12,11-01-2023 21:00,Golden 1 Center,Sacramento Kings,Houston Rockets,135,115,Sacramento Kings
626,13,12-01-2023 18:00,Wells Fargo Center,Philadelphia 76ers,Oklahoma City Thunder,114,133,Oklahoma City Thunder
627,13,12-01-2023 18:30,Barclays Center,Brooklyn Nets,Boston Celtics,98,109,Boston Celtics
628,13,12-01-2023 18:30,Miami-Dade Arena,Miami Heat,Milwaukee Bucks,108,102,Miami Heat
629,13,12-01-2023 18:30,Scotiabank Arena,Toronto Raptors,Charlotte Hornets,124,114,Toronto Raptors
630,13,12-01-2023 21:00,Crypto.com Arena,Los Angeles Lakers,Dallas Mavericks,115,119,Dallas Mavericks
631,13,12-01-2023 21:00,Moda Center,Portland Trail Blazers,Cleveland Cavaliers,113,119,Cleveland Cavaliers
632,13,13-01-2023 18:00,Little Caesars Arena,Detroit Pistons,New Orleans Pelicans,110,116,New Orleans Pelicans
633,13,13-01-2023 18:00,Gainbridge Fieldhouse,Indiana Pacers,Atlanta Hawks,111,113,Atlanta Hawks
634,13,13-01-2023 18:00,Capital One Arena,Washington Wizards,New York Knicks,108,112,New York Knicks
635,13,13-01-2023 18:30,Alamodome,San Antonio Spurs,Golden State Warriors,113,144,Golden State Warriors
636,13,13-01-2023 19:00,United Center,Chicago Bulls,Oklahoma City Thunder,110,124,Oklahoma City Thunder
637,13,13-01-2023 19:00,Target Center,Minnesota Timberwolves,Phoenix Suns,121,116,Minnesota Timberwolves
638,13,13-01-2023 20:00,Vivint Arena,Utah Jazz,Orlando Magic,112,108,Utah Jazz
639,13,13-01-2023 21:00,Crypto.com Arena,LA Clippers,Denver Nuggets,103,115,Denver Nuggets
640,13,13-01-2023 21:00,Golden 1 Center,Sacramento Kings,Houston Rockets,139,114,Sacramento Kings
641,13,14-01-2023 12:00,Miami-Dade Arena,Miami Heat,Milwaukee Bucks,111,95,Miami Heat
642,13,14-01-2023 18:00,Spectrum Center,Charlotte Hornets,Boston Celtics,106,122,Boston Celtics
643,13,14-01-2023 18:00,Gainbridge Fieldhouse,Indiana Pacers,Memphis Grizzlies,112,130,Memphis Grizzlies
644,13,14-01-2023 18:30,Scotiabank Arena,Toronto Raptors,Atlanta Hawks,103,114,Atlanta Hawks
645,13,14-01-2023 19:00,Target Center,Minnesota Timberwolves,Cleveland Cavaliers,110,102,Minnesota Timberwolves
646,13,14-01-2023 20:00,Vivint Arena,Utah Jazz,Philadelphia 76ers,117,118,Philadelphia 76ers
647,13,14-01-2023 21:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,136,119,Portland Trail Blazers
648,13,15-01-2023 12:00,Little Caesars Arena,Detroit Pistons,New York Knicks,104,117,New York Knicks
649,13,15-01-2023 14:00,Crypto.com Arena,LA Clippers,Houston Rockets,121,100,LA Clippers
650,13,15-01-2023 14:30,United Center,Chicago Bulls,Golden State Warriors,132,118,Chicago Bulls
651,13,15-01-2023 17:00,Barclays Center,Brooklyn Nets,Oklahoma City Thunder,102,112,Oklahoma City Thunder
652,13,15-01-2023 18:00,AT&T Center,San Antonio Spurs,Sacramento Kings,119,132,Sacramento Kings
653,13,15-01-2023 19:00,Ball Arena,Denver Nuggets,Orlando Magic,119,116,Denver Nuggets
654,13,15-01-2023 20:00,Moda Center,Portland Trail Blazers,Dallas Mavericks,140,123,Portland Trail Blazers
655,13,15-01-2023 20:30,Crypto.com Arena,Los Angeles Lakers,Philadelphia 76ers,112,113,Philadelphia 76ers
656,13,16-01-2023 12:00,Spectrum Center,Charlotte Hornets,Boston Celtics,118,130,Boston Celtics
657,13,16-01-2023 13:30,Fiserv Forum,Milwaukee Bucks,Indiana Pacers,132,119,Milwaukee Bucks
658,13,16-01-2023 14:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,New Orleans Pelicans,113,103,Cleveland Cavaliers
659,13,16-01-2023 14:00,Madison Square Garden,New York Knicks,Toronto Raptors,121,123,Toronto Raptors
660,13,16-01-2023 14:00,Capital One Arena,Washington Wizards,Golden State Warriors,118,127,Golden State Warriors
661,13,16-01-2023 14:30,State Farm Arena,Atlanta Hawks,Miami Heat,121,113,Atlanta Hawks
662,13,16-01-2023 15:00,Target Center,Minnesota Timberwolves,Utah Jazz,125,126,Utah Jazz
663,13,16-01-2023 17:00,FedExForum,Memphis Grizzlies,Phoenix Suns,136,106,Memphis Grizzlies
664,13,16-01-2023 21:30,Crypto.com Arena,Los Angeles Lakers,Houston Rockets,140,132,Los Angeles Lakers
665,13,17-01-2023 18:30,Fiserv Forum,Milwaukee Bucks,Toronto Raptors,130,122,Milwaukee Bucks
666,13,17-01-2023 19:00,AT&T Center,San Antonio Spurs,Brooklyn Nets,106,98,San Antonio Spurs
667,13,17-01-2023 20:00,Ball Arena,Denver Nuggets,Portland Trail Blazers,122,113,Denver Nuggets
668,13,17-01-2023 21:00,Crypto.com Arena,LA Clippers,Philadelphia 76ers,110,120,Philadelphia 76ers
669,13,18-01-2023 18:30,Madison Square Garden,New York Knicks,Washington Wizards,105,116,Washington Wizards
670,13,18-01-2023 18:30,American Airlines Center,Dallas Mavericks,Atlanta Hawks,122,130,Atlanta Hawks
671,13,18-01-2023 19:00,Toyota Center,Houston Rockets,Charlotte Hornets,117,122,Charlotte Hornets
672,13,18-01-2023 19:00,FedExForum,Memphis Grizzlies,Cleveland Cavaliers,115,114,Memphis Grizzlies
673,13,18-01-2023 19:00,Smoothie King Center,New Orleans Pelicans,Miami Heat,98,124,Miami Heat
674,13,18-01-2023 19:00,Paycom Center,Oklahoma City Thunder,Indiana Pacers,126,106,Oklahoma City Thunder
675,13,18-01-2023 20:00,Vivint Arena,Utah Jazz,LA Clippers,126,103,Utah Jazz
676,13,18-01-2023 21:00,Ball Arena,Denver Nuggets,Minnesota Timberwolves,122,118,Denver Nuggets
677,13,18-01-2023 21:30,Crypto.com Arena,Los Angeles Lakers,Sacramento Kings,111,116,Sacramento Kings
678,14,19-01-2023 14:00,Accor Arena,Detroit Pistons,Chicago Bulls,108,126,Chicago Bulls
679,14,19-01-2023 18:30,TD Garden,Boston Celtics,Golden State Warriors,121,118,Boston Celtics
680,14,19-01-2023 19:00,Target Center,Minnesota Timberwolves,Toronto Raptors,128,126,Minnesota Timberwolves
681,14,19-01-2023 21:00,Footprint Center,Phoenix Suns,Brooklyn Nets,117,112,Phoenix Suns
682,14,19-01-2023 21:00,Moda Center,Portland Trail Blazers,Philadelphia 76ers,95,105,Philadelphia 76ers
683,14,20-01-2023 18:00,Amway Center,Orlando Magic,New Orleans Pelicans,123,110,Orlando Magic
684,14,20-01-2023 18:30,State Farm Arena,Atlanta Hawks,New York Knicks,139,124,Atlanta Hawks
685,14,20-01-2023 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Golden State Warriors,114,120,Golden State Warriors
686,14,20-01-2023 18:30,American Airlines Center,Dallas Mavericks,Miami Heat,115,90,Dallas Mavericks
687,14,20-01-2023 19:00,AT&T Center,San Antonio Spurs,LA Clippers,126,131,LA Clippers
688,14,20-01-2023 20:00,Ball Arena,Denver Nuggets,Indiana Pacers,134,111,Denver Nuggets
689,14,20-01-2023 20:00,Vivint Arena,Utah Jazz,Brooklyn Nets,106,117,Brooklyn Nets
690,14,20-01-2023 21:00,Crypto.com Arena,Los Angeles Lakers,Memphis Grizzlies,122,121,Los Angeles Lakers
691,14,20-01-2023 21:00,Golden 1 Center,Sacramento Kings,Oklahoma City Thunder,118,113,Sacramento Kings
692,14,21-01-2023 16:00,Scotiabank Arena,Toronto Raptors,Boston Celtics,104,106,Boston Celtics
693,14,21-01-2023 18:00,Capital One Arena,Washington Wizards,Orlando Magic,138,118,Washington Wizards
694,14,21-01-2023 18:30,State Farm Arena,Atlanta Hawks,Charlotte Hornets,118,122,Charlotte Hornets
695,14,21-01-2023 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Milwaukee Bucks,114,102,Cleveland Cavaliers
696,14,21-01-2023 19:00,Target Center,Minnesota Timberwolves,Houston Rockets,113,104,Minnesota Timberwolves
697,14,21-01-2023 20:00,Footprint Center,Phoenix Suns,Indiana Pacers,112,107,Phoenix Suns
698,14,21-01-2023 21:00,Golden 1 Center,Sacramento Kings,Philadelphia 76ers,127,129,Philadelphia 76ers
701,14,22-01-2023 13:30,American Airlines Center,Dallas Mavericks,LA Clippers,98,112,LA Clippers
699,14,22-01-2023 14:30,Miami-Dade Arena,Miami Heat,New Orleans Pelicans,100,96,Miami Heat
700,14,22-01-2023 17:00,Scotiabank Arena,Toronto Raptors,New York Knicks,125,116,Toronto Raptors
702,14,22-01-2023 19:00,Ball Arena,Denver Nuggets,Oklahoma City Thunder,99,101,Oklahoma City Thunder
703,14,22-01-2023 19:00,Footprint Center,Phoenix Suns,Memphis Grizzlies,112,110,Phoenix Suns
704,14,22-01-2023 19:30,Chase Center,Golden State Warriors,Brooklyn Nets,116,120,Brooklyn Nets
705,14,22-01-2023 20:00,Moda Center,Portland Trail Blazers,Los Angeles Lakers,112,121,Los Angeles Lakers
706,14,23-01-2023 18:00,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,130,150,Milwaukee Bucks
707,14,23-01-2023 18:00,Amway Center,Orlando Magic,Boston Celtics,113,98,Orlando Magic
708,14,23-01-2023 19:00,United Center,Chicago Bulls,Atlanta Hawks,111,100,Chicago Bulls
709,14,23-01-2023 19:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,119,114,Houston Rockets
710,14,23-01-2023 20:00,Vivint Arena,Utah Jazz,Charlotte Hornets,120,102,Utah Jazz
711,14,23-01-2023 21:00,Moda Center,Portland Trail Blazers,San Antonio Spurs,147,127,Portland Trail Blazers
712,14,23-01-2023 21:30,Golden 1 Center,Sacramento Kings,Memphis Grizzlies,133,100,Sacramento Kings
713,14,24-01-2023 18:00,Gainbridge Fieldhouse,Indiana Pacers,Chicago Bulls,116,110,Indiana Pacers
714,14,24-01-2023 18:30,Miami-Dade Arena,Miami Heat,Boston Celtics,98,95,Miami Heat
715,14,24-01-2023 18:30,Madison Square Garden,New York Knicks,Cleveland Cavaliers,105,103,New York Knicks
716,14,24-01-2023 19:00,Smoothie King Center,New Orleans Pelicans,Denver Nuggets,98,99,Denver Nuggets
717,14,24-01-2023 19:30,American Airlines Center,Dallas Mavericks,Washington Wizards,126,127,Washington Wizards
718,14,24-01-2023 20:00,Footprint Center,Phoenix Suns,Charlotte Hornets,128,97,Phoenix Suns
719,14,24-01-2023 21:00,Crypto.com Arena,Los Angeles Lakers,LA Clippers,115,133,LA Clippers
720,14,25-01-2023 18:00,Amway Center,Orlando Magic,Indiana Pacers,126,120,Orlando Magic
721,14,25-01-2023 18:30,Wells Fargo Center,Philadelphia 76ers,Brooklyn Nets,137,133,Philadelphia 76ers
722,14,25-01-2023 19:00,Toyota Center,Houston Rockets,Washington Wizards,103,108,Washington Wizards
723,14,25-01-2023 19:00,Fiserv Forum,Milwaukee Bucks,Denver Nuggets,107,99,Milwaukee Bucks
724,14,25-01-2023 19:00,Smoothie King Center,New Orleans Pelicans,Minnesota Timberwolves,102,111,Minnesota Timberwolves
725,14,25-01-2023 19:00,Paycom Center,Oklahoma City Thunder,Atlanta Hawks,132,137,Atlanta Hawks
726,14,25-01-2023 21:00,Chase Center,Golden State Warriors,Memphis Grizzlies,122,120,Golden State Warriors
727,14,25-01-2023 21:00,Moda Center,Portland Trail Blazers,Utah Jazz,134,124,Portland Trail Blazers
728,14,25-01-2023 21:00,Golden 1 Center,Sacramento Kings,Toronto Raptors,95,113,Toronto Raptors
729,14,25-01-2023 21:30,Crypto.com Arena,Los Angeles Lakers,San Antonio Spurs,113,104,Los Angeles Lakers
730,15,26-01-2023 18:30,TD Garden,Boston Celtics,New York Knicks,117,120,New York Knicks
731,15,26-01-2023 18:30,Barclays Center,Brooklyn Nets,Detroit Pistons,122,130,Detroit Pistons
732,15,26-01-2023 18:30,Spectrum Center,Charlotte Hornets,Chicago Bulls,111,96,Charlotte Hornets
733,15,26-01-2023 19:00,Toyota Center,Houston Rockets,Cleveland Cavaliers,95,113,Cleveland Cavaliers
734,15,26-01-2023 21:00,Footprint Center,Phoenix Suns,Dallas Mavericks,95,99,Dallas Mavericks
735,15,26-01-2023 21:30,Crypto.com Arena,LA Clippers,San Antonio Spurs,138,100,LA Clippers
736,15,27-01-2023 18:00,Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,131,141,Milwaukee Bucks
737,15,27-01-2023 18:30,Target Center,Minnesota Timberwolves,Memphis Grizzlies,111,100,Minnesota Timberwolves
738,15,27-01-2023 19:00,Miami-Dade Arena,Miami Heat,Orlando Magic,110,105,Miami Heat
739,15,27-01-2023 19:00,Paycom Center,Oklahoma City Thunder,Cleveland Cavaliers,112,100,Oklahoma City Thunder
740,15,27-01-2023 21:00,Chase Center,Golden State Warriors,Toronto Raptors,129,117,Golden State Warriors
741,15,28-01-2023 14:00,Wells Fargo Center,Philadelphia 76ers,Denver Nuggets,126,119,Philadelphia 76ers
742,15,28-01-2023 16:30,Barclays Center,Brooklyn Nets,New York Knicks,122,115,Brooklyn Nets
743,15,28-01-2023 18:00,Little Caesars Arena,Detroit Pistons,Houston Rockets,114,117,Houston Rockets
744,15,28-01-2023 18:00,Amway Center,Orlando Magic,Chicago Bulls,109,128,Chicago Bulls
745,15,28-01-2023 18:30,State Farm Arena,Atlanta Hawks,LA Clippers,113,120,LA Clippers
746,15,28-01-2023 19:00,Target Center,Minnesota Timberwolves,Sacramento Kings,117,110,Minnesota Timberwolves
747,15,28-01-2023 19:00,Smoothie King Center,New Orleans Pelicans,Washington Wizards,103,113,Washington Wizards
748,15,28-01-2023 19:00,AT&T Center,San Antonio Spurs,Phoenix Suns,118,128,Phoenix Suns
749,15,28-01-2023 19:30,TD Garden,Boston Celtics,Los Angeles Lakers,125,121,Boston Celtics
