Match Number,Round Number,Date,Location,Home Team,Away Team,Home Score,Away Score,Result
1004,20,11-03-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Washington Wizards,122,109,Los Angeles Lakers
1005,20,12-03-2022 19:00,FTX Arena,Miami Heat,Minnesota Timberwolves,104,113,Minnesota Timberwolves
1006,20,12-03-2022 19:00,United Center,Chicago Bulls,Cleveland Cavaliers,101,91,Chicago Bulls
1007,20,12-03-2022 19:00,AT&T Center,San Antonio Spurs,Indiana Pacers,108,119,Indiana Pacers
1008,20,12-03-2022 19:30,Chase Center,Golden State Warriors,Milwaukee Bucks,122,109,Golden State Warriors
1009,20,12-03-2022 20:00,Ball Arena,Denver Nuggets,Toronto Raptors,115,127,Toronto Raptors
1010,20,12-03-2022 20:00,Vivint Arena,Utah Jazz,Sacramento Kings,134,125,Utah Jazz
1011,20,12-03-2022 21:00,Moda Center,Portland Trail Blazers,Washington Wizards,127,118,Portland Trail Blazers
1012,20,13-03-2022 12:00,Barclays Center,Brooklyn Nets,New York Knicks,110,107,Brooklyn Nets
1013,20,13-03-2022 14:00,Little Caesars Arena,Detroit Pistons,LA Clippers,102,106,LA Clippers
1014,20,13-03-2022 14:30,TD Garden,Boston Celtics,Dallas Mavericks,92,95,Dallas Mavericks
1015,20,13-03-2022 17:00,Amway Center,Orlando Magic,Philadelphia 76ers,114,116,Philadelphia 76ers
1016,20,13-03-2022 18:00,State Farm Arena,Atlanta Hawks,Indiana Pacers,131,128,Atlanta Hawks
1017,20,13-03-2022 18:00,Smoothie King Center,New Orleans Pelicans,Houston Rockets,130,105,New Orleans Pelicans
1018,20,13-03-2022 18:00,Paycom Center,Oklahoma City Thunder,Memphis Grizzlies,118,125,Memphis Grizzlies
1019,20,13-03-2022 20:00,Footprint Center,Phoenix Suns,Los Angeles Lakers,140,111,Phoenix Suns
1020,20,14-03-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,LA Clippers,120,111,Cleveland Cavaliers
1021,20,14-03-2022 18:30,State Farm Arena,Atlanta Hawks,Portland Trail Blazers,122,113,Atlanta Hawks
1022,20,14-03-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Denver Nuggets,110,114,Denver Nuggets
1023,20,14-03-2022 19:00,Paycom Center,Oklahoma City Thunder,Charlotte Hornets,116,134,Charlotte Hornets
1024,20,14-03-2022 19:30,AT&T Center,San Antonio Spurs,Minnesota Timberwolves,139,149,Minnesota Timberwolves
1025,20,14-03-2022 21:00,Chase Center,Golden State Warriors,Washington Wizards,126,112,Golden State Warriors
1026,20,14-03-2022 21:00,Golden 1 Center,Sacramento Kings,Chicago Bulls,112,103,Sacramento Kings
1027,20,14-03-2022 21:00,Vivint Arena,Utah Jazz,Milwaukee Bucks,111,117,Milwaukee Bucks
1028,20,14-03-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Toronto Raptors,103,114,Toronto Raptors
1029,20,15-03-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Memphis Grizzlies,102,135,Memphis Grizzlies
1030,20,15-03-2022 18:00,Amway Center,Orlando Magic,Brooklyn Nets,108,150,Brooklyn Nets
1031,20,15-03-2022 18:30,FTX Arena,Miami Heat,Detroit Pistons,105,98,Miami Heat
1032,20,15-03-2022 19:00,Smoothie King Center,New Orleans Pelicans,Phoenix Suns,115,131,Phoenix Suns
1033,20,16-03-2022 18:00,Spectrum Center,Charlotte Hornets,Atlanta Hawks,116,106,Charlotte Hornets
1034,20,16-03-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Philadelphia 76ers,114,118,Philadelphia 76ers
1035,20,16-03-2022 18:00,Capital One Arena,Washington Wizards,Denver Nuggets,109,127,Denver Nuggets
1036,20,16-03-2022 18:30,Barclays Center,Brooklyn Nets,Dallas Mavericks,111,113,Dallas Mavericks
1037,20,16-03-2022 18:30,Madison Square Garden,New York Knicks,Portland Trail Blazers,128,98,New York Knicks
1038,20,16-03-2022 19:00,Toyota Center,Houston Rockets,Phoenix Suns,112,129,Phoenix Suns
1039,20,16-03-2022 19:00,Target Center,Minnesota Timberwolves,Los Angeles Lakers,124,104,Minnesota Timberwolves
1040,20,16-03-2022 19:30,AT&T Center,San Antonio Spurs,Oklahoma City Thunder,122,120,San Antonio Spurs
1041,20,16-03-2022 20:00,Vivint Arena,Utah Jazz,Chicago Bulls,125,110,Utah Jazz
1042,20,16-03-2022 21:00,Chase Center,Golden State Warriors,Boston Celtics,88,110,Boston Celtics
1043,20,16-03-2022 21:00,Golden 1 Center,Sacramento Kings,Milwaukee Bucks,126,135,Milwaukee Bucks
1044,20,16-03-2022 21:30,Crypto.com Arena,LA Clippers,Toronto Raptors,100,130,Toronto Raptors
1045,21,17-03-2022 18:00,Amway Center,Orlando Magic,Detroit Pistons,120,134,Detroit Pistons
1046,21,18-03-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,111,101,Philadelphia 76ers
1047,21,18-03-2022 18:30,State Farm Arena,Atlanta Hawks,Memphis Grizzlies,120,105,Atlanta Hawks
1048,21,18-03-2022 18:30,Barclays Center,Brooklyn Nets,Portland Trail Blazers,128,123,Brooklyn Nets
1049,21,18-03-2022 18:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Denver Nuggets,119,116,Cleveland Cavaliers
1050,21,18-03-2022 18:30,Madison Square Garden,New York Knicks,Washington Wizards,100,97,New York Knicks
1051,21,18-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Los Angeles Lakers,123,128,Los Angeles Lakers
1052,21,18-03-2022 19:00,FTX Arena,Miami Heat,Oklahoma City Thunder,120,108,Miami Heat
1053,21,18-03-2022 19:00,Toyota Center,Houston Rockets,Indiana Pacers,118,121,Indiana Pacers
1054,21,18-03-2022 19:30,AT&T Center,San Antonio Spurs,New Orleans Pelicans,91,124,New Orleans Pelicans
1055,21,18-03-2022 20:00,Vivint Arena,Utah Jazz,LA Clippers,121,92,Utah Jazz
1056,21,18-03-2022 21:00,Footprint Center,Phoenix Suns,Chicago Bulls,129,102,Phoenix Suns
1057,21,18-03-2022 21:00,Golden 1 Center,Sacramento Kings,Boston Celtics,97,126,Boston Celtics
1058,21,19-03-2022 16:00,Target Center,Minnesota Timberwolves,Milwaukee Bucks,138,119,Minnesota Timberwolves
1059,21,19-03-2022 18:00,Spectrum Center,Charlotte Hornets,Dallas Mavericks,129,108,Charlotte Hornets
1060,21,19-03-2022 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Detroit Pistons,113,109,Cleveland Cavaliers
1061,21,19-03-2022 19:00,Capital One Arena,Washington Wizards,Los Angeles Lakers,127,119,Washington Wizards
1062,21,20-03-2022 14:30,Gainbridge Fieldhouse,Indiana Pacers,Portland Trail Blazers,129,98,Indiana Pacers
1063,21,20-03-2022 14:30,Toyota Center,Houston Rockets,Memphis Grizzlies,98,122,Memphis Grizzlies
1064,21,20-03-2022 17:00,State Farm Arena,Atlanta Hawks,New Orleans Pelicans,112,117,New Orleans Pelicans
1065,21,20-03-2022 17:00,Amway Center,Orlando Magic,Oklahoma City Thunder,90,85,Orlando Magic
1066,21,20-03-2022 17:00,Golden 1 Center,Sacramento Kings,Phoenix Suns,124,127,Phoenix Suns
1067,21,20-03-2022 18:30,Madison Square Garden,New York Knicks,Utah Jazz,93,108,Utah Jazz
1068,21,20-03-2022 19:00,Ball Arena,Denver Nuggets,Boston Celtics,104,124,Boston Celtics
1069,21,20-03-2022 19:30,Wells Fargo Center,Philadelphia 76ers,Toronto Raptors,88,93,Toronto Raptors
1070,21,20-03-2022 19:30,Chase Center,Golden State Warriors,San Antonio Spurs,108,110,San Antonio Spurs
1071,21,21-03-2022 18:00,Spectrum Center,Charlotte Hornets,New Orleans Pelicans,106,103,Charlotte Hornets
1072,21,21-03-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Los Angeles Lakers,120,131,Los Angeles Lakers
1073,21,21-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Portland Trail Blazers,115,119,Portland Trail Blazers
1074,21,21-03-2022 18:30,Wells Fargo Center,Philadelphia 76ers,Miami Heat,113,106,Philadelphia 76ers
1075,21,21-03-2022 18:30,Barclays Center,Brooklyn Nets,Utah Jazz,114,106,Brooklyn Nets
1076,21,21-03-2022 19:00,United Center,Chicago Bulls,Toronto Raptors,113,99,Chicago Bulls
1077,21,21-03-2022 19:00,Toyota Center,Houston Rockets,Washington Wizards,115,97,Houston Rockets
1078,21,21-03-2022 19:00,Paycom Center,Oklahoma City Thunder,Boston Celtics,123,132,Boston Celtics
1079,21,21-03-2022 19:30,American Airlines Center,Dallas Mavericks,Minnesota Timberwolves,110,108,Dallas Mavericks
1080,21,22-03-2022 18:00,Amway Center,Orlando Magic,Golden State Warriors,94,90,Orlando Magic
1081,21,22-03-2022 18:30,Madison Square Garden,New York Knicks,Atlanta Hawks,111,117,Atlanta Hawks
1082,21,22-03-2022 19:00,Fiserv Forum,Milwaukee Bucks,Chicago Bulls,126,98,Milwaukee Bucks
1083,21,22-03-2022 21:00,Ball Arena,Denver Nuggets,LA Clippers,127,115,Denver Nuggets
1084,21,23-03-2022 18:00,Spectrum Center,Charlotte Hornets,New York Knicks,106,121,New York Knicks
1085,21,23-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Atlanta Hawks,122,101,Detroit Pistons
1086,21,23-03-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Sacramento Kings,109,110,Sacramento Kings
1087,21,23-03-2022 18:30,TD Garden,Boston Celtics,Utah Jazz,125,97,Boston Celtics
1088,21,23-03-2022 18:30,FTX Arena,Miami Heat,Golden State Warriors,104,118,Golden State Warriors
1089,21,23-03-2022 18:30,FedExForum,Memphis Grizzlies,Brooklyn Nets,132,120,Memphis Grizzlies
1090,21,23-03-2022 19:00,Target Center,Minnesota Timberwolves,Phoenix Suns,116,125,Phoenix Suns
1091,21,23-03-2022 19:00,Paycom Center,Oklahoma City Thunder,Orlando Magic,118,102,Oklahoma City Thunder
1092,21,23-03-2022 19:30,American Airlines Center,Dallas Mavericks,Houston Rockets,110,91,Dallas Mavericks
1093,21,23-03-2022 21:00,Crypto.com Arena,Los Angeles Lakers,Philadelphia 76ers,121,126,Philadelphia 76ers
1094,21,23-03-2022 21:00,Moda Center,Portland Trail Blazers,San Antonio Spurs,96,133,San Antonio Spurs
1095,22,24-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Cleveland Cavaliers,117,104,Toronto Raptors
1096,22,24-03-2022 19:00,FedExForum,Memphis Grizzlies,Indiana Pacers,133,103,Memphis Grizzlies
1097,22,24-03-2022 19:00,Fiserv Forum,Milwaukee Bucks,Washington Wizards,114,102,Milwaukee Bucks
1098,22,24-03-2022 19:00,Smoothie King Center,New Orleans Pelicans,Chicago Bulls,126,109,New Orleans Pelicans
1099,22,24-03-2022 20:00,Ball Arena,Denver Nuggets,Phoenix Suns,130,140,Phoenix Suns
1100,22,25-03-2022 18:00,Spectrum Center,Charlotte Hornets,Utah Jazz,107,101,Charlotte Hornets
1101,22,25-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Washington Wizards,97,100,Washington Wizards
1102,22,25-03-2022 18:30,State Farm Arena,Atlanta Hawks,Golden State Warriors,121,110,Atlanta Hawks
1103,22,25-03-2022 19:00,FTX Arena,Miami Heat,New York Knicks,103,111,New York Knicks
1104,22,25-03-2022 19:00,Target Center,Minnesota Timberwolves,Dallas Mavericks,116,95,Minnesota Timberwolves
1105,22,25-03-2022 21:00,Moda Center,Portland Trail Blazers,Houston Rockets,106,125,Houston Rockets
1106,22,25-03-2022 21:30,Crypto.com Arena,LA Clippers,Philadelphia 76ers,97,122,Philadelphia 76ers
1107,22,26-03-2022 16:00,Smoothie King Center,New Orleans Pelicans,San Antonio Spurs,103,107,San Antonio Spurs
1108,22,26-03-2022 18:00,Amway Center,Orlando Magic,Sacramento Kings,110,114,Sacramento Kings
1109,22,26-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Indiana Pacers,131,91,Toronto Raptors
1110,22,26-03-2022 19:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Chicago Bulls,94,98,Chicago Bulls
1111,22,26-03-2022 19:00,FTX Arena,Miami Heat,Brooklyn Nets,95,110,Brooklyn Nets
1112,22,26-03-2022 19:00,FedExForum,Memphis Grizzlies,Milwaukee Bucks,127,102,Memphis Grizzlies
1113,22,26-03-2022 20:00,Ball Arena,Denver Nuggets,Oklahoma City Thunder,113,107,Denver Nuggets
1114,22,26-03-2022 21:00,Moda Center,Portland Trail Blazers,Houston Rockets,98,115,Houston Rockets
1115,22,27-03-2022 14:30,Little Caesars Arena,Detroit Pistons,New York Knicks,102,104,New York Knicks
1116,22,27-03-2022 17:00,TD Garden,Boston Celtics,Minnesota Timberwolves,134,112,Boston Celtics
1117,22,27-03-2022 17:00,Capital One Arena,Washington Wizards,Golden State Warriors,123,115,Washington Wizards
1118,22,27-03-2022 17:00,Footprint Center,Phoenix Suns,Philadelphia 76ers,114,104,Phoenix Suns
1119,22,27-03-2022 18:00,Smoothie King Center,New Orleans Pelicans,Los Angeles Lakers,116,108,New Orleans Pelicans
1120,22,27-03-2022 18:30,Barclays Center,Brooklyn Nets,Charlotte Hornets,110,119,Charlotte Hornets
1121,22,27-03-2022 18:30,American Airlines Center,Dallas Mavericks,Utah Jazz,114,100,Dallas Mavericks
1122,22,28-03-2022 18:00,Spectrum Center,Charlotte Hornets,Denver Nuggets,109,113,Denver Nuggets
1123,22,28-03-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Orlando Magic,107,101,Cleveland Cavaliers
1124,22,28-03-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Atlanta Hawks,123,132,Atlanta Hawks
1125,22,28-03-2022 18:30,FTX Arena,Miami Heat,Sacramento Kings,123,100,Miami Heat
1126,22,28-03-2022 18:30,Madison Square Garden,New York Knicks,Chicago Bulls,109,104,New York Knicks
1127,22,28-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Boston Celtics,115,112,Toronto Raptors
1128,22,28-03-2022 19:00,Toyota Center,Houston Rockets,San Antonio Spurs,120,123,San Antonio Spurs
1129,22,28-03-2022 19:00,FedExForum,Memphis Grizzlies,Golden State Warriors,123,95,Memphis Grizzlies
1130,22,28-03-2022 21:00,Moda Center,Portland Trail Blazers,Oklahoma City Thunder,131,134,Oklahoma City Thunder
1131,22,29-03-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Milwaukee Bucks,116,118,Milwaukee Bucks
1132,22,29-03-2022 18:00,Capital One Arena,Washington Wizards,Chicago Bulls,94,107,Chicago Bulls
1133,22,29-03-2022 18:30,Barclays Center,Brooklyn Nets,Detroit Pistons,130,123,Brooklyn Nets
1134,22,29-03-2022 18:30,American Airlines Center,Dallas Mavericks,Los Angeles Lakers,128,110,Dallas Mavericks
1135,22,29-03-2022 21:00,Crypto.com Arena,LA Clippers,Utah Jazz,121,115,LA Clippers
1136,22,30-03-2022 18:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Dallas Mavericks,112,120,Dallas Mavericks
1137,22,30-03-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Denver Nuggets,118,125,Denver Nuggets
1138,22,30-03-2022 18:00,Capital One Arena,Washington Wizards,Orlando Magic,127,110,Washington Wizards
1139,22,30-03-2022 18:30,TD Garden,Boston Celtics,Miami Heat,98,106,Miami Heat
1140,22,30-03-2022 18:30,Madison Square Garden,New York Knicks,Charlotte Hornets,114,125,Charlotte Hornets
1141,22,30-03-2022 18:30,Scotiabank Arena,Toronto Raptors,Minnesota Timberwolves,125,102,Toronto Raptors
1142,22,30-03-2022 19:00,Toyota Center,Houston Rockets,Sacramento Kings,118,121,Sacramento Kings
1143,22,30-03-2022 19:00,Paycom Center,Oklahoma City Thunder,Atlanta Hawks,118,136,Atlanta Hawks
1144,22,30-03-2022 19:30,AT&T Center,San Antonio Spurs,Memphis Grizzlies,111,112,Memphis Grizzlies
1145,22,30-03-2022 21:00,Chase Center,Golden State Warriors,Phoenix Suns,103,107,Phoenix Suns
1146,22,30-03-2022 21:00,Moda Center,Portland Trail Blazers,New Orleans Pelicans,107,117,New Orleans Pelicans
1147,23,31-03-2022 18:00,Little Caesars Arena,Detroit Pistons,Philadelphia 76ers,102,94,Detroit Pistons
452,23,31-03-2022 18:30,State Farm Arena,Atlanta Hawks,Cleveland Cavaliers,131,107,Atlanta Hawks
1148,23,31-03-2022 18:30,Barclays Center,Brooklyn Nets,Milwaukee Bucks,119,120,Milwaukee Bucks
1149,23,31-03-2022 19:00,United Center,Chicago Bulls,LA Clippers,135,130,Chicago Bulls
1150,23,31-03-2022 21:00,Vivint Arena,Utah Jazz,Los Angeles Lakers,122,109,Utah Jazz
1151,23,01-04-2022 18:00,Amway Center,Orlando Magic,Toronto Raptors,89,102,Toronto Raptors
1152,23,01-04-2022 18:00,Capital One Arena,Washington Wizards,Dallas Mavericks,135,103,Washington Wizards
1153,23,01-04-2022 18:30,TD Garden,Boston Celtics,Indiana Pacers,128,123,Boston Celtics
1154,23,01-04-2022 19:00,Toyota Center,Houston Rockets,Sacramento Kings,117,122,Sacramento Kings
1155,23,01-04-2022 19:00,FedExForum,Memphis Grizzlies,Phoenix Suns,122,114,Memphis Grizzlies
1156,23,01-04-2022 19:00,Fiserv Forum,Milwaukee Bucks,LA Clippers,119,153,LA Clippers
1157,23,01-04-2022 19:00,Paycom Center,Oklahoma City Thunder,Detroit Pistons,101,110,Detroit Pistons
1158,23,01-04-2022 19:30,AT&T Center,San Antonio Spurs,Portland Trail Blazers,130,111,San Antonio Spurs
1159,23,01-04-2022 20:00,Ball Arena,Denver Nuggets,Minnesota Timberwolves,130,136,Minnesota Timberwolves
1160,23,01-04-2022 21:30,Crypto.com Arena,Los Angeles Lakers,New Orleans Pelicans,111,114,New Orleans Pelicans
1161,23,02-04-2022 11:30,Wells Fargo Center,Philadelphia 76ers,Charlotte Hornets,144,114,Philadelphia 76ers
1162,23,02-04-2022 12:00,Madison Square Garden,New York Knicks,Cleveland Cavaliers,101,119,Cleveland Cavaliers
1163,23,02-04-2022 18:30,State Farm Arena,Atlanta Hawks,Brooklyn Nets,122,115,Atlanta Hawks
1164,23,02-04-2022 19:00,United Center,Chicago Bulls,Miami Heat,109,127,Miami Heat
1165,23,02-04-2022 19:30,Chase Center,Golden State Warriors,Utah Jazz,111,107,Golden State Warriors
1166,23,03-04-2022 12:00,TD Garden,Boston Celtics,Washington Wizards,144,102,Boston Celtics
1167,23,03-04-2022 12:00,Fiserv Forum,Milwaukee Bucks,Dallas Mavericks,112,118,Dallas Mavericks
1168,23,03-04-2022 14:30,Crypto.com Arena,Los Angeles Lakers,Denver Nuggets,118,129,Denver Nuggets
1169,23,03-04-2022 16:00,Gainbridge Fieldhouse,Indiana Pacers,Detroit Pistons,117,121,Detroit Pistons
1170,23,03-04-2022 17:00,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Philadelphia 76ers,108,112,Philadelphia 76ers
1171,23,03-04-2022 17:00,Amway Center,Orlando Magic,New York Knicks,88,118,New York Knicks
1172,23,03-04-2022 18:00,Scotiabank Arena,Toronto Raptors,Miami Heat,109,114,Miami Heat
1173,23,03-04-2022 18:00,Toyota Center,Houston Rockets,Minnesota Timberwolves,132,139,Minnesota Timberwolves
1174,23,03-04-2022 18:00,Paycom Center,Oklahoma City Thunder,Phoenix Suns,117,96,Oklahoma City Thunder
1175,23,03-04-2022 18:00,AT&T Center,San Antonio Spurs,Portland Trail Blazers,113,92,San Antonio Spurs
1176,23,03-04-2022 20:00,Golden 1 Center,Sacramento Kings,Golden State Warriors,90,109,Golden State Warriors
1177,23,03-04-2022 20:30,Crypto.com Arena,LA Clippers,New Orleans Pelicans,119,100,LA Clippers
1178,23,05-04-2022 18:00,Gainbridge Fieldhouse,Indiana Pacers,Philadelphia 76ers,122,131,Philadelphia 76ers
1179,23,05-04-2022 18:00,Amway Center,Orlando Magic,Cleveland Cavaliers,120,115,Orlando Magic
1180,23,05-04-2022 18:30,Barclays Center,Brooklyn Nets,Houston Rockets,118,108,Brooklyn Nets
1181,23,05-04-2022 18:30,FTX Arena,Miami Heat,Charlotte Hornets,144,115,Miami Heat
1182,23,05-04-2022 18:30,Scotiabank Arena,Toronto Raptors,Atlanta Hawks,118,105,Toronto Raptors
1183,23,05-04-2022 19:00,United Center,Chicago Bulls,Milwaukee Bucks,106,127,Milwaukee Bucks
1184,23,05-04-2022 19:00,Target Center,Minnesota Timberwolves,Washington Wizards,114,132,Washington Wizards
1185,23,05-04-2022 19:00,Paycom Center,Oklahoma City Thunder,Portland Trail Blazers,98,94,Oklahoma City Thunder
1186,23,05-04-2022 20:00,Ball Arena,Denver Nuggets,San Antonio Spurs,97,116,San Antonio Spurs
1187,23,05-04-2022 20:00,Vivint Arena,Utah Jazz,Memphis Grizzlies,121,115,Utah Jazz
1188,23,05-04-2022 21:00,Golden 1 Center,Sacramento Kings,New Orleans Pelicans,109,123,New Orleans Pelicans
1189,23,05-04-2022 21:30,Footprint Center,Phoenix Suns,Los Angeles Lakers,121,110,Phoenix Suns
1190,23,06-04-2022 18:00,Little Caesars Arena,Detroit Pistons,Dallas Mavericks,113,131,Dallas Mavericks
1191,23,06-04-2022 18:30,Madison Square Garden,New York Knicks,Brooklyn Nets,98,110,Brooklyn Nets
1192,23,06-04-2022 19:00,State Farm Arena,Atlanta Hawks,Washington Wizards,118,103,Atlanta Hawks
1193,23,06-04-2022 19:00,United Center,Chicago Bulls,Boston Celtics,94,117,Boston Celtics
1194,23,06-04-2022 20:00,Vivint Arena,Utah Jazz,Oklahoma City Thunder,137,101,Utah Jazz
1195,23,06-04-2022 21:00,Crypto.com Arena,LA Clippers,Phoenix Suns,113,109,LA Clippers
1196,24,07-04-2022 18:00,Spectrum Center,Charlotte Hornets,Orlando Magic,128,101,Charlotte Hornets
1197,24,07-04-2022 18:30,Scotiabank Arena,Toronto Raptors,Philadelphia 76ers,119,114,Toronto Raptors
1198,24,07-04-2022 18:30,Fiserv Forum,Milwaukee Bucks,Boston Celtics,127,121,Milwaukee Bucks
1199,24,07-04-2022 19:00,Target Center,Minnesota Timberwolves,San Antonio Spurs,127,121,Minnesota Timberwolves
1200,24,07-04-2022 19:00,Smoothie King Center,New Orleans Pelicans,Portland Trail Blazers,127,94,New Orleans Pelicans
1201,24,07-04-2022 20:00,Ball Arena,Denver Nuggets,Memphis Grizzlies,122,109,Denver Nuggets
1202,24,07-04-2022 21:00,Chase Center,Golden State Warriors,Los Angeles Lakers,128,112,Golden State Warriors
1203,24,08-04-2022 18:00,Little Caesars Arena,Detroit Pistons,Milwaukee Bucks,101,131,Milwaukee Bucks
1204,24,08-04-2022 18:00,Capital One Arena,Washington Wizards,New York Knicks,92,114,New York Knicks
1205,24,08-04-2022 18:30,Barclays Center,Brooklyn Nets,Cleveland Cavaliers,118,107,Brooklyn Nets
1206,24,08-04-2022 18:30,Scotiabank Arena,Toronto Raptors,Houston Rockets,117,115,Toronto Raptors
1207,24,08-04-2022 19:00,FTX Arena,Miami Heat,Atlanta Hawks,113,109,Miami Heat
1208,24,08-04-2022 19:00,United Center,Chicago Bulls,Charlotte Hornets,117,133,Charlotte Hornets
1209,24,08-04-2022 19:30,American Airlines Center,Dallas Mavericks,Portland Trail Blazers,128,78,Dallas Mavericks
1210,24,08-04-2022 20:30,Vivint Arena,Utah Jazz,Phoenix Suns,105,111,Phoenix Suns
1211,24,08-04-2022 21:30,Crypto.com Arena,Los Angeles Lakers,Oklahoma City Thunder,120,101,Los Angeles Lakers
1214,24,09-04-2022 12:00,Wells Fargo Center,Philadelphia 76ers,Indiana Pacers,133,120,Philadelphia 76ers
1213,24,09-04-2022 17:00,FedExForum,Memphis Grizzlies,New Orleans Pelicans,141,114,Memphis Grizzlies
1215,24,09-04-2022 19:30,AT&T Center,San Antonio Spurs,Golden State Warriors,94,100,Golden State Warriors
1212,24,09-04-2022 20:30,Crypto.com Arena,LA Clippers,Sacramento Kings,117,98,LA Clippers
1216,24,10-04-2022 14:30,Barclays Center,Brooklyn Nets,Indiana Pacers,134,126,Brooklyn Nets
1217,24,10-04-2022 14:30,Spectrum Center,Charlotte Hornets,Washington Wizards,124,108,Charlotte Hornets
1218,24,10-04-2022 14:30,Rocket Mortgage FieldHouse,Cleveland Cavaliers,Milwaukee Bucks,133,115,Cleveland Cavaliers
1221,24,10-04-2022 14:30,Toyota Center,Houston Rockets,Atlanta Hawks,114,130,Atlanta Hawks
1223,24,10-04-2022 18:00,FedExForum,Memphis Grizzlies,Boston Celtics,110,139,Boston Celtics
1226,24,10-04-2022 18:00,Madison Square Garden,New York Knicks,Toronto Raptors,105,94,New York Knicks
1227,24,10-04-2022 18:00,Amway Center,Orlando Magic,Miami Heat,125,111,Orlando Magic
1228,24,10-04-2022 18:00,Wells Fargo Center,Philadelphia 76ers,Detroit Pistons,118,106,Philadelphia 76ers
1224,24,10-04-2022 19:30,Target Center,Minnesota Timberwolves,Chicago Bulls,120,124,Chicago Bulls
1219,24,10-04-2022 20:30,American Airlines Center,Dallas Mavericks,San Antonio Spurs,130,120,Dallas Mavericks
1220,24,10-04-2022 20:30,Ball Arena,Denver Nuggets,Los Angeles Lakers,141,146,Los Angeles Lakers
1222,24,10-04-2022 20:30,Crypto.com Arena,LA Clippers,Oklahoma City Thunder,138,88,LA Clippers
1225,24,10-04-2022 20:30,Smoothie King Center,New Orleans Pelicans,Golden State Warriors,107,128,Golden State Warriors
1229,24,10-04-2022 20:30,Footprint Center,Phoenix Suns,Sacramento Kings,109,116,Sacramento Kings
1230,24,10-04-2022 20:30,Moda Center,Portland Trail Blazers,Utah Jazz,80,111,Utah Jazz
