Date,Home Team,Away Team,Home Score,Away Score,Result
14/04/2023,Chicago White Sox,Baltimore Orioles,3,6,Baltimore Orioles
14/04/2023,Houston Astros,Texas Rangers,2,6,Texas Rangers
14/04/2023,Kansas City Royals,Atlanta Braves,3,10,Atlanta Braves
14/04/2023,St. Louis Cardinals,Pittsburgh Pirates,3,0,St. Louis Cardinals
14/04/2023,Oakland Athletics,New York Mets,6,17,New York Mets
14/04/2023,San Diego Padres,Milwaukee Brewers,2,11,Milwaukee Brewers
14/04/2023,Los Angeles Dodgers,Chicago Cubs,2,8,Chicago Cubs
14/04/2023,Seattle Mariners,Colorado Rockies,5,3,Seattle Mariners
15/04/2023,New York Yankees,Minnesota Twins,6,1,New York Yankees
15/04/2023,Detroit Tigers,San Francisco Giants,7,6,Detroit Tigers
15/04/2023,Chicago White Sox,Baltimore Orioles,7,6,Chicago White Sox
15/04/2023,St. Louis Cardinals,Pittsburgh Pirates,3,6,Pittsburgh Pirates
15/04/2023,Toronto Blue Jays,Tampa Bay Rays,5,2,Toronto Blue Jays
15/04/2023,Washington Nationals,Cleveland Guardians,4,6,Cleveland Guardians
15/04/2023,San Diego Padres,Milwaukee Brewers,10,3,San Diego Padres
15/04/2023,Oakland Athletics,New York Mets,2,3,New York Mets
15/04/2023,Boston Red Sox,Los Angeles Angels,9,7,Boston Red Sox
15/04/2023,Cincinnati Reds,Philadelphia Phillies,13,0,Cincinnati Reds
15/04/2023,Kansas City Royals,Atlanta Braves,3,9,Atlanta Braves
15/04/2023,Miami Marlins,Arizona Diamondbacks,3,2,Miami Marlins
15/04/2023,Houston Astros,Texas Rangers,8,2,Houston Astros
15/04/2023,Los Angeles Dodgers,Chicago Cubs,2,1,Los Angeles Dodgers
15/04/2023,Seattle Mariners,Colorado Rockies,9,2,Seattle Mariners
16/04/2023,Boston Red Sox,Los Angeles Angels,2,1,Boston Red Sox
16/04/2023,Washington Nationals,Cleveland Guardians,7,6,Washington Nationals
16/04/2023,New York Yankees,Minnesota Twins,2,0,New York Yankees
16/04/2023,Toronto Blue Jays,Tampa Bay Rays,1,8,Tampa Bay Rays
16/04/2023,Cincinnati Reds,Philadelphia Phillies,3,14,Philadelphia Phillies
16/04/2023,Miami Marlins,Arizona Diamondbacks,0,5,Arizona Diamondbacks
16/04/2023,Kansas City Royals,Atlanta Braves,4,5,Atlanta Braves
16/04/2023,Chicago White Sox,Baltimore Orioles,4,8,Baltimore Orioles
16/04/2023,St. Louis Cardinals,Pittsburgh Pirates,5,4,St. Louis Cardinals
16/04/2023,Oakland Athletics,New York Mets,3,4,New York Mets
16/04/2023,Los Angeles Dodgers,Chicago Cubs,2,3,Chicago Cubs
16/04/2023,Seattle Mariners,Colorado Rockies,1,0,Seattle Mariners
16/04/2023,San Diego Padres,Milwaukee Brewers,0,1,Milwaukee Brewers
16/04/2023,Houston Astros,Texas Rangers,1,9,Texas Rangers
17/04/2023,Boston Red Sox,Los Angeles Angels,4,5,Los Angeles Angels
17/04/2023,Cincinnati Reds,Tampa Bay Rays,8,1,Cincinnati Reds
17/04/2023,Miami Marlins,San Francisco Giants,4,3,Miami Marlins
17/04/2023,Kansas City Royals,Texas Rangers,0,4,Texas Rangers
17/04/2023,St. Louis Cardinals,Arizona Diamondbacks,3,6,Arizona Diamondbacks
17/04/2023,Houston Astros,Toronto Blue Jays,9,2,Houston Astros
17/04/2023,Colorado Rockies,Pittsburgh Pirates,3,14,Pittsburgh Pirates
17/04/2023,Oakland Athletics,Chicago Cubs,1,10,Chicago Cubs
17/04/2023,San Diego Padres,Atlanta Braves,0,2,Atlanta Braves
17/04/2023,Seattle Mariners,Milwaukee Brewers,3,7,Milwaukee Brewers
17/04/2023,Los Angeles Dodgers,New York Mets,6,8,New York Mets
18/04/2023,Detroit Tigers,Cleveland Guardians,1,0,Detroit Tigers
18/04/2023,Detroit Tigers,Cleveland Guardians,4,3,Detroit Tigers
18/04/2023,Chicago White Sox,Philadelphia Phillies,4,7,Philadelphia Phillies
18/04/2023,Chicago White Sox,Philadelphia Phillies,3,0,Chicago White Sox
18/04/2023,Cincinnati Reds,Tampa Bay Rays,0,10,Tampa Bay Rays
18/04/2023,Miami Marlins,San Francisco Giants,4,2,Miami Marlins
18/04/2023,Washington Nationals,Baltimore Orioles,0,1,Baltimore Orioles
18/04/2023,New York Yankees,Los Angeles Angels,2,5,Los Angeles Angels
18/04/2023,Boston Red Sox,Minnesota Twins,5,4,Boston Red Sox
18/04/2023,Kansas City Royals,Texas Rangers,2,12,Texas Rangers
18/04/2023,St. Louis Cardinals,Arizona Diamondbacks,7,8,Arizona Diamondbacks
18/04/2023,Houston Astros,Toronto Blue Jays,2,4,Toronto Blue Jays
18/04/2023,Colorado Rockies,Pittsburgh Pirates,3,5,Pittsburgh Pirates
18/04/2023,Oakland Athletics,Chicago Cubs,0,4,Chicago Cubs
18/04/2023,San Diego Padres,Atlanta Braves,1,8,Atlanta Braves
18/04/2023,Seattle Mariners,Milwaukee Brewers,5,6,Milwaukee Brewers
18/04/2023,Los Angeles Dodgers,New York Mets,5,0,Los Angeles Dodgers
19/04/2023,Cincinnati Reds,Tampa Bay Rays,0,8,Tampa Bay Rays
19/04/2023,Detroit Tigers,Cleveland Guardians,2,3,Cleveland Guardians
19/04/2023,Miami Marlins,San Francisco Giants,2,5,San Francisco Giants
19/04/2023,St. Louis Cardinals,Arizona Diamondbacks,14,5,St. Louis Cardinals
19/04/2023,Kansas City Royals,Texas Rangers,3,12,Texas Rangers
19/04/2023,Chicago White Sox,Philadelphia Phillies,2,5,Philadelphia Phillies
19/04/2023,Los Angeles Dodgers,New York Mets,3,5,New York Mets
19/04/2023,Colorado Rockies,Pittsburgh Pirates,3,14,Pittsburgh Pirates
19/04/2023,Oakland Athletics,Chicago Cubs,2,12,Chicago Cubs
19/04/2023,San Diego Padres,Atlanta Braves,1,0,San Diego Padres
19/04/2023,Seattle Mariners,Milwaukee Brewers,3,5,Milwaukee Brewers
19/04/2023,Washington Nationals,Baltimore Orioles,0,4,Baltimore Orioles
19/04/2023,New York Yankees,Los Angeles Angels,3,2,New York Yankees
19/04/2023,Boston Red Sox,Minnesota Twins,4,10,Minnesota Twins
19/04/2023,Houston Astros,Toronto Blue Jays,8,1,Houston Astros
20/04/2023,Boston Red Sox,Minnesota Twins,11,5,Boston Red Sox
20/04/2023,New York Yankees,Los Angeles Angels,9,3,New York Yankees
20/04/2023,Pittsburgh Pirates,Cincinnati Reds,4,3,Pittsburgh Pirates
20/04/2023,Philadelphia Phillies,Colorado Rockies,0,5,Colorado Rockies
20/04/2023,Chicago Cubs,Los Angeles Dodgers,2,6,Los Angeles Dodgers
20/04/2023,Arizona Diamondbacks,San Diego Padres,5,7,San Diego Padres
20/04/2023,San Francisco Giants,New York Mets,4,9,New York Mets
21/04/2023,Chicago Cubs,Los Angeles Dodgers,13,0,Chicago Cubs
21/04/2023,Pittsburgh Pirates,Cincinnati Reds,4,2,Pittsburgh Pirates
21/04/2023,Tampa Bay Rays,Chicago White Sox,8,7,Tampa Bay Rays
21/04/2023,Baltimore Orioles,Detroit Tigers,2,1,Baltimore Orioles
21/04/2023,Philadelphia Phillies,Colorado Rockies,4,3,Philadelphia Phillies
21/04/2023,New York Yankees,Toronto Blue Jays,1,6,Toronto Blue Jays
21/04/2023,Atlanta Braves,Houston Astros,4,6,Houston Astros
21/04/2023,Texas Rangers,Oakland Athletics,4,5,Oakland Athletics
21/04/2023,Minnesota Twins,Washington Nationals,2,3,Washington Nationals
21/04/2023,Milwaukee Brewers,Boston Red Sox,3,5,Boston Red Sox
21/04/2023,Los Angeles Angels,Kansas City Royals,2,0,Los Angeles Angels
21/04/2023,Arizona Diamondbacks,San Diego Padres,9,0,Arizona Diamondbacks
21/04/2023,Seattle Mariners,St. Louis Cardinals,5,2,Seattle Mariners
21/04/2023,San Francisco Giants,New York Mets,0,7,New York Mets
22/04/2023,New York Yankees,Toronto Blue Jays,3,2,New York Yankees
22/04/2023,Minnesota Twins,Washington Nationals,4,10,Washington Nationals
22/04/2023,Chicago Cubs,Los Angeles Dodgers,4,9,Los Angeles Dodgers
22/04/2023,Philadelphia Phillies,Colorado Rockies,4,3,Philadelphia Phillies
22/04/2023,Cleveland Guardians,Miami Marlins,1,6,Miami Marlins
22/04/2023,Cleveland Guardians,Miami Marlins,1,6,Miami Marlins
22/04/2023,San Francisco Giants,New York Mets,7,4,San Francisco Giants
22/04/2023,Tampa Bay Rays,Chicago White Sox,4,3,Tampa Bay Rays
22/04/2023,Pittsburgh Pirates,Cincinnati Reds,2,1,Pittsburgh Pirates
22/04/2023,Baltimore Orioles,Detroit Tigers,5,1,Baltimore Orioles
22/04/2023,Texas Rangers,Oakland Athletics,18,3,Texas Rangers
22/04/2023,Milwaukee Brewers,Boston Red Sox,5,4,Milwaukee Brewers
22/04/2023,Atlanta Braves,Houston Astros,3,6,Houston Astros
22/04/2023,Arizona Diamondbacks,San Diego Padres,3,5,San Diego Padres
22/04/2023,Los Angeles Angels,Kansas City Royals,8,11,Kansas City Royals
22/04/2023,Seattle Mariners,St. Louis Cardinals,5,4,Seattle Mariners
23/04/2023,Philadelphia Phillies,Colorado Rockies,9,3,Philadelphia Phillies
23/04/2023,Atlanta Braves,Houston Astros,2,5,Houston Astros
23/04/2023,Baltimore Orioles,Detroit Tigers,2,1,Baltimore Orioles
23/04/2023,Pittsburgh Pirates,Cincinnati Reds,2,0,Pittsburgh Pirates
23/04/2023,New York Yankees,Toronto Blue Jays,1,5,Toronto Blue Jays
23/04/2023,Tampa Bay Rays,Chicago White Sox,4,1,Tampa Bay Rays
23/04/2023,Cleveland Guardians,Miami Marlins,7,4,Cleveland Guardians
23/04/2023,Minnesota Twins,Washington Nationals,3,1,Minnesota Twins
23/04/2023,Milwaukee Brewers,Boston Red Sox,5,12,Boston Red Sox
23/04/2023,Chicago Cubs,Los Angeles Dodgers,3,7,Los Angeles Dodgers
23/04/2023,Texas Rangers,Oakland Athletics,5,2,Texas Rangers
23/04/2023,Los Angeles Angels,Kansas City Royals,4,3,Los Angeles Angels
23/04/2023,Arizona Diamondbacks,San Diego Padres,5,7,San Diego Padres
23/04/2023,Seattle Mariners,St. Louis Cardinals,3,7,St. Louis Cardinals
23/04/2023,San Francisco Giants,New York Mets,5,4,San Francisco Giants
24/04/2023,Cleveland Guardians,Colorado Rockies,0,6,Colorado Rockies
24/04/2023,Baltimore Orioles,Boston Red Sox,5,4,Baltimore Orioles
24/04/2023,Tampa Bay Rays,Houston Astros,8,3,Tampa Bay Rays
24/04/2023,Cincinnati Reds,Texas Rangers,7,6,Cincinnati Reds
24/04/2023,Toronto Blue Jays,Chicago White Sox,5,2,Toronto Blue Jays
24/04/2023,Atlanta Braves,Miami Marlins,11,0,Atlanta Braves
24/04/2023,Minnesota Twins,New York Yankees,6,1,Minnesota Twins
24/04/2023,Milwaukee Brewers,Detroit Tigers,2,4,Detroit Tigers
24/04/2023,Los Angeles Angels,Oakland Athletics,10,11,Oakland Athletics
24/04/2023,Arizona Diamondbacks,Kansas City Royals,5,4,Arizona Diamondbacks
24/04/2023,San Francisco Giants,St. Louis Cardinals,4,0,San Francisco Giants
25/04/2023,Cleveland Guardians,Colorado Rockies,1,5,Colorado Rockies
25/04/2023,Baltimore Orioles,Boston Red Sox,6,8,Boston Red Sox
25/04/2023,Pittsburgh Pirates,Los Angeles Dodgers,7,8,Los Angeles Dodgers
25/04/2023,Tampa Bay Rays,Houston Astros,0,5,Houston Astros
25/04/2023,Cincinnati Reds,Texas Rangers,7,6,Cincinnati Reds
25/04/2023,Philadelphia Phillies,Seattle Mariners,3,5,Seattle Mariners
25/04/2023,Toronto Blue Jays,Chicago White Sox,7,0,Toronto Blue Jays
25/04/2023,New York Mets,Washington Nationals,0,5,Washington Nationals
25/04/2023,Atlanta Braves,Miami Marlins,7,4,Atlanta Braves
25/04/2023,Chicago Cubs,San Diego Padres,6,0,Chicago Cubs
25/04/2023,Minnesota Twins,New York Yankees,6,2,Minnesota Twins
25/04/2023,Milwaukee Brewers,Detroit Tigers,3,4,Detroit Tigers
25/04/2023,Los Angeles Angels,Oakland Athletics,5,3,Los Angeles Angels
25/04/2023,Arizona Diamondbacks,Kansas City Royals,4,5,Kansas City Royals
25/04/2023,San Francisco Giants,St. Louis Cardinals,5,4,San Francisco Giants
26/04/2023,Cincinnati Reds,Texas Rangers,5,3,Cincinnati Reds
26/04/2023,Baltimore Orioles,Boston Red Sox,6,2,Baltimore Orioles
26/04/2023,Toronto Blue Jays,Chicago White Sox,8,0,Toronto Blue Jays
26/04/2023,Cleveland Guardians,Colorado Rockies,4,1,Cleveland Guardians
26/04/2023,Minnesota Twins,New York Yankees,6,12,New York Yankees
26/04/2023,Milwaukee Brewers,Detroit Tigers,6,2,Milwaukee Brewers
26/04/2023,Arizona Diamondbacks,Kansas City Royals,2,0,Arizona Diamondbacks
26/04/2023,Pittsburgh Pirates,Los Angeles Dodgers,8,1,Pittsburgh Pirates
26/04/2023,Tampa Bay Rays,Houston Astros,0,1,Houston Astros
26/04/2023,Philadelphia Phillies,Seattle Mariners,6,5,Philadelphia Phillies
26/04/2023,New York Mets,Washington Nationals,1,4,Washington Nationals
26/04/2023,Atlanta Braves,Miami Marlins,6,4,Atlanta Braves
26/04/2023,Chicago Cubs,San Diego Padres,3,5,San Diego Padres
26/04/2023,Los Angeles Angels,Oakland Athletics,11,3,Los Angeles Angels
26/04/2023,San Francisco Giants,St. Louis Cardinals,7,3,San Francisco Giants
27/04/2023,Atlanta Braves,Miami Marlins,4,5,Miami Marlins
27/04/2023,Pittsburgh Pirates,Los Angeles Dodgers,6,2,Pittsburgh Pirates
27/04/2023,Philadelphia Phillies,Seattle Mariners,1,0,Philadelphia Phillies
27/04/2023,Chicago Cubs,San Diego Padres,5,2,Chicago Cubs
27/04/2023,San Francisco Giants,St. Louis Cardinals,0,6,St. Louis Cardinals
27/04/2023,Los Angeles Angels,Oakland Athletics,8,7,Los Angeles Angels
27/04/2023,Detroit Tigers,Baltimore Orioles,4,7,Baltimore Orioles
27/04/2023,New York Mets,Washington Nationals,9,8,New York Mets
27/04/2023,Chicago White Sox,Tampa Bay Rays,5,14,Tampa Bay Rays
27/04/2023,Minnesota Twins,Kansas City Royals,7,1,Minnesota Twins
27/04/2023,Texas Rangers,New York Yankees,2,4,New York Yankees
28/04/2023,Minnesota Twins,Kansas City Royals,8,6,Minnesota Twins
28/04/2023,Miami Marlins,Chicago Cubs,3,2,Miami Marlins
28/04/2023,Toronto Blue Jays,Seattle Mariners,3,2,Toronto Blue Jays
28/04/2023,Boston Red Sox,Cleveland Guardians,2,5,Cleveland Guardians
28/04/2023,New York Mets,Atlanta Braves,0,4,Atlanta Braves
28/04/2023,Chicago White Sox,Tampa Bay Rays,2,3,Tampa Bay Rays
28/04/2023,Texas Rangers,New York Yankees,5,2,Texas Rangers
28/04/2023,Houston Astros,Philadelphia Phillies,1,3,Philadelphia Phillies
28/04/2023,Milwaukee Brewers,Los Angeles Angels,2,1,Milwaukee Brewers
28/04/2023,Colorado Rockies,Arizona Diamondbacks,1,9,Arizona Diamondbacks
28/04/2023,Oakland Athletics,Cincinnati Reds,7,11,Cincinnati Reds
28/04/2023,Los Angeles Dodgers,St. Louis Cardinals,7,3,Los Angeles Dodgers
29/04/2023,Detroit Tigers,Baltimore Orioles,7,4,Detroit Tigers
29/04/2023,Washington Nationals,Pittsburgh Pirates,3,6,Pittsburgh Pirates
29/04/2023,Minnesota Twins,Kansas City Royals,2,3,Kansas City Royals
29/04/2023,Toronto Blue Jays,Seattle Mariners,1,0,Toronto Blue Jays
29/04/2023,Miami Marlins,Chicago Cubs,7,6,Miami Marlins
29/04/2023,Oakland Athletics,Cincinnati Reds,2,3,Cincinnati Reds
29/04/2023,Boston Red Sox,Cleveland Guardians,8,7,Boston Red Sox
29/04/2023,Detroit Tigers,Baltimore Orioles,4,6,Baltimore Orioles
29/04/2023,Houston Astros,Philadelphia Phillies,1,6,Philadelphia Phillies
29/04/2023,Washington Nationals,Pittsburgh Pirates,1,16,Pittsburgh Pirates
29/04/2023,San Diego Padres,San Francisco Giants,16,11,San Diego Padres
29/04/2023,Texas Rangers,New York Yankees,2,0,Texas Rangers
29/04/2023,Chicago White Sox,Tampa Bay Rays,3,12,Tampa Bay Rays
29/04/2023,Milwaukee Brewers,Los Angeles Angels,7,5,Milwaukee Brewers
29/04/2023,Colorado Rockies,Arizona Diamondbacks,4,11,Arizona Diamondbacks
29/04/2023,Los Angeles Dodgers,St. Louis Cardinals,1,0,Los Angeles Dodgers
30/04/2023,Miami Marlins,Chicago Cubs,4,3,Miami Marlins
30/04/2023,Boston Red Sox,Cleveland Guardians,7,1,Boston Red Sox
30/04/2023,Washington Nationals,Pittsburgh Pirates,7,2,Washington Nationals
30/04/2023,Toronto Blue Jays,Seattle Mariners,8,10,Seattle Mariners
30/04/2023,Detroit Tigers,Baltimore Orioles,3,5,Baltimore Orioles
30/04/2023,Minnesota Twins,Kansas City Royals,8,4,Minnesota Twins
30/04/2023,Chicago White Sox,Tampa Bay Rays,12,9,Chicago White Sox
30/04/2023,Milwaukee Brewers,Los Angeles Angels,0,3,Los Angeles Angels
30/04/2023,Texas Rangers,New York Yankees,15,2,Texas Rangers
30/04/2023,Colorado Rockies,Arizona Diamondbacks,12,4,Colorado Rockies
30/04/2023,San Diego Padres,San Francisco Giants,6,4,San Diego Padres
30/04/2023,Oakland Athletics,Cincinnati Reds,5,4,Oakland Athletics
30/04/2023,Los Angeles Dodgers,St. Louis Cardinals,6,3,Los Angeles Dodgers
30/04/2023,Houston Astros,Philadelphia Phillies,4,3,Houston Astros
01/05/2023,New York Mets,Atlanta Braves,8,9,Atlanta Braves
01/05/2023,New York Mets,Atlanta Braves,5,3,New York Mets
01/05/2023,Washington Nationals,Chicago Cubs,1,5,Chicago Cubs
01/05/2023,New York Yankees,Cleveland Guardians,2,3,Cleveland Guardians
01/05/2023,Boston Red Sox,Toronto Blue Jays,6,5,Boston Red Sox
01/05/2023,Houston Astros,San Francisco Giants,7,3,Houston Astros
01/05/2023,San Diego Padres,Cincinnati Reds,8,3,San Diego Padres
01/05/2023,Los Angeles Dodgers,Philadelphia Phillies,13,4,Los Angeles Dodgers
02/05/2023,Tampa Bay Rays,Pittsburgh Pirates,4,1,Tampa Bay Rays
02/05/2023,Miami Marlins,Atlanta Braves,0,6,Atlanta Braves
02/05/2023,Washington Nationals,Chicago Cubs,4,1,Washington Nationals
02/05/2023,New York Yankees,Cleveland Guardians,4,2,New York Yankees
02/05/2023,Boston Red Sox,Toronto Blue Jays,7,6,Boston Red Sox
02/05/2023,Chicago White Sox,Minnesota Twins,3,2,Chicago White Sox
02/05/2023,Kansas City Royals,Baltimore Orioles,7,11,Baltimore Orioles
02/05/2023,St. Louis Cardinals,Los Angeles Angels,1,5,Los Angeles Angels
02/05/2023,Texas Rangers,Arizona Diamondbacks,6,4,Texas Rangers
02/05/2023,Houston Astros,San Francisco Giants,0,2,San Francisco Giants
02/05/2023,Colorado Rockies,Milwaukee Brewers,3,2,Colorado Rockies
02/05/2023,San Diego Padres,Cincinnati Reds,1,2,Cincinnati Reds
02/05/2023,Oakland Athletics,Seattle Mariners,1,2,Seattle Mariners
02/05/2023,Los Angeles Dodgers,Philadelphia Phillies,13,1,Los Angeles Dodgers
03/05/2023,Detroit Tigers,New York Mets,6,5,Detroit Tigers
03/05/2023,Texas Rangers,Arizona Diamondbacks,7,12,Arizona Diamondbacks
03/05/2023,Houston Astros,San Francisco Giants,2,4,San Francisco Giants
03/05/2023,San Diego Padres,Cincinnati Reds,7,1,San Diego Padres
03/05/2023,Los Angeles Dodgers,Philadelphia Phillies,10,6,Los Angeles Dodgers
03/05/2023,Detroit Tigers,New York Mets,8,1,Detroit Tigers
03/05/2023,Tampa Bay Rays,Pittsburgh Pirates,8,1,Tampa Bay Rays
03/05/2023,Miami Marlins,Atlanta Braves,6,14,Atlanta Braves
03/05/2023,Washington Nationals,Chicago Cubs,2,1,Washington Nationals
03/05/2023,New York Yankees,Cleveland Guardians,4,3,New York Yankees
03/05/2023,Boston Red Sox,Toronto Blue Jays,8,3,Boston Red Sox
03/05/2023,Chicago White Sox,Minnesota Twins,6,4,Chicago White Sox
03/05/2023,Kansas City Royals,Baltimore Orioles,6,0,Kansas City Royals
03/05/2023,St. Louis Cardinals,Los Angeles Angels,4,6,Los Angeles Angels
03/05/2023,Colorado Rockies,Milwaukee Brewers,7,1,Colorado Rockies
03/05/2023,Oakland Athletics,Seattle Mariners,2,7,Seattle Mariners
04/05/2023,Washington Nationals,Chicago Cubs,4,3,Washington Nationals
04/05/2023,Detroit Tigers,New York Mets,2,0,Detroit Tigers
04/05/2023,Tampa Bay Rays,Pittsburgh Pirates,3,2,Tampa Bay Rays
04/05/2023,St. Louis Cardinals,Los Angeles Angels,7,11,Los Angeles Angels
04/05/2023,Kansas City Royals,Baltimore Orioles,10,13,Baltimore Orioles
04/05/2023,Chicago White Sox,Minnesota Twins,3,7,Minnesota Twins
04/05/2023,Colorado Rockies,Milwaukee Brewers,9,6,Colorado Rockies
04/05/2023,Oakland Athletics,Seattle Mariners,3,5,Seattle Mariners
04/05/2023,Miami Marlins,Atlanta Braves,3,6,Atlanta Braves
04/05/2023,Boston Red Sox,Toronto Blue Jays,11,5,Boston Red Sox
05/05/2023,Chicago Cubs,Miami Marlins,4,1,Chicago Cubs
05/05/2023,Pittsburgh Pirates,Toronto Blue Jays,0,4,Toronto Blue Jays
05/05/2023,Cincinnati Reds,Chicago White Sox,4,5,Chicago White Sox
05/05/2023,Tampa Bay Rays,New York Yankees,5,4,Tampa Bay Rays
05/05/2023,Philadelphia Phillies,Boston Red Sox,3,5,Boston Red Sox
05/05/2023,New York Mets,Colorado Rockies,1,0,New York Mets
05/05/2023,Cleveland Guardians,Minnesota Twins,0,2,Minnesota Twins
05/05/2023,Atlanta Braves,Baltimore Orioles,4,9,Baltimore Orioles
05/05/2023,Kansas City Royals,Oakland Athletics,8,12,Oakland Athletics
05/05/2023,St. Louis Cardinals,Detroit Tigers,4,5,Detroit Tigers
05/05/2023,Los Angeles Angels,Texas Rangers,5,4,Los Angeles Angels
05/05/2023,Arizona Diamondbacks,Washington Nationals,3,1,Arizona Diamondbacks
05/05/2023,San Diego Padres,Los Angeles Dodgers,5,2,San Diego Padres
05/05/2023,Seattle Mariners,Houston Astros,4,6,Houston Astros
05/05/2023,San Francisco Giants,Milwaukee Brewers,6,4,San Francisco Giants
06/05/2023,St. Louis Cardinals,Detroit Tigers,5,6,Detroit Tigers
06/05/2023,Chicago Cubs,Miami Marlins,4,2,Chicago Cubs
06/05/2023,New York Mets,Colorado Rockies,2,5,Colorado Rockies
06/05/2023,Tampa Bay Rays,New York Yankees,2,3,New York Yankees
06/05/2023,Cleveland Guardians,Minnesota Twins,4,3,Cleveland Guardians
06/05/2023,Pittsburgh Pirates,Toronto Blue Jays,2,8,Toronto Blue Jays
06/05/2023,Cincinnati Reds,Chicago White Sox,5,3,Cincinnati Reds
06/05/2023,Kansas City Royals,Oakland Athletics,4,5,Oakland Athletics
06/05/2023,Philadelphia Phillies,Boston Red Sox,4,7,Boston Red Sox
06/05/2023,Atlanta Braves,Baltimore Orioles,5,4,Atlanta Braves
06/05/2023,San Francisco Giants,Milwaukee Brewers,4,1,San Francisco Giants
06/05/2023,Arizona Diamondbacks,Washington Nationals,8,7,Arizona Diamondbacks
06/05/2023,San Diego Padres,Los Angeles Dodgers,1,2,Los Angeles Dodgers
06/05/2023,Los Angeles Angels,Texas Rangers,1,10,Texas Rangers
06/05/2023,Seattle Mariners,Houston Astros,7,5,Seattle Mariners
07/05/2023,Atlanta Braves,Baltimore Orioles,3,2,Atlanta Braves
07/05/2023,Pittsburgh Pirates,Toronto Blue Jays,1,10,Toronto Blue Jays
07/05/2023,Philadelphia Phillies,Boston Red Sox,6,1,Philadelphia Phillies
07/05/2023,New York Mets,Colorado Rockies,6,13,Colorado Rockies
07/05/2023,Cleveland Guardians,Minnesota Twins,2,0,Cleveland Guardians
07/05/2023,Tampa Bay Rays,New York Yankees,8,7,Tampa Bay Rays
07/05/2023,Kansas City Royals,Oakland Athletics,5,1,Kansas City Royals
07/05/2023,St. Louis Cardinals,Detroit Tigers,12,6,St. Louis Cardinals
07/05/2023,Chicago Cubs,Miami Marlins,4,5,Miami Marlins
