Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
19/01/2024,Vegas Golden Knights,New York Rangers,Vegas Golden Knights,5,1
20/01/2024,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,4,2
20/01/2024,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,1,4
20/01/2024,Florida Panthers,Minnesota Wild,Minnesota Wild,4,6
20/01/2024,Chicago Blackhawks,New York Islanders,Chicago Blackhawks,4,3
20/01/2024,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,1,3
20/01/2024,Philadelphia Flyers,Colorado Avalanche,Colorado Avalanche,4,7
20/01/2024,Arizona Coyotes,Nashville Predators,Arizona Coyotes,3,2
20/01/2024,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,1,2
21/01/2024,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,6,4
21/01/2024,Boston Bruins,Montréal Canadiens,Boston Bruins,9,4
21/01/2024,New Jersey Devils,Dallas Stars,Dallas Stars,2,6
21/01/2024,St. Louis Blues,Washington Capitals,St. Louis Blues,3,0
21/01/2024,San Jose Sharks,Anaheim Ducks,San Jose Sharks,5,3
21/01/2024,Vegas Golden Knights,Pittsburgh Penguins,Vegas Golden Knights,3,2
21/01/2024,Calgary Flames,Edmonton Oilers,Edmonton Oilers,1,3
21/01/2024,Los Angeles Kings,New York Rangers,Los Angeles Kings,2,1
21/01/2024,Philadelphia Flyers,Ottawa Senators,Ottawa Senators,3,5
21/01/2024,Carolina Hurricanes,Minnesota Wild,Minnesota Wild,2,5
22/01/2024,Detroit Red Wings,Tampa Bay Lightning,Detroit Red Wings,2,1
22/01/2024,New York Islanders,Dallas Stars,New York Islanders,3,2
22/01/2024,Anaheim Ducks,New York Rangers,New York Rangers,2,5
22/01/2024,Seattle Kraken,Toronto Maple Leafs,Toronto Maple Leafs,1,3
23/01/2024,Boston Bruins,Winnipeg Jets,Boston Bruins,4,1
23/01/2024,New Jersey Devils,Vegas Golden Knights,New Jersey Devils,6,5
23/01/2024,Nashville Predators,Florida Panthers,Florida Panthers,1,4
23/01/2024,Arizona Coyotes,Pittsburgh Penguins,Arizona Coyotes,5,2
23/01/2024,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,2,0
23/01/2024,Los Angeles Kings,San Jose Sharks,San Jose Sharks,3,4
24/01/2024,Detroit Red Wings,Dallas Stars,Dallas Stars,4,5
24/01/2024,Montréal Canadiens,Ottawa Senators,Ottawa Senators,1,4
24/01/2024,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,3,6
24/01/2024,New York Islanders,Vegas Golden Knights,Vegas Golden Knights,2,3
24/01/2024,Minnesota Wild,Washington Capitals,Minnesota Wild,5,3
24/01/2024,Calgary Flames,St. Louis Blues,St. Louis Blues,3,4
24/01/2024,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,4,1
24/01/2024,Anaheim Ducks,Buffalo Sabres,Anaheim Ducks,4,2
24/01/2024,San Jose Sharks,New York Rangers,San Jose Sharks,3,2
25/01/2024,Florida Panthers,Arizona Coyotes,Florida Panthers,6,2
25/01/2024,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,1,0
25/01/2024,Boston Bruins,Carolina Hurricanes,Carolina Hurricanes,2,3
25/01/2024,Colorado Avalanche,Washington Capitals,Colorado Avalanche,6,2
25/01/2024,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,6,2
25/01/2024,Vancouver Canucks,St. Louis Blues,St. Louis Blues,3,4
25/01/2024,Los Angeles Kings,Buffalo Sabres,Buffalo Sabres,3,5
26/01/2024,Detroit Red Wings,Philadelphia Flyers,Detroit Red Wings,3,0
26/01/2024,Montréal Canadiens,New York Islanders,Montréal Canadiens,4,3
26/01/2024,Ottawa Senators,Boston Bruins,Boston Bruins,2,3
26/01/2024,Tampa Bay Lightning,Arizona Coyotes,Tampa Bay Lightning,6,3
26/01/2024,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,3,2
26/01/2024,Dallas Stars,Anaheim Ducks,Dallas Stars,4,3
26/01/2024,Minnesota Wild,Nashville Predators,Nashville Predators,2,3
26/01/2024,Calgary Flames,Columbus Blue Jackets,Columbus Blue Jackets,2,5
26/01/2024,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,3,0
27/01/2024,New York Rangers,Vegas Golden Knights,Vegas Golden Knights,2,5
27/01/2024,Pittsburgh Penguins,Florida Panthers,Florida Panthers,2,3
27/01/2024,Colorado Avalanche,Los Angeles Kings,Colorado Avalanche,5,1
27/01/2024,Seattle Kraken,St. Louis Blues,St. Louis Blues,3,4
27/01/2024,Philadelphia Flyers,Boston Bruins,Boston Bruins,2,6
27/01/2024,Dallas Stars,Washington Capitals,Dallas Stars,5,4
27/01/2024,San Jose Sharks,Buffalo Sabres,Buffalo Sabres,2,5
27/01/2024,Edmonton Oilers,Nashville Predators,Edmonton Oilers,4,1
28/01/2024,Winnipeg Jets,Toronto Maple Leafs,Toronto Maple Leafs,2,4
28/01/2024,Carolina Hurricanes,Arizona Coyotes,Carolina Hurricanes,3,1
28/01/2024,Ottawa Senators,New York Rangers,New York Rangers,2,7
28/01/2024,Pittsburgh Penguins,Montréal Canadiens,Pittsburgh Penguins,3,2
28/01/2024,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,6,3
28/01/2024,New York Islanders,Florida Panthers,Florida Panthers,2,3
28/01/2024,Detroit Red Wings,Vegas Golden Knights,Detroit Red Wings,5,2
28/01/2024,Minnesota Wild,Anaheim Ducks,Anaheim Ducks,2,3
28/01/2024,Vancouver Canucks,Columbus Blue Jackets,Vancouver Canucks,5,4
28/01/2024,Calgary Flames,Chicago Blackhawks,Calgary Flames,1,0
28/01/2024,St. Louis Blues,Los Angeles Kings,St. Louis Blues,4,3
29/01/2024,Seattle Kraken,Columbus Blue Jackets,Seattle Kraken,4,2
30/01/2024,Ottawa Senators,Nashville Predators,Ottawa Senators,4,3
31/01/2024,St. Louis Blues,Columbus Blue Jackets,Columbus Blue Jackets,0,1
31/01/2024,San Jose Sharks,Seattle Kraken,San Jose Sharks,2,0
01/02/2024,Detroit Red Wings,Ottawa Senators,Ottawa Senators,2,3
01/02/2024,Nashville Predators,Los Angeles Kings,Los Angeles Kings,2,4
01/02/2024,Anaheim Ducks,San Jose Sharks,Anaheim Ducks,3,2
06/02/2024,New York Rangers,Colorado Avalanche,New York Rangers,2,1
06/02/2024,Toronto Maple Leafs,New York Islanders,New York Islanders,2,3
07/02/2024,Boston Bruins,Calgary Flames,Calgary Flames,1,4
07/02/2024,Buffalo Sabres,Dallas Stars,Dallas Stars,1,2
07/02/2024,Carolina Hurricanes,Vancouver Canucks,Vancouver Canucks,2,3
07/02/2024,Florida Panthers,Philadelphia Flyers,Philadelphia Flyers,1,2
07/02/2024,Pittsburgh Penguins,Winnipeg Jets,Pittsburgh Penguins,3,0
07/02/2024,Washington Capitals,Montréal Canadiens,Montréal Canadiens,2,5
07/02/2024,New Jersey Devils,Colorado Avalanche,New Jersey Devils,5,3
07/02/2024,Vegas Golden Knights,Edmonton Oilers,Vegas Golden Knights,3,1
08/02/2024,New York Rangers,Tampa Bay Lightning,New York Rangers,3,1
08/02/2024,Toronto Maple Leafs,Dallas Stars,Toronto Maple Leafs,5,4
08/02/2024,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,1,2
09/02/2024,Boston Bruins,Vancouver Canucks,Boston Bruins,4,0
09/02/2024,Florida Panthers,Washington Capitals,Florida Panthers,4,2
09/02/2024,New Jersey Devils,Calgary Flames,Calgary Flames,3,5
09/02/2024,Philadelphia Flyers,Winnipeg Jets,Philadelphia Flyers,4,1
09/02/2024,Carolina Hurricanes,Colorado Avalanche,Carolina Hurricanes,5,2
09/02/2024,New York Islanders,Tampa Bay Lightning,New York Islanders,6,2
09/02/2024,Arizona Coyotes,Vegas Golden Knights,Vegas Golden Knights,2,3
10/02/2024,Minnesota Wild,Pittsburgh Penguins,Minnesota Wild,3,2
10/02/2024,Chicago Blackhawks,New York Rangers,New York Rangers,3,4
10/02/2024,Anaheim Ducks,Edmonton Oilers,Edmonton Oilers,3,5
10/02/2024,Buffalo Sabres,St. Louis Blues,St. Louis Blues,1,3
10/02/2024,Detroit Red Wings,Vancouver Canucks,Detroit Red Wings,4,3
10/02/2024,Montréal Canadiens,Dallas Stars,Dallas Stars,2,3
10/02/2024,New York Islanders,Calgary Flames,Calgary Flames,2,5
10/02/2024,Boston Bruins,Washington Capitals,Washington Capitals,0,3
10/02/2024,Florida Panthers,Colorado Avalanche,Florida Panthers,4,0
11/02/2024,Winnipeg Jets,Pittsburgh Penguins,Winnipeg Jets,2,1
11/02/2024,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,1,0
11/02/2024,Columbus Blue Jackets,Tampa Bay Lightning,Tampa Bay Lightning,2,4
11/02/2024,Ottawa Senators,Toronto Maple Leafs,Ottawa Senators,5,3
11/02/2024,Philadelphia Flyers,Seattle Kraken,Philadelphia Flyers,3,2
11/02/2024,Nashville Predators,Arizona Coyotes,Nashville Predators,5,4
11/02/2024,Los Angeles Kings,Edmonton Oilers,Los Angeles Kings,4,0
11/02/2024,Montréal Canadiens,St. Louis Blues,St. Louis Blues,2,7
11/02/2024,Washington Capitals,Vancouver Canucks,Vancouver Canucks,2,3
13/02/2024,New Jersey Devils,Seattle Kraken,New Jersey Devils,3,1
13/02/2024,New York Rangers,Calgary Flames,New York Rangers,2,0
13/02/2024,Philadelphia Flyers,Arizona Coyotes,Philadelphia Flyers,5,3
13/02/2024,Vegas Golden Knights,Minnesota Wild,Minnesota Wild,3,5
14/02/2024,Boston Bruins,Tampa Bay Lightning,Tampa Bay Lightning,2,3
14/02/2024,Buffalo Sabres,Los Angeles Kings,Buffalo Sabres,7,0
14/02/2024,Montréal Canadiens,Anaheim Ducks,Montréal Canadiens,5,0
14/02/2024,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,6,3
14/02/2024,Toronto Maple Leafs,St. Louis Blues,Toronto Maple Leafs,4,1
14/02/2024,Washington Capitals,Colorado Avalanche,Colorado Avalanche,3,6
14/02/2024,New York Islanders,Seattle Kraken,Seattle Kraken,1,2
14/02/2024,Dallas Stars,Carolina Hurricanes,Dallas Stars,4,2
14/02/2024,Nashville Predators,New Jersey Devils,New Jersey Devils,2,4
14/02/2024,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,2,4
14/02/2024,Edmonton Oilers,Detroit Red Wings,Edmonton Oilers,8,4
15/02/2024,Winnipeg Jets,San Jose Sharks,Winnipeg Jets,1,0
15/02/2024,Pittsburgh Penguins,Florida Panthers,Florida Panthers,2,5
15/02/2024,Arizona Coyotes,Minnesota Wild,Minnesota Wild,1,3
16/02/2024,Boston Bruins,Seattle Kraken,Seattle Kraken,1,4
16/02/2024,Buffalo Sabres,Florida Panthers,Florida Panthers,0,4
16/02/2024,New Jersey Devils,Los Angeles Kings,Los Angeles Kings,1,2
16/02/2024,New York Rangers,Montréal Canadiens,New York Rangers,7,4
16/02/2024,Ottawa Senators,Anaheim Ducks,Anaheim Ducks,1,5
16/02/2024,Tampa Bay Lightning,Colorado Avalanche,Tampa Bay Lightning,6,3
16/02/2024,Toronto Maple Leafs,Philadelphia Flyers,Toronto Maple Leafs,4,3
16/02/2024,St. Louis Blues,Edmonton Oilers,St. Louis Blues,6,3
16/02/2024,Nashville Predators,Dallas Stars,Dallas Stars,2,9
16/02/2024,Chicago Blackhawks,Pittsburgh Penguins,Pittsburgh Penguins,1,4
16/02/2024,Calgary Flames,San Jose Sharks,San Jose Sharks,3,6
16/02/2024,Vancouver Canucks,Detroit Red Wings,Vancouver Canucks,4,1
17/02/2024,Arizona Coyotes,Carolina Hurricanes,Carolina Hurricanes,1,5
17/02/2024,Boston Bruins,Los Angeles Kings,Los Angeles Kings,4,5
17/02/2024,Dallas Stars,Edmonton Oilers,Edmonton Oilers,3,4
17/02/2024,Chicago Blackhawks,Ottawa Senators,Chicago Blackhawks,3,2
17/02/2024,Calgary Flames,Detroit Red Wings,Detroit Red Wings,0,5
17/02/2024,Minnesota Wild,Buffalo Sabres,Buffalo Sabres,2,3
17/02/2024,St. Louis Blues,Nashville Predators,Nashville Predators,2,5
17/02/2024,Tampa Bay Lightning,Florida Panthers,Florida Panthers,2,9
18/02/2024,Montréal Canadiens,Washington Capitals,Washington Capitals,3,4
18/02/2024,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,9,2
18/02/2024,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,6,3
18/02/2024,Vancouver Canucks,Winnipeg Jets,Winnipeg Jets,2,4
18/02/2024,San Jose Sharks,Columbus Blue Jackets,Columbus Blue Jackets,3,4
18/02/2024,Vegas Golden Knights,Carolina Hurricanes,Carolina Hurricanes,1,3
18/02/2024,New York Islanders,New York Rangers,New York Rangers,5,6
18/02/2024,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,4,3
18/02/2024,Pittsburgh Penguins,Los Angeles Kings,Los Angeles Kings,1,2
19/02/2024,Buffalo Sabres,Anaheim Ducks,Anaheim Ducks,3,4
19/02/2024,St. Louis Blues,Toronto Maple Leafs,Toronto Maple Leafs,2,4
19/02/2024,Boston Bruins,Dallas Stars,Boston Bruins,4,3
19/02/2024,Minnesota Wild,Vancouver Canucks,Minnesota Wild,10,7
19/02/2024,Seattle Kraken,Detroit Red Wings,Detroit Red Wings,3,4
19/02/2024,San Jose Sharks,Vegas Golden Knights,Vegas Golden Knights,0,4
19/02/2024,Arizona Coyotes,Edmonton Oilers,Edmonton Oilers,3,6
19/02/2024,Calgary Flames,Winnipeg Jets,Calgary Flames,6,3
20/02/2024,Carolina Hurricanes,Chicago Blackhawks,Carolina Hurricanes,6,3
20/02/2024,Tampa Bay Lightning,Ottawa Senators,Ottawa Senators,2,4
21/02/2024,Florida Panthers,Ottawa Senators,Florida Panthers,3,2
21/02/2024,New York Rangers,Dallas Stars,New York Rangers,3,1
21/02/2024,Pittsburgh Penguins,New York Islanders,New York Islanders,4,5
21/02/2024,Washington Capitals,New Jersey Devils,Washington Capitals,6,2
21/02/2024,Winnipeg Jets,Minnesota Wild,Winnipeg Jets,6,3
21/02/2024,Colorado Avalanche,Vancouver Canucks,Colorado Avalanche,3,1
21/02/2024,Vegas Golden Knights,Nashville Predators,Nashville Predators,3,5
21/02/2024,Los Angeles Kings,Columbus Blue Jackets,Los Angeles Kings,5,1
22/02/2024,Montréal Canadiens,Buffalo Sabres,Buffalo Sabres,2,3
22/02/2024,Chicago Blackhawks,Philadelphia Flyers,Philadelphia Flyers,1,3
22/02/2024,Anaheim Ducks,Columbus Blue Jackets,Columbus Blue Jackets,4,7
22/02/2024,Arizona Coyotes,Toronto Maple Leafs,Toronto Maple Leafs,3,6
22/02/2024,Edmonton Oilers,Boston Bruins,Boston Bruins,5,6
23/02/2024,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,1,0
23/02/2024,Detroit Red Wings,Colorado Avalanche,Detroit Red Wings,2,1
23/02/2024,New Jersey Devils,New York Rangers,New York Rangers,1,5
23/02/2024,Ottawa Senators,Dallas Stars,Ottawa Senators,4,1
23/02/2024,Pittsburgh Penguins,Montréal Canadiens,Pittsburgh Penguins,4,1
23/02/2024,Tampa Bay Lightning,Washington Capitals,Washington Capitals,3,5
23/02/2024,St. Louis Blues,New York Islanders,St. Louis Blues,4,0
23/02/2024,Calgary Flames,Boston Bruins,Calgary Flames,3,2
23/02/2024,Seattle Kraken,Vancouver Canucks,Seattle Kraken,5,2
23/02/2024,Vegas Golden Knights,Toronto Maple Leafs,Toronto Maple Leafs,3,7
23/02/2024,Los Angeles Kings,Nashville Predators,Nashville Predators,1,4
24/02/2024,Columbus Blue Jackets,Buffalo Sabres,Buffalo Sabres,1,2
24/02/2024,Chicago Blackhawks,Winnipeg Jets,Winnipeg Jets,2,3
24/02/2024,Edmonton Oilers,Minnesota Wild,Minnesota Wild,2,4
24/02/2024,Detroit Red Wings,St. Louis Blues,Detroit Red Wings,6,1
24/02/2024,New Jersey Devils,Montréal Canadiens,New Jersey Devils,4,3
24/02/2024,New York Islanders,Tampa Bay Lightning,Tampa Bay Lightning,2,4
24/02/2024,Philadelphia Flyers,New York Rangers,New York Rangers,1,2
24/02/2024,Florida Panthers,Washington Capitals,Florida Panthers,3,2
25/02/2024,Vancouver Canucks,Boston Bruins,Vancouver Canucks,3,2
25/02/2024,Colorado Avalanche,Toronto Maple Leafs,Toronto Maple Leafs,3,4
25/02/2024,Ottawa Senators,Vegas Golden Knights,Ottawa Senators,4,3
25/02/2024,Carolina Hurricanes,Dallas Stars,Dallas Stars,1,2
25/02/2024,Seattle Kraken,Minnesota Wild,Minnesota Wild,2,5
25/02/2024,San Jose Sharks,Nashville Predators,Nashville Predators,2,4
25/02/2024,Edmonton Oilers,Calgary Flames,Calgary Flames,3,6
25/02/2024,Los Angeles Kings,Anaheim Ducks,Los Angeles Kings,3,2
25/02/2024,New Jersey Devils,Tampa Bay Lightning,Tampa Bay Lightning,1,4
25/02/2024,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,7,6
25/02/2024,Chicago Blackhawks,Detroit Red Wings,Detroit Red Wings,2,3
25/02/2024,Winnipeg Jets,Arizona Coyotes,Winnipeg Jets,4,3
25/02/2024,Buffalo Sabres,Carolina Hurricanes,Buffalo Sabres,3,2
25/02/2024,Columbus Blue Jackets,New York Rangers,Columbus Blue Jackets,4,2
26/02/2024,Anaheim Ducks,Nashville Predators,Nashville Predators,2,4
27/02/2024,Washington Capitals,Ottawa Senators,Washington Capitals,6,3
27/02/2024,Dallas Stars,New York Islanders,New York Islanders,2,3
27/02/2024,Edmonton Oilers,Los Angeles Kings,Edmonton Oilers,4,2
27/02/2024,Seattle Kraken,Boston Bruins,Seattle Kraken,4,3
28/02/2024,Detroit Red Wings,Washington Capitals,Detroit Red Wings,8,3
28/02/2024,Florida Panthers,Buffalo Sabres,Florida Panthers,3,2
28/02/2024,Montréal Canadiens,Arizona Coyotes,Montréal Canadiens,4,2
28/02/2024,Philadelphia Flyers,Tampa Bay Lightning,Philadelphia Flyers,6,2
28/02/2024,Toronto Maple Leafs,Vegas Golden Knights,Vegas Golden Knights,2,6
28/02/2024,Minnesota Wild,Carolina Hurricanes,Carolina Hurricanes,2,3
28/02/2024,Nashville Predators,Ottawa Senators,Nashville Predators,4,1
28/02/2024,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,4,2
28/02/2024,Calgary Flames,Los Angeles Kings,Calgary Flames,4,2
28/02/2024,Colorado Avalanche,Dallas Stars,Colorado Avalanche,5,1
28/02/2024,Vancouver Canucks,Pittsburgh Penguins,Pittsburgh Penguins,3,4
28/02/2024,San Jose Sharks,New Jersey Devils,New Jersey Devils,2,7
29/02/2024,New York Rangers,Columbus Blue Jackets,New York Rangers,4,1
29/02/2024,Edmonton Oilers,St. Louis Blues,Edmonton Oilers,3,2
01/03/2024,Boston Bruins,Vegas Golden Knights,Boston Bruins,5,4
01/03/2024,Columbus Blue Jackets,Carolina Hurricanes,Carolina Hurricanes,2,4
01/03/2024,Detroit Red Wings,New York Islanders,New York Islanders,3,5
01/03/2024,Florida Panthers,Montréal Canadiens,Florida Panthers,4,3
01/03/2024,Tampa Bay Lightning,Buffalo Sabres,Buffalo Sabres,2,3
01/03/2024,Toronto Maple Leafs,Arizona Coyotes,Toronto Maple Leafs,4,2
01/03/2024,Dallas Stars,Winnipeg Jets,Dallas Stars,4,1
01/03/2024,Nashville Predators,Minnesota Wild,Nashville Predators,6,1
01/03/2024,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,0,5
01/03/2024,Seattle Kraken,Pittsburgh Penguins,Seattle Kraken,2,0
01/03/2024,Vancouver Canucks,Los Angeles Kings,Los Angeles Kings,1,5
01/03/2024,San Jose Sharks,Anaheim Ducks,Anaheim Ducks,4,6
02/03/2024,Ottawa Senators,Arizona Coyotes,Arizona Coyotes,3,5
02/03/2024,Washington Capitals,Philadelphia Flyers,Washington Capitals,5,2
02/03/2024,Anaheim Ducks,New Jersey Devils,Anaheim Ducks,4,3
02/03/2024,Carolina Hurricanes,Winnipeg Jets,Winnipeg Jets,3,5
02/03/2024,Detroit Red Wings,Florida Panthers,Florida Panthers,0,4
02/03/2024,Seattle Kraken,Edmonton Oilers,Edmonton Oilers,1,2
02/03/2024,Nashville Predators,Colorado Avalanche,Nashville Predators,5,1
02/03/2024,St. Louis Blues,Minnesota Wild,St. Louis Blues,3,1
03/03/2024,Buffalo Sabres,Vegas Golden Knights,Buffalo Sabres,7,2
03/03/2024,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,4,2
03/03/2024,Tampa Bay Lightning,Montréal Canadiens,Tampa Bay Lightning,4,3
03/03/2024,Toronto Maple Leafs,New York Rangers,Toronto Maple Leafs,4,3
03/03/2024,New York Islanders,Boston Bruins,New York Islanders,5,1
03/03/2024,Chicago Blackhawks,Columbus Blue Jackets,Columbus Blue Jackets,2,5
03/03/2024,Dallas Stars,San Jose Sharks,Dallas Stars,3,2
03/03/2024,Calgary Flames,Pittsburgh Penguins,Calgary Flames,4,3
03/03/2024,Washington Capitals,Arizona Coyotes,Arizona Coyotes,2,5
03/03/2024,Los Angeles Kings,New Jersey Devils,Los Angeles Kings,5,1
04/03/2024,Minnesota Wild,San Jose Sharks,Minnesota Wild,4,3
04/03/2024,Buffalo Sabres,Winnipeg Jets,Winnipeg Jets,2,5
04/03/2024,Anaheim Ducks,Vancouver Canucks,Vancouver Canucks,1,2
04/03/2024,Edmonton Oilers,Pittsburgh Penguins,Edmonton Oilers,6,1
05/03/2024,Columbus Blue Jackets,Vegas Golden Knights,Columbus Blue Jackets,6,3
05/03/2024,New York Rangers,Florida Panthers,Florida Panthers,2,4
05/03/2024,Philadelphia Flyers,St. Louis Blues,St. Louis Blues,1,2
05/03/2024,Toronto Maple Leafs,Boston Bruins,Boston Bruins,1,4
05/03/2024,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,5,0
05/03/2024,Calgary Flames,Seattle Kraken,Seattle Kraken,2,4
06/03/2024,New Jersey Devils,Florida Panthers,Florida Panthers,3,5
06/03/2024,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,5,3
06/03/2024,Boston Bruins,Edmonton Oilers,Edmonton Oilers,1,2
06/03/2024,New York Islanders,St. Louis Blues,New York Islanders,4,2
06/03/2024,Nashville Predators,Montréal Canadiens,Montréal Canadiens,3,4
06/03/2024,Winnipeg Jets,Seattle Kraken,Seattle Kraken,3,4
06/03/2024,Arizona Coyotes,Chicago Blackhawks,Chicago Blackhawks,2,5
06/03/2024,Los Angeles Kings,Vancouver Canucks,Vancouver Canucks,1,2
06/03/2024,San Jose Sharks,Dallas Stars,Dallas Stars,6,7
07/03/2024,Toronto Maple Leafs,Buffalo Sabres,Toronto Maple Leafs,2,1
07/03/2024,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,7,2
07/03/2024,Anaheim Ducks,Ottawa Senators,Anaheim Ducks,2,1
08/03/2024,Boston Bruins,Toronto Maple Leafs,Boston Bruins,4,1
08/03/2024,Carolina Hurricanes,Montréal Canadiens,Carolina Hurricanes,4,1
08/03/2024,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,4,2
08/03/2024,Florida Panthers,Philadelphia Flyers,Philadelphia Flyers,1,2
08/03/2024,New Jersey Devils,St. Louis Blues,New Jersey Devils,4,1
08/03/2024,Pittsburgh Penguins,Washington Capitals,Washington Capitals,0,6
08/03/2024,Tampa Bay Lightning,Calgary Flames,Calgary Flames,3,6
08/03/2024,Nashville Predators,Buffalo Sabres,Nashville Predators,4,2
08/03/2024,Arizona Coyotes,Minnesota Wild,Minnesota Wild,2,5
08/03/2024,Vegas Golden Knights,Vancouver Canucks,Vancouver Canucks,1,3
08/03/2024,Los Angeles Kings,Ottawa Senators,Los Angeles Kings,4,3
08/03/2024,San Jose Sharks,New York Islanders,New York Islanders,2,7
09/03/2024,Arizona Coyotes,Detroit Red Wings,Arizona Coyotes,4,0
09/03/2024,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,2,1
09/03/2024,Anaheim Ducks,Dallas Stars,Dallas Stars,2,6
09/03/2024,Seattle Kraken,Winnipeg Jets,Winnipeg Jets,0,3
09/03/2024,Buffalo Sabres,Edmonton Oilers,Buffalo Sabres,3,2
09/03/2024,Columbus Blue Jackets,Nashville Predators,Nashville Predators,1,2
09/03/2024,New Jersey Devils,Carolina Hurricanes,Carolina Hurricanes,2,4
09/03/2024,Boston Bruins,Pittsburgh Penguins,Boston Bruins,5,1
09/03/2024,Florida Panthers,Calgary Flames,Florida Panthers,5,1
10/03/2024,San Jose Sharks,Ottawa Senators,San Jose Sharks,2,1
10/03/2024,Montréal Canadiens,Toronto Maple Leafs,Toronto Maple Leafs,2,3
10/03/2024,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,7,0
10/03/2024,Washington Capitals,Chicago Blackhawks,Washington Capitals,4,1
10/03/2024,New York Rangers,St. Louis Blues,New York Rangers,4,0
10/03/2024,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,5,0
10/03/2024,Vegas Golden Knights,Detroit Red Wings,Vegas Golden Knights,5,3
10/03/2024,Los Angeles Kings,Dallas Stars,Dallas Stars,1,4
10/03/2024,Pittsburgh Penguins,Edmonton Oilers,Edmonton Oilers,0,4
10/03/2024,Minnesota Wild,Nashville Predators,Minnesota Wild,4,3
10/03/2024,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,7,2
10/03/2024,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,7,4
11/03/2024,Anaheim Ducks,New York Islanders,New York Islanders,1,6
11/03/2024,Boston Bruins,St. Louis Blues,St. Louis Blues,1,5
11/03/2024,New York Rangers,New Jersey Devils,New York Rangers,3,1
11/03/2024,Winnipeg Jets,Washington Capitals,Winnipeg Jets,3,0
12/03/2024,Los Angeles Kings,New York Islanders,Los Angeles Kings,3,0
12/03/2024,Buffalo Sabres,Detroit Red Wings,Buffalo Sabres,7,3
12/03/2024,Carolina Hurricanes,New York Rangers,New York Rangers,0,1
12/03/2024,Montréal Canadiens,Columbus Blue Jackets,Montréal Canadiens,3,0
12/03/2024,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,2,1
12/03/2024,Philadelphia Flyers,San Jose Sharks,Philadelphia Flyers,3,2
13/03/2024,Dallas Stars,Florida Panthers,Florida Panthers,3,4
13/03/2024,Minnesota Wild,Arizona Coyotes,Minnesota Wild,4,1
13/03/2024,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,7,2
13/03/2024,Calgary Flames,Colorado Avalanche,Colorado Avalanche,2,6
13/03/2024,Seattle Kraken,Vegas Golden Knights,Vegas Golden Knights,4,5
13/03/2024,St. Louis Blues,Los Angeles Kings,St. Louis Blues,3,1
13/03/2024,Winnipeg Jets,Nashville Predators,Nashville Predators,2,4
14/03/2024,Edmonton Oilers,Washington Capitals,Edmonton Oilers,7,2
14/03/2024,Vancouver Canucks,Colorado Avalanche,Colorado Avalanche,3,4
14/03/2024,Buffalo Sabres,New York Islanders,Buffalo Sabres,4,0
14/03/2024,Carolina Hurricanes,Florida Panthers,Carolina Hurricanes,4,0
14/03/2024,Columbus Blue Jackets,Ottawa Senators,Ottawa Senators,2,3
14/03/2024,Detroit Red Wings,Arizona Coyotes,Arizona Coyotes,1,4
14/03/2024,Montréal Canadiens,Boston Bruins,Boston Bruins,1,2
14/03/2024,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,6,3
14/03/2024,Tampa Bay Lightning,New York Rangers,Tampa Bay Lightning,6,3
