Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
10-04-2026 02:00,Anaheim Ducks,San Jose Sharks,,,
10-04-2026 02:00,Seattle Kraken,Vegas Golden Knights,,,
10-04-2026 02:30,Los Angeles Kings,Vancouver Canucks,,,
11-04-2026 16:30,Boston Bruins,Tampa Bay Lightning,,,
11-04-2026 17:00,New York Islanders,Ottawa Senators,,,
11-04-2026 19:00,Pittsburgh Penguins,Washington Capitals,,,
11-04-2026 20:00,Los Angeles Kings,Edmonton Oilers,,,
11-04-2026 21:00,Detroit Red Wings,New Jersey Devils,,,
11-04-2026 21:00,Chicago Blackhawks,St. Louis Blues,,,
11-04-2026 21:00,Nashville Predators,Minnesota Wild,,,
11-04-2026 21:00,Dallas Stars,New York Rangers,,,
11-04-2026 21:00,Utah Hockey Club,Carolina Hurricanes,,,
11-04-2026 23:00,Toronto Maple Leafs,Florida Panthers,,,
11-04-2026 23:00,Montréal Canadiens,Columbus Blue Jackets,,,
11-04-2026 23:00,Winnipeg Jets,Philadelphia Flyers,,,
11-04-2026 23:00,Seattle Kraken,Calgary Flames,,,
12-04-2026 00:00,Colorado Avalanche,Vegas Golden Knights,,,
12-04-2026 02:00,San Jose Sharks,Vancouver Canucks,,,
12-04-2026 19:00,Washington Capitals,Pittsburgh Penguins,,,
12-04-2026 22:00,New York Islanders,Montréal Canadiens,,,
12-04-2026 22:00,Columbus Blue Jackets,Boston Bruins,,,
12-04-2026 23:00,New Jersey Devils,Ottawa Senators,,,
13-04-2026 00:00,Anaheim Ducks,Vancouver Canucks,,,
13-04-2026 01:00,Calgary Flames,Utah Hockey Club,,,
13-04-2026 23:00,Tampa Bay Lightning,Detroit Red Wings,,,
13-04-2026 23:00,Florida Panthers,New York Rangers,,,
13-04-2026 23:00,Philadelphia Flyers,Carolina Hurricanes,,,
13-04-2026 23:30,Toronto Maple Leafs,Dallas Stars,,,
14-04-2026 00:00,St. Louis Blues,Minnesota Wild,,,
14-04-2026 00:00,Nashville Predators,San Jose Sharks,,,
14-04-2026 00:30,Chicago Blackhawks,Buffalo Sabres,,,
14-04-2026 01:30,Edmonton Oilers,Colorado Avalanche,,,
14-04-2026 02:00,Vegas Golden Knights,Winnipeg Jets,,,
14-04-2026 02:00,Seattle Kraken,Los Angeles Kings,,,
14-04-2026 23:00,Boston Bruins,New Jersey Devils,,,
14-04-2026 23:00,New York Islanders,Carolina Hurricanes,,,
14-04-2026 23:00,Philadelphia Flyers,Montréal Canadiens,,,
14-04-2026 23:00,Columbus Blue Jackets,Washington Capitals,,,
15-04-2026 00:00,Minnesota Wild,Anaheim Ducks,,,
15-04-2026 01:00,Utah Hockey Club,Winnipeg Jets,,,
15-04-2026 01:00,Calgary Flames,Colorado Avalanche,,,
15-04-2026 01:30,St. Louis Blues,Pittsburgh Penguins,,,
15-04-2026 02:00,Vancouver Canucks,Los Angeles Kings,,,
15-04-2026 23:00,Buffalo Sabres,Dallas Stars,,,
15-04-2026 23:00,Tampa Bay Lightning,New York Rangers,,,
15-04-2026 23:00,Florida Panthers,Detroit Red Wings,,,
15-04-2026 23:30,Ottawa Senators,Toronto Maple Leafs,,,
16-04-2026 00:30,Chicago Blackhawks,San Jose Sharks,,,
16-04-2026 02:00,Vegas Golden Knights,Seattle Kraken,,,
17-04-2026 00:00,Nashville Predators,Anaheim Ducks,,,
17-04-2026 00:00,Winnipeg Jets,San Jose Sharks,,,
17-04-2026 00:00,Utah Hockey Club,St. Louis Blues,,,
17-04-2026 01:00,Calgary Flames,Los Angeles Kings,,,
17-04-2026 01:00,Edmonton Oilers,Vancouver Canucks,,,
17-04-2026 02:30,Colorado Avalanche,Seattle Kraken,,,
