Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
18/01/2023,Philadelphia Flyers,Anaheim Ducks,Philadelphia Flyers,5,2
18/01/2023,Toronto Maple Leafs,Florida Panthers,Toronto Maple Leafs,5,4
18/01/2023,Washington Capitals,Minnesota Wild,Minnesota Wild,2,4
18/01/2023,Montréal Canadiens,Winnipeg Jets,Montréal Canadiens,4,1
18/01/2023,Nashville Predators,Columbus Blue Jackets,Nashville Predators,2,1
18/01/2023,Chicago Blackhawks,Buffalo Sabres,Chicago Blackhawks,4,3
18/01/2023,Arizona Coyotes,Detroit Red Wings,Arizona Coyotes,4,3
18/01/2023,Edmonton Oilers,Seattle Kraken,Edmonton Oilers,5,2
19/01/2023,Ottawa Senators,Pittsburgh Penguins,Ottawa Senators,5,4
19/01/2023,New York Islanders,Boston Bruins,Boston Bruins,1,4
19/01/2023,Calgary Flames,Colorado Avalanche,Colorado Avalanche,1,4
19/01/2023,Vancouver Canucks,Tampa Bay Lightning,Tampa Bay Lightning,2,5
19/01/2023,San Jose Sharks,Dallas Stars,San Jose Sharks,5,3
20/01/2023,Columbus Blue Jackets,Anaheim Ducks,Anaheim Ducks,3,5
20/01/2023,New York Rangers,Boston Bruins,Boston Bruins,1,3
20/01/2023,Philadelphia Flyers,Chicago Blackhawks,Chicago Blackhawks,1,4
20/01/2023,Montréal Canadiens,Florida Panthers,Florida Panthers,2,6
20/01/2023,Carolina Hurricanes,Minnesota Wild,Carolina Hurricanes,5,2
20/01/2023,Toronto Maple Leafs,Winnipeg Jets,Toronto Maple Leafs,4,1
20/01/2023,Buffalo Sabres,New York Islanders,Buffalo Sabres,3,2
20/01/2023,St. Louis Blues,Nashville Predators,St. Louis Blues,5,2
20/01/2023,Edmonton Oilers,Tampa Bay Lightning,Edmonton Oilers,5,3
20/01/2023,Arizona Coyotes,Washington Capitals,Washington Capitals,0,4
20/01/2023,Vegas Golden Knights,Detroit Red Wings,Detroit Red Wings,2,3
20/01/2023,Seattle Kraken,New Jersey Devils,Seattle Kraken,4,3
20/01/2023,Los Angeles Kings,Dallas Stars,Dallas Stars,0,4
21/01/2023,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,4,1
21/01/2023,Vancouver Canucks,Colorado Avalanche,Colorado Avalanche,1,4
21/01/2023,Buffalo Sabres,Anaheim Ducks,Buffalo Sabres,6,3
21/01/2023,Calgary Flames,Tampa Bay Lightning,Calgary Flames,6,3
21/01/2023,Florida Panthers,Minnesota Wild,Florida Panthers,5,3
22/01/2023,Detroit Red Wings,Philadelphia Flyers,Philadelphia Flyers,1,2
22/01/2023,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,5,3
22/01/2023,Montréal Canadiens,Toronto Maple Leafs,Montréal Canadiens,3,2
22/01/2023,Ottawa Senators,Winnipeg Jets,Winnipeg Jets,1,5
22/01/2023,New York Islanders,Carolina Hurricanes,Carolina Hurricanes,2,5
22/01/2023,Dallas Stars,Arizona Coyotes,Dallas Stars,4,0
22/01/2023,St. Louis Blues,Chicago Blackhawks,Chicago Blackhawks,3,5
22/01/2023,Nashville Predators,Los Angeles Kings,Nashville Predators,5,3
22/01/2023,Seattle Kraken,Colorado Avalanche,Colorado Avalanche,1,2
22/01/2023,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,2,4
22/01/2023,Vegas Golden Knights,Washington Capitals,Vegas Golden Knights,6,2
22/01/2023,New Jersey Devils,Pittsburgh Penguins,New Jersey Devils,2,1
23/01/2023,Chicago Blackhawks,Los Angeles Kings,Los Angeles Kings,1,2
23/01/2023,Boston Bruins,San Jose Sharks,Boston Bruins,4,0
23/01/2023,Philadelphia Flyers,Winnipeg Jets,Winnipeg Jets,3,5
23/01/2023,Arizona Coyotes,Vegas Golden Knights,Arizona Coyotes,4,1
24/01/2023,New York Rangers,Florida Panthers,New York Rangers,6,2
24/01/2023,Toronto Maple Leafs,New York Islanders,Toronto Maple Leafs,5,2
24/01/2023,Dallas Stars,Buffalo Sabres,Buffalo Sabres,2,3
24/01/2023,Calgary Flames,Columbus Blue Jackets,Calgary Flames,4,3
25/01/2023,Montréal Canadiens,Boston Bruins,Boston Bruins,2,4
25/01/2023,Pittsburgh Penguins,Florida Panthers,Pittsburgh Penguins,7,6
25/01/2023,Philadelphia Flyers,Los Angeles Kings,Los Angeles Kings,3,4
25/01/2023,Tampa Bay Lightning,Minnesota Wild,Tampa Bay Lightning,4,2
25/01/2023,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,3,2
25/01/2023,New Jersey Devils,Vegas Golden Knights,New Jersey Devils,3,2
25/01/2023,St. Louis Blues,Buffalo Sabres,Buffalo Sabres,3,5
25/01/2023,Nashville Predators,Winnipeg Jets,Nashville Predators,2,1
25/01/2023,Arizona Coyotes,Anaheim Ducks,Anaheim Ducks,2,5
25/01/2023,Colorado Avalanche,Washington Capitals,Colorado Avalanche,3,2
25/01/2023,Vancouver Canucks,Chicago Blackhawks,Vancouver Canucks,5,2
26/01/2023,Ottawa Senators,New York Islanders,Ottawa Senators,2,1
26/01/2023,Toronto Maple Leafs,New York Rangers,Toronto Maple Leafs,3,2
26/01/2023,Dallas Stars,Carolina Hurricanes,Carolina Hurricanes,2,3
26/01/2023,Edmonton Oilers,Columbus Blue Jackets,Columbus Blue Jackets,2,3
26/01/2023,Seattle Kraken,Vancouver Canucks,Seattle Kraken,6,1
27/01/2023,Tampa Bay Lightning,Boston Bruins,Tampa Bay Lightning,3,2
27/01/2023,Montréal Canadiens,Detroit Red Wings,Detroit Red Wings,3,4
27/01/2023,Washington Capitals,Pittsburgh Penguins,Washington Capitals,3,2
27/01/2023,Winnipeg Jets,Buffalo Sabres,Buffalo Sabres,2,3
27/01/2023,Nashville Predators,New Jersey Devils,Nashville Predators,6,4
27/01/2023,Minnesota Wild,Philadelphia Flyers,Minnesota Wild,3,2
27/01/2023,Colorado Avalanche,Anaheim Ducks,Anaheim Ducks,3,5
27/01/2023,Calgary Flames,Chicago Blackhawks,Chicago Blackhawks,1,5
27/01/2023,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,5,0
28/01/2023,New York Islanders,Detroit Red Wings,New York Islanders,2,0
28/01/2023,Florida Panthers,Los Angeles Kings,Los Angeles Kings,3,4
28/01/2023,Toronto Maple Leafs,Ottawa Senators,Ottawa Senators,2,6
28/01/2023,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,5,4
28/01/2023,New York Rangers,Vegas Golden Knights,New York Rangers,4,1
28/01/2023,Dallas Stars,New Jersey Devils,New Jersey Devils,2,3
28/01/2023,Seattle Kraken,Calgary Flames,Calgary Flames,2,5
28/01/2023,Vancouver Canucks,Columbus Blue Jackets,Vancouver Canucks,5,2
28/01/2023,Colorado Avalanche,St. Louis Blues,Colorado Avalanche,4,2
28/01/2023,Florida Panthers,Boston Bruins,Florida Panthers,4,3
29/01/2023,Winnipeg Jets,Philadelphia Flyers,Philadelphia Flyers,0,4
29/01/2023,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,5,2
29/01/2023,Ottawa Senators,Montréal Canadiens,Ottawa Senators,5,0
29/01/2023,Pittsburgh Penguins,San Jose Sharks,San Jose Sharks,4,6
29/01/2023,New York Islanders,Vegas Golden Knights,New York Islanders,2,1
29/01/2023,Minnesota Wild,Buffalo Sabres,Minnesota Wild,3,2
29/01/2023,Seattle Kraken,Columbus Blue Jackets,Seattle Kraken,3,1
29/01/2023,Edmonton Oilers,Chicago Blackhawks,Edmonton Oilers,7,3
29/01/2023,Anaheim Ducks,Arizona Coyotes,Anaheim Ducks,2,1
29/01/2023,Carolina Hurricanes,Boston Bruins,Carolina Hurricanes,4,1
29/01/2023,Toronto Maple Leafs,Washington Capitals,Toronto Maple Leafs,5,1
31/01/2023,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,4,2
01/02/2023,Carolina Hurricanes,Los Angeles Kings,Carolina Hurricanes,5,4
01/02/2023,Montréal Canadiens,Ottawa Senators,Ottawa Senators,4,5
01/02/2023,Columbus Blue Jackets,Washington Capitals,Washington Capitals,3,4
02/02/2023,Buffalo Sabres,Carolina Hurricanes,Carolina Hurricanes,1,5
02/02/2023,Toronto Maple Leafs,Boston Bruins,Boston Bruins,2,5
07/02/2023,Philadelphia Flyers,New York Islanders,New York Islanders,1,2
07/02/2023,Florida Panthers,Tampa Bay Lightning,Florida Panthers,7,1
07/02/2023,New York Rangers,Calgary Flames,New York Rangers,5,4
07/02/2023,New Jersey Devils,Vancouver Canucks,New Jersey Devils,5,4
07/02/2023,Dallas Stars,Anaheim Ducks,Dallas Stars,3,2
07/02/2023,Arizona Coyotes,Minnesota Wild,Arizona Coyotes,3,2
08/02/2023,Pittsburgh Penguins,Colorado Avalanche,Pittsburgh Penguins,2,1
08/02/2023,Tampa Bay Lightning,San Jose Sharks,San Jose Sharks,3,4
08/02/2023,Detroit Red Wings,Edmonton Oilers,Edmonton Oilers,2,5
08/02/2023,New York Islanders,Seattle Kraken,New York Islanders,4,0
08/02/2023,Nashville Predators,Vegas Golden Knights,Vegas Golden Knights,1,5
08/02/2023,Chicago Blackhawks,Anaheim Ducks,Anaheim Ducks,2,3
09/02/2023,New York Rangers,Vancouver Canucks,New York Rangers,4,3
09/02/2023,Dallas Stars,Minnesota Wild,Dallas Stars,4,1
10/02/2023,Tampa Bay Lightning,Colorado Avalanche,Tampa Bay Lightning,5,0
10/02/2023,Philadelphia Flyers,Edmonton Oilers,Philadelphia Flyers,2,1
10/02/2023,Florida Panthers,San Jose Sharks,Florida Panthers,4,1
10/02/2023,New Jersey Devils,Seattle Kraken,New Jersey Devils,3,1
10/02/2023,Detroit Red Wings,Calgary Flames,Detroit Red Wings,2,1
10/02/2023,New York Islanders,Vancouver Canucks,Vancouver Canucks,5,6
10/02/2023,Minnesota Wild,Vegas Golden Knights,Vegas Golden Knights,1,5
11/02/2023,New York Rangers,Seattle Kraken,New York Rangers,6,3
11/02/2023,Columbus Blue Jackets,Toronto Maple Leafs,Toronto Maple Leafs,0,3
11/02/2023,Chicago Blackhawks,Arizona Coyotes,Chicago Blackhawks,4,3
11/02/2023,Anaheim Ducks,Pittsburgh Penguins,Pittsburgh Penguins,3,6
11/02/2023,Detroit Red Wings,Vancouver Canucks,Detroit Red Wings,5,2
11/02/2023,Buffalo Sabres,Calgary Flames,Calgary Flames,2,7
11/02/2023,Ottawa Senators,Edmonton Oilers,Edmonton Oilers,3,6
11/02/2023,Montréal Canadiens,New York Islanders,Montréal Canadiens,4,3
11/02/2023,Philadelphia Flyers,Nashville Predators,Nashville Predators,1,2
11/02/2023,Dallas Stars,Tampa Bay Lightning,Tampa Bay Lightning,1,3
11/02/2023,Boston Bruins,Washington Capitals,Washington Capitals,1,2
11/02/2023,Florida Panthers,Colorado Avalanche,Colorado Avalanche,3,5
12/02/2023,Toronto Maple Leafs,Columbus Blue Jackets,Columbus Blue Jackets,3,4
12/02/2023,Carolina Hurricanes,New York Rangers,New York Rangers,2,6
12/02/2023,St. Louis Blues,Arizona Coyotes,St. Louis Blues,6,5
12/02/2023,Minnesota Wild,New Jersey Devils,Minnesota Wild,3,2
12/02/2023,Winnipeg Jets,Chicago Blackhawks,Winnipeg Jets,4,1
12/02/2023,Los Angeles Kings,Pittsburgh Penguins,Los Angeles Kings,6,0
12/02/2023,Montréal Canadiens,Edmonton Oilers,Montréal Canadiens,6,2
12/02/2023,Philadelphia Flyers,Seattle Kraken,Seattle Kraken,3,4
12/02/2023,Washington Capitals,San Jose Sharks,San Jose Sharks,1,4
12/02/2023,Vegas Golden Knights,Anaheim Ducks,Vegas Golden Knights,7,2
14/02/2023,Ottawa Senators,Calgary Flames,Ottawa Senators,4,3
14/02/2023,Nashville Predators,Arizona Coyotes,Arizona Coyotes,2,4
14/02/2023,Minnesota Wild,Florida Panthers,Florida Panthers,1,2
14/02/2023,Vancouver Canucks,Detroit Red Wings,Detroit Red Wings,1,6
14/02/2023,Los Angeles Kings,Buffalo Sabres,Los Angeles Kings,5,2
15/02/2023,Washington Capitals,Carolina Hurricanes,Carolina Hurricanes,2,3
15/02/2023,Montréal Canadiens,Chicago Blackhawks,Montréal Canadiens,4,0
15/02/2023,Columbus Blue Jackets,New Jersey Devils,New Jersey Devils,2,3
15/02/2023,New York Islanders,Ottawa Senators,Ottawa Senators,2,3
15/02/2023,St. Louis Blues,Florida Panthers,St. Louis Blues,6,2
15/02/2023,Winnipeg Jets,Seattle Kraken,Winnipeg Jets,3,2
15/02/2023,Dallas Stars,Boston Bruins,Boston Bruins,2,3
15/02/2023,Colorado Avalanche,Tampa Bay Lightning,Tampa Bay Lightning,3,4
15/02/2023,San Jose Sharks,Pittsburgh Penguins,Pittsburgh Penguins,1,3
16/02/2023,Toronto Maple Leafs,Chicago Blackhawks,Toronto Maple Leafs,5,2
16/02/2023,Arizona Coyotes,Tampa Bay Lightning,Arizona Coyotes,1,0
16/02/2023,Edmonton Oilers,Detroit Red Wings,Detroit Red Wings,4,5
16/02/2023,Minnesota Wild,Colorado Avalanche,Colorado Avalanche,2,3
16/02/2023,Anaheim Ducks,Buffalo Sabres,Buffalo Sabres,3,7
16/02/2023,Vancouver Canucks,New York Rangers,New York Rangers,4,6
17/02/2023,Washington Capitals,Florida Panthers,Florida Panthers,3,6
17/02/2023,Carolina Hurricanes,Montréal Canadiens,Carolina Hurricanes,6,2
17/02/2023,Columbus Blue Jackets,Winnipeg Jets,Columbus Blue Jackets,3,1
17/02/2023,Nashville Predators,Boston Bruins,Boston Bruins,0,5
17/02/2023,Calgary Flames,Detroit Red Wings,Detroit Red Wings,2,5
17/02/2023,St. Louis Blues,New Jersey Devils,St. Louis Blues,4,2
17/02/2023,Seattle Kraken,Philadelphia Flyers,Seattle Kraken,6,2
17/02/2023,Vegas Golden Knights,San Jose Sharks,Vegas Golden Knights,2,1
18/02/2023,Ottawa Senators,Chicago Blackhawks,Chicago Blackhawks,3,4
18/02/2023,New York Islanders,Pittsburgh Penguins,New York Islanders,5,4
18/02/2023,Minnesota Wild,Dallas Stars,Minnesota Wild,2,1
18/02/2023,Anaheim Ducks,Los Angeles Kings,Los Angeles Kings,3,6
18/02/2023,Edmonton Oilers,New York Rangers,New York Rangers,4,5
18/02/2023,St. Louis Blues,Colorado Avalanche,Colorado Avalanche,1,4
18/02/2023,Nashville Predators,Florida Panthers,Nashville Predators,7,3
18/02/2023,Boston Bruins,New York Islanders,Boston Bruins,6,2
18/02/2023,Pittsburgh Penguins,New Jersey Devils,New Jersey Devils,2,5
18/02/2023,Dallas Stars,Columbus Blue Jackets,Columbus Blue Jackets,1,4
19/02/2023,Toronto Maple Leafs,Montréal Canadiens,Toronto Maple Leafs,5,1
19/02/2023,Carolina Hurricanes,Washington Capitals,Carolina Hurricanes,4,1
19/02/2023,Vancouver Canucks,Philadelphia Flyers,Vancouver Canucks,6,2
19/02/2023,Calgary Flames,New York Rangers,Calgary Flames,3,2
19/02/2023,Los Angeles Kings,Arizona Coyotes,Los Angeles Kings,6,5
19/02/2023,San Jose Sharks,Buffalo Sabres,Buffalo Sabres,2,4
19/02/2023,Seattle Kraken,Detroit Red Wings,Seattle Kraken,4,2
19/02/2023,Vegas Golden Knights,Tampa Bay Lightning,Vegas Golden Knights,5,4
19/02/2023,Minnesota Wild,Nashville Predators,Minnesota Wild,4,3
19/02/2023,Ottawa Senators,St. Louis Blues,Ottawa Senators,7,2
19/02/2023,Colorado Avalanche,Edmonton Oilers,Colorado Avalanche,6,5
19/02/2023,Chicago Blackhawks,Toronto Maple Leafs,Chicago Blackhawks,5,3
20/02/2023,New Jersey Devils,Winnipeg Jets,New Jersey Devils,4,2
20/02/2023,Arizona Coyotes,Columbus Blue Jackets,Arizona Coyotes,3,2
20/02/2023,Florida Panthers,Anaheim Ducks,Florida Panthers,4,3
20/02/2023,Boston Bruins,Ottawa Senators,Boston Bruins,3,1
20/02/2023,San Jose Sharks,Seattle Kraken,San Jose Sharks,4,0
20/02/2023,Calgary Flames,Philadelphia Flyers,Philadelphia Flyers,3,4
21/02/2023,Pittsburgh Penguins,New York Islanders,New York Islanders,2,4
21/02/2023,New York Rangers,Winnipeg Jets,Winnipeg Jets,1,4
22/02/2023,Tampa Bay Lightning,Anaheim Ducks,Tampa Bay Lightning,6,1
22/02/2023,Washington Capitals,Detroit Red Wings,Detroit Red Wings,1,3
22/02/2023,New Jersey Devils,Montréal Canadiens,Montréal Canadiens,2,5
22/02/2023,Carolina Hurricanes,St. Louis Blues,Carolina Hurricanes,4,1
22/02/2023,Buffalo Sabres,Toronto Maple Leafs,Toronto Maple Leafs,3,6
22/02/2023,Minnesota Wild,Los Angeles Kings,Minnesota Wild,2,1
22/02/2023,Nashville Predators,Vancouver Canucks,Nashville Predators,5,4
22/02/2023,Chicago Blackhawks,Vegas Golden Knights,Chicago Blackhawks,3,2
22/02/2023,Edmonton Oilers,Philadelphia Flyers,Edmonton Oilers,4,2
23/02/2023,New York Islanders,Winnipeg Jets,New York Islanders,2,1
23/02/2023,Arizona Coyotes,Calgary Flames,Calgary Flames,3,6
23/02/2023,Dallas Stars,Chicago Blackhawks,Chicago Blackhawks,3,4
24/02/2023,Washington Capitals,Anaheim Ducks,Anaheim Ducks,2,4
24/02/2023,Tampa Bay Lightning,Buffalo Sabres,Buffalo Sabres,5,6
24/02/2023,Pittsburgh Penguins,Edmonton Oilers,Edmonton Oilers,2,7
24/02/2023,New Jersey Devils,Los Angeles Kings,New Jersey Devils,4,3
24/02/2023,Columbus Blue Jackets,Minnesota Wild,Minnesota Wild,0,2
24/02/2023,Detroit Red Wings,New York Rangers,Detroit Red Wings,4,1
24/02/2023,St. Louis Blues,Vancouver Canucks,Vancouver Canucks,2,3
24/02/2023,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,4,3
24/02/2023,Seattle Kraken,Boston Bruins,Boston Bruins,5,6
24/02/2023,San Jose Sharks,Nashville Predators,Nashville Predators,2,6
25/02/2023,Florida Panthers,Buffalo Sabres,Buffalo Sabres,1,3
25/02/2023,Toronto Maple Leafs,Minnesota Wild,Toronto Maple Leafs,2,1
25/02/2023,Philadelphia Flyers,Montréal Canadiens,Montréal Canadiens,2,5
25/02/2023,Carolina Hurricanes,Ottawa Senators,Carolina Hurricanes,4,0
25/02/2023,New York Islanders,Los Angeles Kings,Los Angeles Kings,2,3
25/02/2023,Winnipeg Jets,Colorado Avalanche,Colorado Avalanche,1,5
25/02/2023,Columbus Blue Jackets,Edmonton Oilers,Columbus Blue Jackets,6,5
25/02/2023,Washington Capitals,New York Rangers,Washington Capitals,6,3
25/02/2023,St. Louis Blues,Pittsburgh Penguins,Pittsburgh Penguins,2,3
26/02/2023,Vancouver Canucks,Boston Bruins,Boston Bruins,1,3
26/02/2023,Carolina Hurricanes,Anaheim Ducks,Anaheim Ducks,2,3
26/02/2023,Montréal Canadiens,Ottawa Senators,Ottawa Senators,2,5
26/02/2023,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,7,0
26/02/2023,Detroit Red Wings,Tampa Bay Lightning,Tampa Bay Lightning,0,3
26/02/2023,Vegas Golden Knights,Dallas Stars,Dallas Stars,2,3
26/02/2023,Colorado Avalanche,Calgary Flames,Colorado Avalanche,4,1
26/02/2023,San Jose Sharks,Chicago Blackhawks,Chicago Blackhawks,3,4
26/02/2023,Buffalo Sabres,Washington Capitals,Buffalo Sabres,7,4
26/02/2023,Minnesota Wild,Columbus Blue Jackets,Minnesota Wild,3,2
26/02/2023,Winnipeg Jets,New York Islanders,New York Islanders,0,4
26/02/2023,New York Rangers,Los Angeles Kings,New York Rangers,5,2
26/02/2023,Pittsburgh Penguins,Tampa Bay Lightning,Pittsburgh Penguins,7,3
27/02/2023,Seattle Kraken,Toronto Maple Leafs,Toronto Maple Leafs,1,5
27/02/2023,Arizona Coyotes,Nashville Predators,Nashville Predators,2,6
28/02/2023,Ottawa Senators,Detroit Red Wings,Ottawa Senators,6,2
28/02/2023,Edmonton Oilers,Boston Bruins,Boston Bruins,2,3
28/02/2023,Dallas Stars,Vancouver Canucks,Vancouver Canucks,4,5
28/02/2023,Colorado Avalanche,Vegas Golden Knights,Colorado Avalanche,3,0
28/02/2023,Anaheim Ducks,Chicago Blackhawks,Anaheim Ducks,4,2
01/03/2023,Ottawa Senators,Detroit Red Wings,Ottawa Senators,6,1
01/03/2023,Tampa Bay Lightning,Florida Panthers,Florida Panthers,1,4
01/03/2023,Buffalo Sabres,Columbus Blue Jackets,Columbus Blue Jackets,3,5
01/03/2023,Winnipeg Jets,Los Angeles Kings,Los Angeles Kings,5,6
01/03/2023,Minnesota Wild,New York Islanders,Minnesota Wild,2,1
01/03/2023,Nashville Predators,Pittsburgh Penguins,Pittsburgh Penguins,1,3
01/03/2023,St. Louis Blues,Seattle Kraken,Seattle Kraken,3,5
01/03/2023,Calgary Flames,Boston Bruins,Boston Bruins,3,4
01/03/2023,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,4,1
01/03/2023,San Jose Sharks,Montréal Canadiens,Montréal Canadiens,1,3
02/03/2023,Philadelphia Flyers,New York Rangers,New York Rangers,2,3
02/03/2023,Edmonton Oilers,Toronto Maple Leafs,Edmonton Oilers,5,2
02/03/2023,Dallas Stars,Arizona Coyotes,Dallas Stars,4,2
02/03/2023,Colorado Avalanche,New Jersey Devils,New Jersey Devils,5,7
02/03/2023,Vegas Golden Knights,Carolina Hurricanes,Vegas Golden Knights,3,2
02/03/2023,Anaheim Ducks,Washington Capitals,Washington Capitals,2,3
03/03/2023,Florida Panthers,Nashville Predators,Nashville Predators,1,2
03/03/2023,New York Rangers,Ottawa Senators,Ottawa Senators,3,5
03/03/2023,Tampa Bay Lightning,Pittsburgh Penguins,Pittsburgh Penguins,4,5
03/03/2023,Boston Bruins,Buffalo Sabres,Boston Bruins,7,1
03/03/2023,Detroit Red Wings,Seattle Kraken,Seattle Kraken,4,5
03/03/2023,Chicago Blackhawks,Dallas Stars,Dallas Stars,2,5
03/03/2023,Calgary Flames,Toronto Maple Leafs,Toronto Maple Leafs,1,2
03/03/2023,Vancouver Canucks,Minnesota Wild,Minnesota Wild,1,2
03/03/2023,Los Angeles Kings,Montréal Canadiens,Los Angeles Kings,3,2
03/03/2023,San Jose Sharks,St. Louis Blues,St. Louis Blues,3,6
04/03/2023,Columbus Blue Jackets,Seattle Kraken,Seattle Kraken,2,4
04/03/2023,Edmonton Oilers,Winnipeg Jets,Edmonton Oilers,6,3
04/03/2023,Arizona Coyotes,Carolina Hurricanes,Carolina Hurricanes,1,6
04/03/2023,Anaheim Ducks,Montréal Canadiens,Anaheim Ducks,3,2
04/03/2023,Vegas Golden Knights,New Jersey Devils,Vegas Golden Knights,4,3
04/03/2023,Buffalo Sabres,Tampa Bay Lightning,Buffalo Sabres,5,3
04/03/2023,New York Islanders,Detroit Red Wings,New York Islanders,4,1
04/03/2023,Boston Bruins,New York Rangers,Boston Bruins,4,2
04/03/2023,Dallas Stars,Colorado Avalanche,Dallas Stars,7,3
04/03/2023,San Jose Sharks,Washington Capitals,Washington Capitals,3,8
04/03/2023,Florida Panthers,Pittsburgh Penguins,Florida Panthers,4,1
05/03/2023,Vancouver Canucks,Toronto Maple Leafs,Vancouver Canucks,4,1
05/03/2023,Winnipeg Jets,Edmonton Oilers,Winnipeg Jets,7,5
05/03/2023,Ottawa Senators,Columbus Blue Jackets,Ottawa Senators,5,2
05/03/2023,Chicago Blackhawks,Nashville Predators,Nashville Predators,1,3
05/03/2023,Calgary Flames,Minnesota Wild,Minnesota Wild,0,3
05/03/2023,Los Angeles Kings,St. Louis Blues,Los Angeles Kings,4,2
05/03/2023,Carolina Hurricanes,Tampa Bay Lightning,Carolina Hurricanes,6,0
05/03/2023,Vegas Golden Knights,Montréal Canadiens,Vegas Golden Knights,4,3
05/03/2023,Philadelphia Flyers,Detroit Red Wings,Philadelphia Flyers,3,1
06/03/2023,Arizona Coyotes,New Jersey Devils,New Jersey Devils,4,5
06/03/2023,Colorado Avalanche,Seattle Kraken,Seattle Kraken,2,3
07/03/2023,Winnipeg Jets,San Jose Sharks,San Jose Sharks,2,3
07/03/2023,Buffalo Sabres,Edmonton Oilers,Edmonton Oilers,2,3
07/03/2023,Dallas Stars,Calgary Flames,Calgary Flames,4,5
07/03/2023,Chicago Blackhawks,Ottawa Senators,Chicago Blackhawks,5,0
07/03/2023,Vancouver Canucks,Nashville Predators,Vancouver Canucks,4,3
07/03/2023,Los Angeles Kings,Washington Capitals,Los Angeles Kings,4,2
08/03/2023,Montréal Canadiens,Carolina Hurricanes,Carolina Hurricanes,3,4
08/03/2023,Pittsburgh Penguins,Columbus Blue Jackets,Pittsburgh Penguins,5,4
08/03/2023,Tampa Bay Lightning,Philadelphia Flyers,Tampa Bay Lightning,5,2
08/03/2023,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,3,4
08/03/2023,Florida Panthers,Vegas Golden Knights,Florida Panthers,2,1
08/03/2023,New York Islanders,Buffalo Sabres,New York Islanders,3,2
08/03/2023,Minnesota Wild,Calgary Flames,Calgary Flames,0,1
08/03/2023,Colorado Avalanche,San Jose Sharks,Colorado Avalanche,6,0
08/03/2023,Arizona Coyotes,St. Louis Blues,Arizona Coyotes,6,2
08/03/2023,Seattle Kraken,Anaheim Ducks,Seattle Kraken,5,2
09/03/2023,Winnipeg Jets,Minnesota Wild,Minnesota Wild,2,4
09/03/2023,Detroit Red Wings,Chicago Blackhawks,Detroit Red Wings,4,3
09/03/2023,Vancouver Canucks,Anaheim Ducks,Vancouver Canucks,3,2
10/03/2023,Buffalo Sabres,Dallas Stars,Dallas Stars,4,10
10/03/2023,Pittsburgh Penguins,New York Islanders,New York Islanders,3,4
10/03/2023,Montréal Canadiens,New York Rangers,New York Rangers,3,4
10/03/2023,Washington Capitals,New Jersey Devils,New Jersey Devils,2,3
10/03/2023,Carolina Hurricanes,Philadelphia Flyers,Carolina Hurricanes,1,0
10/03/2023,Tampa Bay Lightning,Vegas Golden Knights,Vegas Golden Knights,3,4
10/03/2023,Boston Bruins,Edmonton Oilers,Edmonton Oilers,2,3
10/03/2023,St. Louis Blues,San Jose Sharks,St. Louis Blues,4,2
10/03/2023,Colorado Avalanche,Los Angeles Kings,Los Angeles Kings,2,5
10/03/2023,Arizona Coyotes,Nashville Predators,Arizona Coyotes,4,1
10/03/2023,Seattle Kraken,Ottawa Senators,Ottawa Senators,4,5
11/03/2023,Florida Panthers,Chicago Blackhawks,Florida Panthers,4,3
11/03/2023,Calgary Flames,Anaheim Ducks,Anaheim Ducks,1,3
11/03/2023,Boston Bruins,Detroit Red Wings,Boston Bruins,3,2
11/03/2023,Pittsburgh Penguins,Philadelphia Flyers,Pittsburgh Penguins,5,1
11/03/2023,Buffalo Sabres,New York Rangers,New York Rangers,1,2
11/03/2023,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,3,2
12/03/2023,Tampa Bay Lightning,Chicago Blackhawks,Tampa Bay Lightning,3,1
12/03/2023,Toronto Maple Leafs,Edmonton Oilers,Toronto Maple Leafs,7,4
12/03/2023,Montréal Canadiens,New Jersey Devils,New Jersey Devils,1,3
12/03/2023,Columbus Blue Jackets,St. Louis Blues,St. Louis Blues,2,5
12/03/2023,Carolina Hurricanes,Vegas Golden Knights,Vegas Golden Knights,0,4
12/03/2023,Florida Panthers,Winnipeg Jets,Winnipeg Jets,4,5
12/03/2023,New York Islanders,Washington Capitals,Washington Capitals,1,5
12/03/2023,Seattle Kraken,Dallas Stars,Dallas Stars,3,4
12/03/2023,Vancouver Canucks,Ottawa Senators,Vancouver Canucks,5,2
12/03/2023,San Jose Sharks,Minnesota Wild,Minnesota Wild,2,5
12/03/2023,Los Angeles Kings,Nashville Predators,Nashville Predators,1,2
