Date,Home Team,Away Team,Result,Home SCORE,Away SCORE
03/12/2021,Washington Capitals,Chicago Blackhawks,Chicago Blackhawks,3,4
03/12/2021,Carolina Hurricanes,Ottawa Senators,Ottawa Senators,2,3
03/12/2021,New York Islanders,San Jose Sharks,San Jose Sharks,1,2
03/12/2021,Nashville Predators,Boston Bruins,Boston Bruins,0,2
03/12/2021,Minnesota Wild,New Jersey Devils,Minnesota Wild,5,2
03/12/2021,Dallas Stars,Columbus Blue Jackets,Dallas Stars,3,2
03/12/2021,Los Angeles Kings,Calgary Flames,Calgary Flames,2,3
04/12/2021,New York Rangers,San Jose Sharks,New York Rangers,1,0
04/12/2021,Winnipeg Jets,New Jersey Devils,Winnipeg Jets,8,4
04/12/2021,Arizona Coyotes,Vegas Golden Knights,Vegas Golden Knights,1,7
04/12/2021,Anaheim Ducks,Calgary Flames,Calgary Flames,3,4
04/12/2021,Seattle Kraken,Edmonton Oilers,Seattle Kraken,4,3
04/12/2021,Florida Panthers,St. Louis Blues,Florida Panthers,4,3
05/12/2021,Nashville Predators,Montréal Canadiens,Nashville Predators,4,3
05/12/2021,Minnesota Wild,Toronto Maple Leafs,Minnesota Wild,4,3
05/12/2021,Boston Bruins,Tampa Bay Lightning,Tampa Bay Lightning,2,3
05/12/2021,Ottawa Senators,Colorado Avalanche,Ottawa Senators,6,5
05/12/2021,Detroit Red Wings,New York Islanders,Detroit Red Wings,4,3
05/12/2021,Washington Capitals,Columbus Blue Jackets,Washington Capitals,3,1
05/12/2021,Carolina Hurricanes,Buffalo Sabres,Carolina Hurricanes,6,2
05/12/2021,New York Rangers,Chicago Blackhawks,New York Rangers,3,2
05/12/2021,Vancouver Canucks,Pittsburgh Penguins,Pittsburgh Penguins,1,4
05/12/2021,Philadelphia Flyers,Tampa Bay Lightning,Tampa Bay Lightning,1,7
05/12/2021,Columbus Blue Jackets,San Jose Sharks,Columbus Blue Jackets,6,4
06/12/2021,New York Islanders,Chicago Blackhawks,Chicago Blackhawks,2,3
06/12/2021,Winnipeg Jets,Toronto Maple Leafs,Winnipeg Jets,6,3
06/12/2021,Edmonton Oilers,Los Angeles Kings,Los Angeles Kings,1,5
06/12/2021,Vegas Golden Knights,Calgary Flames,Vegas Golden Knights,3,2
07/12/2021,New Jersey Devils,Ottawa Senators,Ottawa Senators,2,3
07/12/2021,Philadelphia Flyers,Colorado Avalanche,Colorado Avalanche,5,7
07/12/2021,Washington Capitals,Anaheim Ducks,Washington Capitals,4,3
07/12/2021,Dallas Stars,Arizona Coyotes,Dallas Stars,4,1
07/12/2021,Vancouver Canucks,Los Angeles Kings,Vancouver Canucks,4,0
07/12/2021,Seattle Kraken,Pittsburgh Penguins,Pittsburgh Penguins,1,6
08/12/2021,Toronto Maple Leafs,Columbus Blue Jackets,Toronto Maple Leafs,5,4
08/12/2021,Montréal Canadiens,Tampa Bay Lightning,Tampa Bay Lightning,2,3
08/12/2021,Ottawa Senators,New York Islanders,New York Islanders,3,5
08/12/2021,Detroit Red Wings,Nashville Predators,Nashville Predators,2,5
08/12/2021,Buffalo Sabres,Anaheim Ducks,Anaheim Ducks,0,2
08/12/2021,St. Louis Blues,Florida Panthers,St. Louis Blues,4,3
08/12/2021,Winnipeg Jets,Carolina Hurricanes,Carolina Hurricanes,2,4
08/12/2021,Chicago Blackhawks,New York Rangers,New York Rangers,2,6
08/12/2021,Edmonton Oilers,Minnesota Wild,Minnesota Wild,1,4
08/12/2021,San Jose Sharks,Calgary Flames,San Jose Sharks,5,3
09/12/2021,New Jersey Devils,Philadelphia Flyers,New Jersey Devils,3,0
09/12/2021,New York Rangers,Colorado Avalanche,Colorado Avalanche,3,7
09/12/2021,Vancouver Canucks,Boston Bruins,Vancouver Canucks,2,1
09/12/2021,Vegas Golden Knights,Dallas Stars,Vegas Golden Knights,5,4
10/12/2021,Toronto Maple Leafs,Tampa Bay Lightning,Tampa Bay Lightning,3,5
10/12/2021,Montréal Canadiens,Chicago Blackhawks,Chicago Blackhawks,0,2
10/12/2021,Columbus Blue Jackets,Anaheim Ducks,Anaheim Ducks,1,2
10/12/2021,New York Islanders,Nashville Predators,Nashville Predators,3,4
10/12/2021,St. Louis Blues,Detroit Red Wings,St. Louis Blues,6,2
10/12/2021,Calgary Flames,Carolina Hurricanes,Carolina Hurricanes,1,2
10/12/2021,Edmonton Oilers,Boston Bruins,Boston Bruins,2,3
10/12/2021,Seattle Kraken,Winnipeg Jets,Winnipeg Jets,0,3
10/12/2021,Los Angeles Kings,Dallas Stars,Los Angeles Kings,4,0
10/12/2021,San Jose Sharks,Minnesota Wild,Minnesota Wild,2,5
11/12/2021,Buffalo Sabres,New York Rangers,New York Rangers,1,2
11/12/2021,Washington Capitals,Pittsburgh Penguins,Pittsburgh Penguins,2,4
11/12/2021,New Jersey Devils,Nashville Predators,Nashville Predators,2,3
11/12/2021,Colorado Avalanche,Detroit Red Wings,Colorado Avalanche,7,3
11/12/2021,Arizona Coyotes,Florida Panthers,Florida Panthers,1,3
11/12/2021,Vancouver Canucks,Winnipeg Jets,Vancouver Canucks,4,3
11/12/2021,Vegas Golden Knights,Philadelphia Flyers,Philadelphia Flyers,3,4
11/12/2021,Ottawa Senators,Tampa Bay Lightning,Ottawa Senators,4,0
12/12/2021,St. Louis Blues,Montréal Canadiens,St. Louis Blues,4,1
12/12/2021,Buffalo Sabres,Washington Capitals,Washington Capitals,2,3
12/12/2021,Toronto Maple Leafs,Chicago Blackhawks,Toronto Maple Leafs,5,4
12/12/2021,Pittsburgh Penguins,Anaheim Ducks,Pittsburgh Penguins,1,0
12/12/2021,New York Islanders,New Jersey Devils,New York Islanders,4,2
12/12/2021,Arizona Coyotes,Philadelphia Flyers,Philadelphia Flyers,3,5
12/12/2021,Seattle Kraken,Columbus Blue Jackets,Columbus Blue Jackets,4,5
12/12/2021,Calgary Flames,Boston Bruins,Boston Bruins,2,4
12/12/2021,Edmonton Oilers,Carolina Hurricanes,Carolina Hurricanes,1,3
12/12/2021,Los Angeles Kings,Minnesota Wild,Los Angeles Kings,2,1
12/12/2021,San Jose Sharks,Dallas Stars,San Jose Sharks,2,1
13/12/2021,St. Louis Blues,Anaheim Ducks,Anaheim Ducks,2,3
13/12/2021,New York Rangers,Nashville Predators,Nashville Predators,0,1
13/12/2021,Colorado Avalanche,Florida Panthers,Colorado Avalanche,3,2
13/12/2021,Vegas Golden Knights,Minnesota Wild,Vegas Golden Knights,6,4
13/12/2021,Vancouver Canucks,Carolina Hurricanes,Vancouver Canucks,2,1
15/12/2021,Boston Bruins,Vegas Golden Knights,Vegas Golden Knights,1,4
15/12/2021,Tampa Bay Lightning,Los Angeles Kings,Tampa Bay Lightning,3,2
15/12/2021,Florida Panthers,Ottawa Senators,Ottawa Senators,2,8
15/12/2021,Philadelphia Flyers,New Jersey Devils,Philadelphia Flyers,6,1
15/12/2021,Pittsburgh Penguins,Montréal Canadiens,Pittsburgh Penguins,5,2
15/12/2021,Detroit Red Wings,New York Islanders,Detroit Red Wings,2,1
15/12/2021,Winnipeg Jets,Buffalo Sabres,Buffalo Sabres,2,4
15/12/2021,Dallas Stars,St. Louis Blues,St. Louis Blues,1,4
15/12/2021,Colorado Avalanche,New York Rangers,Colorado Avalanche,4,2
15/12/2021,Edmonton Oilers,Toronto Maple Leafs,Toronto Maple Leafs,1,5
15/12/2021,Vancouver Canucks,Columbus Blue Jackets,Vancouver Canucks,4,3
15/12/2021,San Jose Sharks,Seattle Kraken,Seattle Kraken,1,3
16/12/2021,Chicago Blackhawks,Washington Capitals,Chicago Blackhawks,5,4
16/12/2021,Arizona Coyotes,New York Rangers,New York Rangers,2,3
16/12/2021,Anaheim Ducks,Seattle Kraken,Anaheim Ducks,4,1
17/12/2021,Montréal Canadiens,Philadelphia Flyers,Montréal Canadiens,3,2
17/12/2021,Tampa Bay Lightning,Ottawa Senators,Tampa Bay Lightning,2,1
17/12/2021,Florida Panthers,Los Angeles Kings,Los Angeles Kings,1,4
17/12/2021,New Jersey Devils,Vegas Golden Knights,Vegas Golden Knights,3,5
17/12/2021,Carolina Hurricanes,Detroit Red Wings,Carolina Hurricanes,5,3
17/12/2021,New York Islanders,Boston Bruins,New York Islanders,3,1
17/12/2021,Nashville Predators,Colorado Avalanche,Nashville Predators,5,2
17/12/2021,Minnesota Wild,Buffalo Sabres,Buffalo Sabres,2,3
17/12/2021,Edmonton Oilers,Columbus Blue Jackets,Edmonton Oilers,5,2
17/12/2021,San Jose Sharks,Vancouver Canucks,Vancouver Canucks,2,5
18/12/2021,New York Rangers,Vegas Golden Knights,Vegas Golden Knights,2,3
18/12/2021,Pittsburgh Penguins,Buffalo Sabres,Pittsburgh Penguins,3,2
18/12/2021,St. Louis Blues,Dallas Stars,St. Louis Blues,4,1
18/12/2021,Winnipeg Jets,Washington Capitals,Washington Capitals,2,5
18/12/2021,Chicago Blackhawks,Nashville Predators,Nashville Predators,2,3
18/12/2021,Anaheim Ducks,Arizona Coyotes,Arizona Coyotes,5,6
19/12/2021,Philadelphia Flyers,Ottawa Senators,Philadelphia Flyers,4,3
19/12/2021,Carolina Hurricanes,Los Angeles Kings,Carolina Hurricanes,5,1
19/12/2021,Detroit Red Wings,New Jersey Devils,Detroit Red Wings,5,2
19/12/2021,Dallas Stars,Chicago Blackhawks,Dallas Stars,4,3
19/12/2021,Seattle Kraken,Edmonton Oilers,Edmonton Oilers,3,5
19/12/2021,New York Islanders,Vegas Golden Knights,Vegas Golden Knights,3,4
19/12/2021,Winnipeg Jets,St. Louis Blues,Winnipeg Jets,4,2
20/12/2021,New Jersey Devils,Pittsburgh Penguins,Pittsburgh Penguins,2,3
20/12/2021,Washington Capitals,Los Angeles Kings,Los Angeles Kings,2,3
21/12/2021,Dallas Stars,Minnesota Wild,Dallas Stars,7,4
22/12/2021,Vegas Golden Knights,Tampa Bay Lightning,Tampa Bay Lightning,3,4
29/12/2021,Tampa Bay Lightning,Montréal Canadiens,Tampa Bay Lightning,5,4
29/12/2021,Los Angeles Kings,Vegas Golden Knights,Vegas Golden Knights,3,6
29/12/2021,San Jose Sharks,Arizona Coyotes,San Jose Sharks,8,7
30/12/2021,Buffalo Sabres,New Jersey Devils,New Jersey Devils,3,4
30/12/2021,Florida Panthers,New York Rangers,Florida Panthers,4,3
30/12/2021,Washington Capitals,Nashville Predators,Washington Capitals,5,3
30/12/2021,St. Louis Blues,Edmonton Oilers,St. Louis Blues,4,2
30/12/2021,Seattle Kraken,Philadelphia Flyers,Philadelphia Flyers,2,3
30/12/2021,Anaheim Ducks,Vancouver Canucks,Vancouver Canucks,1,2
31/12/2021,Florida Panthers,Tampa Bay Lightning,Florida Panthers,9,3
31/12/2021,Carolina Hurricanes,Montréal Canadiens,Carolina Hurricanes,4,0
31/12/2021,Columbus Blue Jackets,Nashville Predators,Columbus Blue Jackets,4,3
31/12/2021,New York Islanders,Buffalo Sabres,New York Islanders,4,1
31/12/2021,Seattle Kraken,Calgary Flames,Calgary Flames,4,6
31/12/2021,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,2,1
31/12/2021,San Jose Sharks,Philadelphia Flyers,San Jose Sharks,3,2
31/12/2021,New Jersey Devils,Edmonton Oilers,New Jersey Devils,6,5
31/12/2021,Vegas Golden Knights,Anaheim Ducks,Vegas Golden Knights,3,1
01/01/2022,Tampa Bay Lightning,New York Rangers,New York Rangers,3,4
01/01/2022,Detroit Red Wings,Washington Capitals,Washington Capitals,1,3
01/01/2022,Boston Bruins,Buffalo Sabres,Boston Bruins,4,3
01/01/2022,Florida Panthers,Montréal Canadiens,Florida Panthers,5,2
01/01/2022,Columbus Blue Jackets,Carolina Hurricanes,Carolina Hurricanes,4,7
01/01/2022,Nashville Predators,Chicago Blackhawks,Nashville Predators,6,1
01/01/2022,New York Islanders,Edmonton Oilers,New York Islanders,3,2
02/01/2022,Toronto Maple Leafs,Ottawa Senators,Toronto Maple Leafs,6,0
02/01/2022,Minnesota Wild,St. Louis Blues,St. Louis Blues,4,6
02/01/2022,Seattle Kraken,Vancouver Canucks,Vancouver Canucks,2,5
02/01/2022,Los Angeles Kings,Philadelphia Flyers,Los Angeles Kings,6,3
02/01/2022,New York Rangers,Tampa Bay Lightning,New York Rangers,4,0
02/01/2022,Detroit Red Wings,Boston Bruins,Boston Bruins,1,5
02/01/2022,Pittsburgh Penguins,San Jose Sharks,Pittsburgh Penguins,8,5
02/01/2022,Colorado Avalanche,Anaheim Ducks,Colorado Avalanche,4,2
02/01/2022,Washington Capitals,New Jersey Devils,New Jersey Devils,3,4
02/01/2022,Vegas Golden Knights,Winnipeg Jets,Winnipeg Jets,4,5
03/01/2022,Chicago Blackhawks,Calgary Flames,Calgary Flames,1,5
04/01/2022,New York Rangers,Edmonton Oilers,New York Rangers,4,1
05/01/2022,Boston Bruins,New Jersey Devils,Boston Bruins,5,3
05/01/2022,Florida Panthers,Calgary Flames,Florida Panthers,6,2
05/01/2022,Columbus Blue Jackets,Tampa Bay Lightning,Tampa Bay Lightning,2,7
05/01/2022,Detroit Red Wings,San Jose Sharks,Detroit Red Wings,6,2
05/01/2022,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,3,4
05/01/2022,Arizona Coyotes,Winnipeg Jets,Winnipeg Jets,1,3
05/01/2022,Vegas Golden Knights,Nashville Predators,Nashville Predators,2,3
05/01/2022,Anaheim Ducks,Philadelphia Flyers,Anaheim Ducks,4,1
06/01/2022,Toronto Maple Leafs,Edmonton Oilers,Toronto Maple Leafs,4,2
06/01/2022,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,5,3
07/01/2022,Boston Bruins,Minnesota Wild,Minnesota Wild,2,3
07/01/2022,Buffalo Sabres,San Jose Sharks,San Jose Sharks,2,3
07/01/2022,Tampa Bay Lightning,Calgary Flames,Tampa Bay Lightning,4,1
07/01/2022,New Jersey Devils,Columbus Blue Jackets,New Jersey Devils,3,1
07/01/2022,Philadelphia Flyers,Pittsburgh Penguins,Pittsburgh Penguins,2,6
07/01/2022,Dallas Stars,Florida Panthers,Dallas Stars,6,5
07/01/2022,Colorado Avalanche,Winnipeg Jets,Colorado Avalanche,7,1
07/01/2022,Arizona Coyotes,Chicago Blackhawks,Arizona Coyotes,6,4
07/01/2022,Vegas Golden Knights,New York Rangers,Vegas Golden Knights,5,1
07/01/2022,Los Angeles Kings,Nashville Predators,Nashville Predators,2,4
08/01/2022,Carolina Hurricanes,Calgary Flames,Carolina Hurricanes,6,3
08/01/2022,St. Louis Blues,Washington Capitals,St. Louis Blues,5,1
08/01/2022,Dallas Stars,Pittsburgh Penguins,Dallas Stars,3,2
09/01/2022,Colorado Avalanche,Toronto Maple Leafs,Colorado Avalanche,5,4
09/01/2022,Tampa Bay Lightning,Boston Bruins,Boston Bruins,2,5
09/01/2022,Philadelphia Flyers,San Jose Sharks,San Jose Sharks,2,3
09/01/2022,Carolina Hurricanes,Florida Panthers,Florida Panthers,3,4
09/01/2022,Columbus Blue Jackets,New Jersey Devils,Columbus Blue Jackets,4,3
09/01/2022,Arizona Coyotes,Nashville Predators,Nashville Predators,2,4
09/01/2022,Minnesota Wild,Washington Capitals,Minnesota Wild,3,2
09/01/2022,Vegas Golden Knights,Chicago Blackhawks,Chicago Blackhawks,1,2
09/01/2022,Anaheim Ducks,New York Rangers,New York Rangers,1,4
09/01/2022,Los Angeles Kings,Detroit Red Wings,Los Angeles Kings,4,0
09/01/2022,St. Louis Blues,Dallas Stars,St. Louis Blues,2,1
10/01/2022,Anaheim Ducks,Detroit Red Wings,Anaheim Ducks,4,3
11/01/2022,Washington Capitals,Boston Bruins,Boston Bruins,3,7
11/01/2022,Colorado Avalanche,Seattle Kraken,Colorado Avalanche,4,3
11/01/2022,Los Angeles Kings,New York Rangers,Los Angeles Kings,3,1
12/01/2022,Buffalo Sabres,Tampa Bay Lightning,Tampa Bay Lightning,1,6
12/01/2022,Florida Panthers,Vancouver Canucks,Florida Panthers,5,2
12/01/2022,Columbus Blue Jackets,Chicago Blackhawks,Chicago Blackhawks,2,4
12/01/2022,Nashville Predators,Colorado Avalanche,Nashville Predators,5,4
12/01/2022,Vegas Golden Knights,Toronto Maple Leafs,Toronto Maple Leafs,3,4
12/01/2022,Anaheim Ducks,Pittsburgh Penguins,Pittsburgh Penguins,1,4
12/01/2022,San Jose Sharks,Detroit Red Wings,San Jose Sharks,3,2
13/01/2022,Boston Bruins,Montréal Canadiens,Boston Bruins,5,1
13/01/2022,Dallas Stars,Seattle Kraken,Dallas Stars,5,2
13/01/2022,Arizona Coyotes,Toronto Maple Leafs,Arizona Coyotes,2,1
14/01/2022,Boston Bruins,Philadelphia Flyers,Boston Bruins,3,2
14/01/2022,Tampa Bay Lightning,Vancouver Canucks,Tampa Bay Lightning,4,2
14/01/2022,Carolina Hurricanes,Columbus Blue Jackets,Columbus Blue Jackets,0,6
14/01/2022,Detroit Red Wings,Winnipeg Jets,Winnipeg Jets,0,3
14/01/2022,New York Islanders,New Jersey Devils,New York Islanders,3,2
14/01/2022,St. Louis Blues,Seattle Kraken,St. Louis Blues,2,1
14/01/2022,Nashville Predators,Buffalo Sabres,Buffalo Sabres,1,4
14/01/2022,Chicago Blackhawks,Montréal Canadiens,Chicago Blackhawks,3,2
14/01/2022,Calgary Flames,Ottawa Senators,Ottawa Senators,1,4
14/01/2022,Los Angeles Kings,Pittsburgh Penguins,Los Angeles Kings,6,2
14/01/2022,San Jose Sharks,New York Rangers,New York Rangers,0,3
15/01/2022,Florida Panthers,Dallas Stars,Florida Panthers,7,1
15/01/2022,Minnesota Wild,Anaheim Ducks,Minnesota Wild,7,3
15/01/2022,Colorado Avalanche,Arizona Coyotes,Colorado Avalanche,4,3
15/01/2022,Boston Bruins,Nashville Predators,Boston Bruins,4,3
15/01/2022,Carolina Hurricanes,Vancouver Canucks,Carolina Hurricanes,4,1
15/01/2022,New York Islanders,Washington Capitals,Washington Capitals,0,2
15/01/2022,Florida Panthers,Columbus Blue Jackets,Florida Panthers,9,2
16/01/2022,St. Louis Blues,Toronto Maple Leafs,Toronto Maple Leafs,5,6
16/01/2022,Detroit Red Wings,Buffalo Sabres,Detroit Red Wings,4,0
16/01/2022,Tampa Bay Lightning,Dallas Stars,Tampa Bay Lightning,3,1
16/01/2022,Philadelphia Flyers,New York Rangers,New York Rangers,2,3
16/01/2022,Chicago Blackhawks,Anaheim Ducks,Chicago Blackhawks,3,0
16/01/2022,Arizona Coyotes,Colorado Avalanche,Colorado Avalanche,0,5
16/01/2022,Edmonton Oilers,Ottawa Senators,Ottawa Senators,4,6
16/01/2022,Seattle Kraken,Los Angeles Kings,Los Angeles Kings,1,3
16/01/2022,San Jose Sharks,Pittsburgh Penguins,Pittsburgh Penguins,1,2
16/01/2022,Washington Capitals,Vancouver Canucks,Vancouver Canucks,2,4
17/01/2022,Buffalo Sabres,Detroit Red Wings,Detroit Red Wings,2,3
17/01/2022,Colorado Avalanche,Minnesota Wild,Colorado Avalanche,4,3
17/01/2022,San Jose Sharks,Los Angeles Kings,San Jose Sharks,6,2
17/01/2022,Arizona Coyotes,Montréal Canadiens,Arizona Coyotes,5,2
17/01/2022,Seattle Kraken,Chicago Blackhawks,Seattle Kraken,3,2
18/01/2022,New York Islanders,Philadelphia Flyers,New York Islanders,4,1
18/01/2022,St. Louis Blues,Nashville Predators,St. Louis Blues,5,3
18/01/2022,Vegas Golden Knights,Pittsburgh Penguins,Pittsburgh Penguins,3,5
19/01/2022,Philadelphia Flyers,New York Islanders,New York Islanders,3,4
19/01/2022,Boston Bruins,Carolina Hurricanes,Carolina Hurricanes,1,7
19/01/2022,Ottawa Senators,Buffalo Sabres,Buffalo Sabres,1,3
19/01/2022,Washington Capitals,Winnipeg Jets,Washington Capitals,4,3
19/01/2022,Nashville Predators,Vancouver Canucks,Vancouver Canucks,1,3
19/01/2022,Dallas Stars,Montréal Canadiens,Montréal Canadiens,3,5
19/01/2022,Calgary Flames,Florida Panthers,Calgary Flames,5,1
19/01/2022,Los Angeles Kings,Tampa Bay Lightning,Tampa Bay Lightning,4,6
20/01/2022,New Jersey Devils,Arizona Coyotes,Arizona Coyotes,1,4
20/01/2022,New York Rangers,Toronto Maple Leafs,New York Rangers,6,3
20/01/2022,Anaheim Ducks,Colorado Avalanche,Colorado Avalanche,0,2
21/01/2022,Boston Bruins,Washington Capitals,Boston Bruins,4,3
21/01/2022,Buffalo Sabres,Dallas Stars,Dallas Stars,4,5
21/01/2022,Philadelphia Flyers,Columbus Blue Jackets,Columbus Blue Jackets,1,2
21/01/2022,Pittsburgh Penguins,Ottawa Senators,Pittsburgh Penguins,6,4
21/01/2022,Nashville Predators,Winnipeg Jets,Nashville Predators,5,2
21/01/2022,Edmonton Oilers,Florida Panthers,Florida Panthers,0,6
21/01/2022,Los Angeles Kings,Colorado Avalanche,Colorado Avalanche,1,4
21/01/2022,Vegas Golden Knights,Montréal Canadiens,Vegas Golden Knights,4,3
21/01/2022,Seattle Kraken,San Jose Sharks,Seattle Kraken,3,2
22/01/2022,Carolina Hurricanes,New York Rangers,Carolina Hurricanes,6,3
22/01/2022,Columbus Blue Jackets,Pittsburgh Penguins,Pittsburgh Penguins,2,5
22/01/2022,Detroit Red Wings,Dallas Stars,Dallas Stars,4,5
22/01/2022,New York Islanders,Arizona Coyotes,New York Islanders,4,0
22/01/2022,Chicago Blackhawks,Minnesota Wild,Minnesota Wild,1,5
22/01/2022,Vancouver Canucks,Florida Panthers,Florida Panthers,1,2
22/01/2022,Anaheim Ducks,Tampa Bay Lightning,Anaheim Ducks,5,1
22/01/2022,Seattle Kraken,St. Louis Blues,St. Louis Blues,0,5
22/01/2022,Buffalo Sabres,Philadelphia Flyers,Buffalo Sabres,6,3
22/01/2022,Boston Bruins,Winnipeg Jets,Boston Bruins,3,2
23/01/2022,Colorado Avalanche,Montréal Canadiens,Colorado Avalanche,3,2
23/01/2022,New Jersey Devils,Carolina Hurricanes,New Jersey Devils,7,4
23/01/2022,New York Rangers,Arizona Coyotes,New York Rangers,7,3
23/01/2022,Washington Capitals,Ottawa Senators,Washington Capitals,3,2
23/01/2022,New York Islanders,Toronto Maple Leafs,Toronto Maple Leafs,1,3
23/01/2022,Nashville Predators,Detroit Red Wings,Nashville Predators,4,1
23/01/2022,Minnesota Wild,Chicago Blackhawks,Minnesota Wild,4,3
23/01/2022,Edmonton Oilers,Calgary Flames,Edmonton Oilers,5,3
23/01/2022,San Jose Sharks,Tampa Bay Lightning,Tampa Bay Lightning,1,7
23/01/2022,Pittsburgh Penguins,Winnipeg Jets,Pittsburgh Penguins,3,2
23/01/2022,Columbus Blue Jackets,Ottawa Senators,Ottawa Senators,1,2
24/01/2022,New Jersey Devils,Los Angeles Kings,Los Angeles Kings,2,3
24/01/2022,Seattle Kraken,Florida Panthers,Seattle Kraken,5,3
24/01/2022,Vancouver Canucks,St. Louis Blues,St. Louis Blues,1,3
25/01/2022,Boston Bruins,Anaheim Ducks,Anaheim Ducks,3,5
25/01/2022,New York Rangers,Los Angeles Kings,New York Rangers,3,2
25/01/2022,Philadelphia Flyers,Dallas Stars,Dallas Stars,1,3
25/01/2022,Washington Capitals,Vegas Golden Knights,Vegas Golden Knights,0,1
25/01/2022,Minnesota Wild,Montréal Canadiens,Minnesota Wild,8,2
25/01/2022,Colorado Avalanche,Chicago Blackhawks,Colorado Avalanche,2,0
25/01/2022,Calgary Flames,St. Louis Blues,Calgary Flames,7,1
26/01/2022,Ottawa Senators,Buffalo Sabres,Ottawa Senators,5,0
26/01/2022,New Jersey Devils,Dallas Stars,Dallas Stars,1,5
26/01/2022,Pittsburgh Penguins,Arizona Coyotes,Pittsburgh Penguins,6,3
26/01/2022,Carolina Hurricanes,Vegas Golden Knights,Carolina Hurricanes,4,3
26/01/2022,New York Islanders,Philadelphia Flyers,New York Islanders,4,3
26/01/2022,Winnipeg Jets,Florida Panthers,Florida Panthers,3,5
26/01/2022,Vancouver Canucks,Edmonton Oilers,Edmonton Oilers,2,3
26/01/2022,Seattle Kraken,Nashville Predators,Nashville Predators,2,4
27/01/2022,Toronto Maple Leafs,Anaheim Ducks,Toronto Maple Leafs,4,3
27/01/2022,Washington Capitals,San Jose Sharks,San Jose Sharks,1,4
27/01/2022,Columbus Blue Jackets,Calgary Flames,Calgary Flames,0,6
27/01/2022,Detroit Red Wings,Chicago Blackhawks,Chicago Blackhawks,5,8
27/01/2022,Colorado Avalanche,Boston Bruins,Colorado Avalanche,4,3
28/01/2022,Montréal Canadiens,Anaheim Ducks,Anaheim Ducks,4,5
28/01/2022,Ottawa Senators,Carolina Hurricanes,Carolina Hurricanes,2,3
28/01/2022,Tampa Bay Lightning,New Jersey Devils,Tampa Bay Lightning,3,2
28/01/2022,Florida Panthers,Vegas Golden Knights,Florida Panthers,4,1
28/01/2022,New York Islanders,Los Angeles Kings,Los Angeles Kings,2,3
28/01/2022,Pittsburgh Penguins,Seattle Kraken,Seattle Kraken,1,2
28/01/2022,Columbus Blue Jackets,New York Rangers,Columbus Blue Jackets,5,3
28/01/2022,St. Louis Blues,Calgary Flames,St. Louis Blues,5,1
28/01/2022,Winnipeg Jets,Vancouver Canucks,Vancouver Canucks,1,5
28/01/2022,Edmonton Oilers,Nashville Predators,Edmonton Oilers,3,2
29/01/2022,Pittsburgh Penguins,Detroit Red Wings,Detroit Red Wings,2,3
29/01/2022,New York Rangers,Minnesota Wild,Minnesota Wild,2,3
29/01/2022,Chicago Blackhawks,Colorado Avalanche,Colorado Avalanche,4,6
29/01/2022,Arizona Coyotes,Boston Bruins,Boston Bruins,1,2
29/01/2022,Dallas Stars,Washington Capitals,Washington Capitals,0,5
29/01/2022,Ottawa Senators,Anaheim Ducks,Anaheim Ducks,1,2
29/01/2022,Philadelphia Flyers,Los Angeles Kings,Philadelphia Flyers,4,3
29/01/2022,St. Louis Blues,Winnipeg Jets,Winnipeg Jets,1,4
29/01/2022,Florida Panthers,San Jose Sharks,Florida Panthers,5,4
30/01/2022,Montréal Canadiens,Edmonton Oilers,Edmonton Oilers,2,7
30/01/2022,Detroit Red Wings,Toronto Maple Leafs,Toronto Maple Leafs,4,7
30/01/2022,Tampa Bay Lightning,Vegas Golden Knights,Vegas Golden Knights,2,3
30/01/2022,Carolina Hurricanes,New Jersey Devils,Carolina Hurricanes,2,1
30/01/2022,Arizona Coyotes,Buffalo Sabres,Buffalo Sabres,1,3
30/01/2022,Calgary Flames,Vancouver Canucks,Calgary Flames,1,0
30/01/2022,New York Rangers,Seattle Kraken,New York Rangers,3,2
30/01/2022,Pittsburgh Penguins,Los Angeles Kings,Los Angeles Kings,3,4
30/01/2022,Carolina Hurricanes,San Jose Sharks,Carolina Hurricanes,2,1
31/01/2022,Dallas Stars,Boston Bruins,Dallas Stars,6,1
31/01/2022,Montréal Canadiens,Columbus Blue Jackets,Columbus Blue Jackets,3,6
31/01/2022,New York Islanders,Minnesota Wild,Minnesota Wild,3,4
31/01/2022,Colorado Avalanche,Buffalo Sabres,Colorado Avalanche,4,1
01/02/2022,Columbus Blue Jackets,Florida Panthers,Florida Panthers,4,8
01/02/2022,Toronto Maple Leafs,New Jersey Devils,Toronto Maple Leafs,6,4
01/02/2022,Detroit Red Wings,Anaheim Ducks,Detroit Red Wings,2,1
01/02/2022,Chicago Blackhawks,Vancouver Canucks,Vancouver Canucks,1,3
01/02/2022,Ottawa Senators,Edmonton Oilers,Ottawa Senators,3,2
02/02/2022,Boston Bruins,Seattle Kraken,Boston Bruins,3,2
02/02/2022,Tampa Bay Lightning,San Jose Sharks,Tampa Bay Lightning,3,2
02/02/2022,New Jersey Devils,Toronto Maple Leafs,Toronto Maple Leafs,1,7
02/02/2022,New York Rangers,Florida Panthers,New York Rangers,5,2
